stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1,2,0.95,5.865,0.95,190540.64,190540.64,0.47,41.71,148208.73,44.560,148208.73,44.560,0.47,41.71,148208.73,44.560,148208.73,44.560
Average,1:1:1,3,1.45,23.930,1.45,301519.79,301519.79,0.96,64.57,267219.85,72.729,267219.85,72.729,0.96,64.57,267219.85,72.729,267219.85,72.729
Average,1:1:1,4,1.95,41.382,1.95,421795.27,421795.27,1.45,74.60,392641.23,84.831,392641.23,84.831,1.45,74.59,392641.23,84.831,392641.23,84.831
Average,1:1:1,5,2.45,54.088,2.45,538234.25,538234.25,1.95,79.90,510843.14,90.306,510843.14,90.306,1.95,79.89,510843.14,90.306,510843.14,90.306
Average,1:1:1,10,4.94,78.725,4.94,1092335.93,1092335.93,4.44,90.04,1071242.28,96.766,1071242.28,96.766,4.44,90.03,1071242.28,96.766,1071242.28,96.766
Average,1:1:1,15,7.43,86.137,7.43,1677763.58,1677763.58,6.93,93.33,1658814.29,98.086,1658814.29,98.086,6.93,93.31,1658814.29,98.086,1658814.29,98.086
Average,1:1:1,25,12.42,91.812,12.42,2821513.29,2821513.29,11.92,96.04,2804843.10,98.968,2804843.10,98.968,11.92,96.02,2804843.10,98.968,2804843.10,98.968
Average,1:1:1,50,24.90,95.952,24.91,5701186.81,5701186.81,24.41,98.01,5686097.51,99.514,5686097.51,99.514,24.41,97.99,5686097.51,99.514,5686097.51,99.514
Average,1:1:1,100,49.88,97.987,49.89,11419953.81,11419953.81,49.40,99.02,11405128.64,99.770,11405128.64,99.770,49.40,99.00,11405128.64,99.770,11405128.64,99.770
Average,1:1:1,500,249.73,99.599,249.78,57197875.37,57197875.37,249.28,99.81,57183931.26,99.955,57183931.26,99.955,249.28,99.80,57183931.26,99.955,57183931.26,99.955
Average,1:1:1,1000,499.67,99.799,499.77,114475997.29,114475997.29,499.27,99.91,114461826.21,99.977,114461826.21,99.977,499.27,99.89,114461826.21,99.977,114461826.21,99.977
