stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:16,2,0.96,1.574,0.96,1634080.00,1634080.00,0.72,70.21,1538538.68,71.229,1538538.68,71.229,0.72,70.21,1515840.04,69.637,1515840.04,69.637
Average,1:16,3,1.48,16.269,1.48,2572228.43,2572228.43,1.20,83.64,2472699.17,89.707,2472699.17,89.707,1.20,83.64,2451747.77,87.989,2451747.77,87.989
Average,1:16,4,1.99,30.505,1.99,3514549.67,3514549.67,1.71,87.61,3426054.23,94.394,3426054.23,94.394,1.71,87.61,3405916.89,93.174,3405916.89,93.174
Average,1:16,5,2.48,40.559,2.48,4416501.71,4416501.71,2.22,90.38,4334109.66,96.244,4334109.66,96.244,2.22,90.38,4313351.91,95.282,4313351.91,95.282
Average,1:16,10,4.99,65.946,4.99,9187546.43,9187546.43,4.72,94.86,9111475.92,98.479,9111475.92,98.479,4.72,94.86,9090507.46,98.053,9090507.46,98.053
Average,1:16,15,7.48,76.068,7.48,13642958.69,13642958.69,7.22,96.58,13572297.20,99.077,13572297.20,99.077,7.22,96.58,13552094.45,98.800,13552094.45,98.800
Average,1:16,25,12.48,85.026,12.48,22704761.34,22704761.34,12.22,97.94,22639178.51,99.476,22639178.51,99.476,12.22,97.94,22618049.46,99.314,22618049.46,99.314
Average,1:16,50,24.99,92.266,24.99,45637361.11,45637361.11,24.73,98.98,45578813.54,99.753,45578813.54,99.753,24.73,98.98,45555956.50,99.672,45555956.50,99.672
Average,1:16,100,49.99,96.067,49.99,91435664.36,91435664.36,49.74,99.51,91382074.78,99.881,91382074.78,99.881,49.74,99.50,91357177.58,99.838,91357177.58,99.838
Average,1:16,500,250.00,99.202,250.04,457621257.96,457621257.96,249.84,99.93,457574962.33,99.980,457574962.33,99.980,249.84,99.91,457542449.67,99.968,457542449.67,99.968
Average,1:16,1000,499.90,99.600,500.05,916621918.58,916621918.58,499.88,99.99,916581619.47,99.991,916581619.47,99.991,499.88,99.96,916544381.48,99.984,916544381.48,99.984
