stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1:1:1:1:1,2,0.91,3.980,0.91,738112.40,738112.40,0.44,40.15,599312.61,42.610,599312.61,42.610,0.44,40.15,599312.61,42.610,599312.61,42.610
Average,1:1:1:1:1:1:1:1:1,3,1.41,21.900,1.41,1180748.00,1180748.00,0.92,64.86,1065180.22,73.847,1065180.22,73.847,0.92,64.86,1065180.22,73.847,1065180.22,73.847
Average,1:1:1:1:1:1:1:1:1,4,1.90,40.580,1.90,1628372.47,1628372.47,1.41,74.93,1527420.34,86.632,1527420.34,86.632,1.41,74.93,1527420.34,86.632,1527420.34,86.632
Average,1:1:1:1:1:1:1:1:1,5,2.40,53.767,2.40,2118571.03,2118571.03,1.90,80.28,2031014.70,92.006,2031014.70,92.006,1.90,80.28,2031014.70,92.006,2031014.70,92.006
Average,1:1:1:1:1:1:1:1:1,10,4.88,78.717,4.88,4387310.85,4387310.85,4.39,90.11,4322601.57,97.488,4322601.57,97.488,4.39,90.11,4322601.57,97.488,4322601.57,97.488
Average,1:1:1:1:1:1:1:1:1,15,7.37,86.108,7.37,6710876.92,6710876.92,6.87,93.31,6651880.47,98.508,6651880.47,98.508,6.87,93.31,6651880.47,98.508,6651880.47,98.508
Average,1:1:1:1:1:1:1:1:1,25,12.34,91.793,12.34,11313647.65,11313647.65,11.85,96.00,11263716.00,99.203,11263716.00,99.203,11.85,96.00,11263716.00,99.203,11263716.00,99.203
Average,1:1:1:1:1:1:1:1:1,50,24.81,95.944,24.81,22829725.90,22829725.90,24.31,98.00,22782664.66,99.630,22782664.66,99.630,24.31,98.00,22782664.66,99.630,22782664.66,99.630
Average,1:1:1:1:1:1:1:1:1,100,49.73,97.983,49.73,45610921.01,45610921.01,49.25,99.01,45567607.79,99.827,45567607.79,99.827,49.25,99.01,45567607.79,99.827,45567607.79,99.827
Average,1:1:1:1:1:1:1:1:1,500,249.55,99.599,249.55,228902007.35,228902007.35,249.05,99.80,228858370.88,99.966,228858370.88,99.966,249.05,99.79,228858370.88,99.966,228858370.88,99.966
Average,1:1:1:1:1:1:1:1:1,1000,499.44,99.799,499.45,458024096.40,458024096.40,498.94,99.89,457980815.46,99.983,457980815.46,99.983,498.94,99.89,457980815.46,99.983,457980815.46,99.983
