stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1,2,0.92,4.487,0.92,374420.24,374420.24,0.44,40.03,294842.30,42.527,294842.30,42.527,0.44,40.03,294842.30,42.527,294842.30,42.527
Average,1:1:1:1:1,3,1.42,22.413,1.42,605679.87,605679.87,0.93,64.56,543949.60,73.114,543949.60,73.114,0.93,64.56,543949.60,73.114,543949.60,73.114
Average,1:1:1:1:1,4,1.92,40.808,1.92,861208.66,861208.66,1.43,74.99,807082.12,85.989,807082.12,85.989,1.43,74.98,807082.12,85.989,807082.12,85.989
Average,1:1:1:1:1,5,2.41,53.817,2.41,1056285.03,1056285.03,1.92,80.16,1010362.27,91.358,1010362.27,91.358,1.92,80.15,1010362.27,91.358,1010362.27,91.358
Average,1:1:1:1:1,10,4.90,78.736,4.90,2205657.06,2205657.06,4.41,90.13,2169620.87,97.250,2169620.87,97.250,4.41,90.13,2169620.87,97.250,2169620.87,97.250
Average,1:1:1:1:1,15,7.39,86.125,7.39,3346393.63,3346393.63,6.90,93.42,3313749.94,98.393,3313749.94,98.393,6.90,93.41,3313749.94,98.393,3313749.94,98.393
Average,1:1:1:1:1,25,12.38,91.806,12.38,5656899.95,5656899.95,11.88,96.00,5627825.31,99.114,5627825.31,99.114,11.88,95.99,5627825.31,99.114,5627825.31,99.114
Average,1:1:1:1:1,50,24.84,95.947,24.84,11425513.05,11425513.05,24.35,98.02,11399783.69,99.596,11399783.69,99.596,24.35,98.02,11399783.69,99.596,11399783.69,99.596
Average,1:1:1:1:1,100,49.79,97.985,49.79,22750304.99,22750304.99,49.30,99.00,22725565.12,99.806,22725565.12,99.806,49.30,99.00,22725565.12,99.806,22725565.12,99.806
Average,1:1:1:1:1,500,249.62,99.599,249.63,114420532.87,114420532.87,249.13,99.80,114397619.23,99.963,114397619.23,99.963,249.13,99.80,114397619.23,99.963,114397619.23,99.963
Average,1:1:1:1:1,1000,499.58,99.799,499.61,229134568.62,229134568.62,499.11,99.90,229110989.33,99.981,229110989.33,99.981,499.11,99.89,229110989.33,99.981,229110989.33,99.981
