stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2,0.90,3.533,0.90,1459299.36,1459299.36,0.42,39.26,1179209.02,41.520,1179209.02,41.520,0.42,39.26,1179209.02,41.520,1179209.02,41.520
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,3,1.39,21.128,1.39,2319815.41,2319815.41,0.91,65.32,2093562.18,74.387,2093562.18,74.387,0.91,65.32,2093562.18,74.387,2093562.18,74.387
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,4,1.88,39.993,1.88,3299355.41,3299355.41,1.40,75.34,3120745.64,87.159,3120745.64,87.159,1.40,75.34,3120745.64,87.159,3120745.64,87.159
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5,2.39,53.717,2.39,4199287.45,4199287.45,1.90,80.38,4040733.15,92.289,4040733.15,92.289,1.90,80.38,4040733.15,92.289,4040733.15,92.289
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10,4.88,78.734,4.88,8754165.65,8754165.65,4.38,90.08,8631274.31,97.607,8631274.31,97.607,4.38,90.08,8631274.31,97.607,8631274.31,97.607
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,15,7.36,86.107,7.36,13404683.80,13404683.80,6.86,93.36,13295234.37,98.593,13295234.37,98.593,6.86,93.36,13295234.37,98.593,13295234.37,98.593
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,25,12.34,91.798,12.34,22566447.10,22566447.10,11.85,96.05,22471457.22,99.253,22471457.22,99.253,11.85,96.04,22471457.22,99.253,22471457.22,99.253
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,50,24.78,95.941,24.78,45557291.82,45557291.82,24.29,98.00,45470453.35,99.649,45470453.35,99.649,24.29,98.00,45470453.35,99.649,45470453.35,99.649
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,100,49.70,97.982,49.70,91200844.08,91200844.08,49.21,99.00,91117076.54,99.835,91117076.54,99.835,49.21,99.00,91117076.54,99.835,91117076.54,99.835
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,500,249.50,99.598,249.50,458342467.47,458342467.47,249.01,99.80,458263040.92,99.968,458263040.92,99.968,249.01,99.79,458263040.92,99.968,458263040.92,99.968
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,1000,499.48,99.799,499.48,915200491.49,915200491.49,498.98,99.89,915118770.57,99.984,915118770.57,99.984,498.98,99.89,915118770.57,99.984,915118770.57,99.984
