stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:2,2,1.00,3.895,1.00,807.66,807.66,0.59,54.07,613.60,56.153,613.60,56.153,0.59,54.07,601.68,55.015,601.68,55.015
Average,1:2,3,1.49,16.982,1.49,1304.19,1304.19,1.10,73.75,1123.61,79.267,1123.61,79.267,1.10,73.75,1106.39,77.802,1106.39,77.802
Average,1:2,4,1.99,29.819,1.99,1801.10,1801.10,1.60,81.30,1627.58,87.756,1627.58,87.756,1.60,81.30,1607.96,86.484,1607.96,86.484
Average,1:2,5,2.50,40.136,2.50,2302.45,2302.45,2.11,85.20,2132.69,91.444,2132.69,91.444,2.11,85.20,2110.00,90.325,2110.00,90.325
Average,1:2,10,4.99,65.659,4.99,4800.61,4800.61,4.61,92.49,4635.46,96.389,4635.46,96.389,4.61,92.49,4608.65,95.801,4608.65,95.801
Average,1:2,15,7.51,75.988,7.51,7317.27,7317.27,7.12,94.97,7154.38,97.700,7154.38,97.700,7.12,94.97,7126.80,97.308,7126.80,97.308
Average,1:2,25,12.49,84.975,12.49,12290.29,12290.29,12.11,97.03,12131.75,98.686,12131.75,98.686,12.11,97.03,12102.33,98.442,12102.33,98.442
Average,1:2,50,24.99,92.250,24.99,24789.44,24789.44,24.61,98.50,24632.36,99.359,24632.36,99.359,24.61,98.50,24601.81,99.235,24601.81,99.235
Average,1:2,100,50.01,96.064,50.01,49777.12,49777.12,49.63,99.25,49621.50,99.686,49621.50,99.686,49.63,99.25,49590.87,99.624,49590.87,99.624
Average,1:2,500,250.00,99.202,250.00,249562.38,249562.38,249.62,99.84,249405.61,99.937,249405.61,99.937,249.62,99.84,249374.79,99.924,249374.79,99.924
Average,1:2,1000,500.01,99.600,500.01,499301.14,499301.14,499.63,99.92,499143.21,99.968,499143.21,99.968,499.63,99.92,499113.07,99.962,499113.07,99.962
