stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:4,2,0.96,2.333,0.96,399502.40,399502.40,0.66,63.07,361040.25,64.579,361040.25,64.579,0.66,63.07,356759.74,63.288,356759.74,63.288
Average,1:4,3,1.47,16.214,1.47,645781.77,645781.77,1.16,79.85,612372.11,85.988,612372.11,85.988,1.16,79.85,607832.43,84.503,607832.43,84.503
Average,1:4,4,1.97,29.862,1.97,867685.92,867685.92,1.66,85.39,838470.54,92.612,838470.54,92.612,1.66,85.39,833677.54,91.448,833677.54,91.448
Average,1:4,5,2.48,40.211,2.48,1088689.17,1088689.17,2.17,88.32,1061350.49,95.099,1061350.49,95.099,2.17,88.31,1056275.50,94.190,1056275.50,94.190
Average,1:4,10,4.98,65.734,4.98,2235241.57,2235241.57,4.67,94.01,2213331.58,98.129,2213331.58,98.129,4.67,94.01,2208204.10,97.707,2208204.10,97.707
Average,1:4,15,7.50,76.054,7.50,3409565.00,3409565.00,7.18,95.92,3388347.74,98.846,3388347.74,98.846,7.18,95.91,3383025.66,98.572,3383025.66,98.572
Average,1:4,25,12.50,85.015,12.50,5696409.88,5696409.88,12.19,97.56,5676127.21,99.351,5676127.21,99.351,12.19,97.56,5670683.79,99.184,5670683.79,99.184
Average,1:4,50,24.98,92.259,24.99,11395012.03,11395012.03,24.68,98.78,11375748.99,99.693,11375748.99,99.693,24.68,98.78,11370112.12,99.610,11370112.12,99.610
Average,1:4,100,50.00,96.067,50.01,22852105.17,22852105.17,49.71,99.41,22834053.72,99.854,22834053.72,99.854,49.71,99.40,22828208.56,99.810,22828208.56,99.810
Average,1:4,500,249.94,99.202,250.00,114398354.23,114398354.23,249.75,99.92,114382342.25,99.974,114382342.25,99.974,249.75,99.89,114375296.31,99.963,114375296.31,99.963
Average,1:4,1000,499.86,99.600,500.04,229151690.09,229151690.09,499.81,99.98,229136268.12,99.988,229136268.12,99.988,499.81,99.95,229127986.29,99.981,229127986.29,99.981
