stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1,2,0.99,6.272,0.99,1467.66,1467.66,0.53,47.60,1094.07,50.935,1094.07,50.935,0.53,47.60,1094.07,50.935,1094.07,50.935
Average,1:1:1:1:1,3,1.49,25.026,1.49,2404.00,2404.00,1.01,68.01,2031.26,75.789,2031.26,75.789,1.01,68.01,2031.26,75.789,2031.26,75.789
Average,1:1:1:1:1,4,1.99,43.484,1.99,3396.99,3396.99,1.51,76.62,3030.65,86.166,3030.65,86.166,1.51,76.62,3030.65,86.166,3030.65,86.166
Average,1:1:1:1:1,5,2.49,55.627,2.49,4366.67,4366.67,2.00,81.41,4012.42,90.558,4012.42,90.558,2.00,81.41,4012.42,90.558,4012.42,90.558
Average,1:1:1:1:1,10,5.01,79.282,5.01,9363.23,9363.23,4.52,90.32,9027.12,96.235,9027.12,96.235,4.52,90.32,9027.12,96.235,9027.12,96.235
Average,1:1:1:1:1,15,7.50,86.340,7.50,14317.93,14317.93,7.00,93.44,13988.45,97.620,13988.45,97.620,7.00,93.44,13988.45,97.620,13988.45,97.620
Average,1:1:1:1:1,25,12.49,91.888,12.49,24280.88,24280.88,11.99,96.04,23958.70,98.646,23958.70,98.646,11.99,96.04,23958.70,98.646,23958.70,98.646
Average,1:1:1:1:1,50,24.99,95.972,24.99,49261.09,49261.09,24.48,98.00,48940.62,99.343,48940.62,99.343,24.48,98.00,48940.62,99.343,48940.62,99.343
Average,1:1:1:1:1,100,50.02,97.994,50.02,99270.41,99270.41,49.52,98.99,98953.62,99.679,98953.62,99.679,49.52,98.99,98953.62,99.679,98953.62,99.679
Average,1:1:1:1:1,500,250.00,99.599,250.00,498763.78,498763.78,249.50,99.79,498450.92,99.937,498450.92,99.937,249.50,99.79,498450.92,99.937,498450.92,99.937
Average,1:1:1:1:1,1000,499.98,99.799,499.98,998246.48,998246.48,499.48,99.90,997935.84,99.968,997935.84,99.968,499.48,99.90,997935.84,99.968,997935.84,99.968
