stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:2,2,0.97,3.559,0.97,197054.72,197054.72,0.60,54.92,167204.51,57.260,167204.51,57.260,0.60,54.91,165935.94,56.356,165935.94,56.356
Average,1:2,3,1.48,16.647,1.48,317256.49,317256.49,1.11,74.66,294168.11,81.219,294168.11,81.219,1.11,74.65,292224.30,80.028,292224.30,80.028
Average,1:2,4,1.98,29.587,1.98,433852.76,433852.76,1.61,82.15,413104.82,89.953,413104.82,89.953,1.61,82.14,410999.96,88.988,410999.96,88.988
Average,1:2,5,2.48,39.844,2.48,552059.97,552059.97,2.11,85.62,533349.38,93.350,533349.38,93.350,2.11,85.61,531387.28,92.569,531387.28,92.569
Average,1:2,10,4.99,65.622,4.99,1120146.76,1120146.76,4.62,92.68,1105184.74,97.557,1105184.74,97.557,4.62,92.66,1102861.07,97.169,1102861.07,97.169
Average,1:2,15,7.49,75.941,7.49,1698834.32,1698834.32,7.11,95.09,1684076.06,98.504,1684076.06,98.504,7.11,95.08,1681827.36,98.251,1681827.36,98.251
Average,1:2,25,12.49,84.971,12.49,2851235.95,2851235.95,12.12,97.07,2838033.20,99.170,2838033.20,99.170,12.12,97.05,2835538.70,99.013,2835538.70,99.013
Average,1:2,50,24.96,92.243,24.97,5698570.25,5698570.25,24.60,98.56,5686488.59,99.614,5686488.59,99.614,24.60,98.54,5683886.15,99.537,5683886.15,99.537
Average,1:2,100,49.99,96.063,50.00,11437879.12,11437879.12,49.64,99.30,11425879.53,99.812,11425879.53,99.812,49.64,99.28,11423284.27,99.772,11423284.27,99.772
Average,1:2,500,249.95,99.202,250.04,57232099.87,57232099.87,249.70,99.90,57221148.15,99.965,57221148.15,99.965,249.70,99.86,57218135.27,99.955,57218135.27,99.955
Average,1:2,1000,499.98,99.600,500.20,114500386.28,114500386.28,499.88,99.98,114489767.53,99.983,114489767.53,99.983,499.88,99.93,114486450.61,99.978,114486450.61,99.978
