stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio
WFC,4:3:2:1,5000,2620,2620,100588174,2598,99.16,100243221.05,99.657,2619,99.961,100561010.71,99.973
WFC,4:3:2:1,10000,5855,5855,2550097747,5851,99.931,2548457825.7,99.936,5855,100.0,2550097747.0,100.0
WFC,4:3:2:1,20000,10505,10505,5919975226,10502,99.971,5919854446.21,99.998,10504,99.99,5919547506.68,99.993
WFC,4:3:2:1,50000,14035,14037,9645274078,14028,99.935,9641149438.21,99.957,14036,99.992,9644766884.81,99.995
WFC,4:3:2:1,97384,14035,14037,9645274078,14028,99.935,9641149438.21,99.957,14036,99.992,9644766884.81,99.995
WMT,4:3:2:1,2,2,2,2353,0,0.0,0.0,0.0,1,50.0,1177.45,50.04
WMT,4:3:2:1,3,3,3,3513,1,33.333,1181.67,33.637,2,66.666,2345.98,66.78
WMT,4:3:2:1,4,4,4,4661,2,50.0,2348.83,50.393,3,75.0,3501.44,75.122
WMT,4:3:2:1,5,5,5,5797,3,60.0,3503.4,60.435,4,80.0,4644.93,80.126
WMT,4:3:2:1,10,10,10,11563,8,80.0,9288.02,80.325,9,90.0,10416.68,90.086
WMT,4:3:2:1,15,15,15,17325,13,86.666,15054.39,86.894,14,93.333,16180.27,93.393
WMT,4:3:2:1,25,25,25,27604,23,92.0,25571.89,92.638,24,96.0,26545.48,96.165
WMT,4:3:2:1,50,50,50,55373,46,92.0,51189.22,92.444,49,98.0,54313.31,98.086
WMT,4:3:2:1,100,100,100,123102,96,96.0,118672.85,96.402,99,99.0,121954.89,99.068
WMT,4:3:2:1,500,500,500,376916,499,99.8,376842.86,99.981,499,99.8,376368.97,99.855
