stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio
J,2:3,5,5,5,8704,4,80.0,7056.8,81.075,4,80.0,7004.8,80.478
J,2:3,10,10,10,16411,9,90.0,15372.3,93.671,9,90.0,15055.25,91.739
J,2:3,15,15,15,23866,14,93.333,22776.4,95.435,14,93.333,22517.02,94.348
J,2:3,25,25,25,38748,24,96.0,37616.24,97.079,24,96.0,37402.89,96.529
J,2:3,50,50,50,79972,49,98.0,78887.52,98.644,49,98.0,78627.44,98.319
J,2:3,100,100,100,178986,99,99.0,178053.56,99.479,99,99.0,177622.7,99.238
J,2:3,500,417,417,1718094,415,99.52,1712072.73,99.65,417,100.0,1718094.0,100.0
J,2:3,1000,814,814,2818575,805,98.894,2806523.92,99.572,813,99.877,2816173.53,99.915
J,2:3,2000,1566,1566,4856053,1530,97.701,4816691.41,99.189,1565,99.936,4853955.53,99.957
J,2:3,5000,2696,2696,88469900,2694,99.925,88457560.77,99.986,2695,99.962,88450405.1,99.978
J,2:3,10000,5404,5404,1246037065,5397,99.87,1245800933.11,99.981,5403,99.981,1245904900.93,99.989
J,2:3,20000,10820,10820,2485875818,10811,99.916,2485574423.76,99.988,10819,99.99,2485744195.23,99.995
J,2:3,40828,10956,10956,2674837388,10956,100.0,2674837388.0,100.0,10956,100.0,2674837388.0,100.0
JBLU,2:3,2,2,2,93502,1,50.0,48129.0,51.474,1,50.0,47210.33,50.491
JBLU,2:3,3,3,3,135192,2,66.666,91332.0,67.557,2,66.666,90609.6,67.023
JBLU,2:3,4,4,4,176882,3,75.0,133720.5,75.599,3,75.0,133115.36,75.257
JBLU,2:3,5,5,5,217051,4,80.0,175654.4,80.928,4,80.0,174535.73,80.412
