stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio
WMT,1:2:3,500,238,238,27987,235,98.739,27790.61,99.298,238,100.0,27987.0,100.0
WMT,1:2:3,1000,346,347,40040,341,98.27,39833.95,99.485,347,100.0,40040.0,100.0
WMT,1:2:3,2000,670,670,199883,666,99.402,199154.5,99.636,669,99.85,199761.81,99.939
WMT,1:2:3,5000,1668,1668,46545009,1666,99.88,46534095.7,99.977,1667,99.94,46539552.76,99.988
WMT,1:2:3,10000,5044,5057,961221667,5019,99.248,957401232.91,99.603,5056,99.98,961183608.95,99.996
WMT,1:2:3,20000,9654,9677,2244971600,9622,99.431,2243616275.58,99.94,9677,100.0,2244971600.0,100.0
WMT,1:2:3,24226,12138,12138,3428485592,12131,99.942,3428183104.87,99.991,12137,99.991,3428433444.08,99.998
X,1:2:3,2,1,1,21250,1,100.0,21250.0,100.0,1,100.0,21250.0,100.0
X,1:2:3,3,2,2,25125,1,50.0,18937.5,75.373,1,50.0,15104.17,60.116
X,1:2:3,4,3,3,26750,2,66.666,22625.0,84.579,2,66.666,20125.0,75.234
X,1:2:3,5,4,4,35250,3,75.0,31718.75,89.982,3,75.0,29861.61,84.714
X,1:2:3,10,8,8,94500,8,100.0,94500.0,100.0,8,100.0,94500.0,100.0
X,1:2:3,15,10,10,109000,10,100.0,109000.0,100.0,10,100.0,109000.0,100.0
X,1:2:3,25,18,18,165500,15,83.333,145666.67,88.016,18,100.0,165500.0,100.0
X,1:2:3,50,27,27,250125,20,74.074,206570.51,82.587,26,96.296,244977.99,97.942
X,1:2:3,100,44,44,597250,40,90.909,577560.98,96.703,43,97.727,591622.13,99.058
X,1:2:3,500,171,176,5896125,168,95.454,5807184.21,98.492,175,99.431,5884474.43,99.802
X,1:2:3,1000,519,523,27753155,511,97.705,27478090.52,99.009,522,99.808,27735281.68,99.936
X,1:2:3,2000,1085,1085,73473525,1074,98.986,73045161.07,99.417,1085,100.0,73473525.0,100.0
X,1:2:3,5000,2836,2839,452382532,2831,99.718,452267968.38,99.975,2838,99.964,452347322.84,99.992
X,1:2:3,10000,4930,4936,624535620,4924,99.756,624295976.66,99.962,4935,99.979,624492265.96,99.993
X,1:2:3,14816,7519,7519,1082495082,7518,99.986,1082393458.69,99.991,7519,100.0,1082495082.0,100.0
