stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:16,2,1.00,2.121,1.00,6851.02,6851.02,0.73,70.75,5801.98,68.142,5801.98,68.142,0.73,70.75,5983.61,69.878,5983.61,69.878
Average,1:16,3,1.50,16.868,1.50,10800.30,10800.30,1.19,81.91,9270.29,82.107,9270.29,82.107,1.19,81.91,9671.73,85.724,9671.73,85.724
Average,1:16,4,2.03,31.515,2.03,15023.96,15023.96,1.73,86.56,13385.59,87.171,13385.59,87.171,1.73,86.56,13868.21,90.846,13868.21,90.846
Average,1:16,5,2.55,41.393,2.55,19000.57,19000.57,2.24,88.42,17458.67,89.771,17458.67,89.771,2.24,88.42,17862.39,92.384,17862.39,92.384
Average,1:16,10,5.00,65.996,5.00,38539.73,38539.73,4.68,93.98,36699.69,95.010,36699.69,95.010,4.68,93.98,37348.71,96.825,37348.71,96.825
Average,1:16,15,7.43,75.928,7.43,58411.40,58411.40,7.20,96.86,56679.57,96.932,56679.57,96.932,7.20,96.86,57442.18,98.258,57442.18,98.258
Average,1:16,25,12.34,84.857,12.34,97602.51,97602.51,12.08,97.92,95670.17,97.986,95670.17,97.986,12.08,97.92,96550.38,98.902,96550.38,98.902
Average,1:16,50,25.11,92.300,25.11,199677.37,199677.37,24.87,99.04,197751.15,99.023,197751.15,99.023,24.87,99.04,198705.65,99.510,198705.65,99.510
Average,1:16,100,50.02,96.068,50.02,397565.76,397565.76,49.79,99.55,396044.87,99.615,396044.87,99.615,49.79,99.55,396673.23,99.774,396673.23,99.774
Average,1:16,500,249.93,99.202,249.93,1993518.01,1993518.01,249.68,99.89,1991572.09,99.902,1991572.09,99.902,249.68,99.89,1992546.88,99.951,1992546.88,99.951
Average,1:16,1000,499.01,99.599,499.01,3990207.76,3990207.76,498.81,99.95,3988379.66,99.954,3988379.66,99.954,498.81,99.95,3989349.39,99.978,3989349.39,99.978
