stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1:1:1:1:1,2,0.90,2.727,0.90,642416.73,642416.73,0.47,45.00,551417.87,46.557,551417.87,46.557,0.47,45.15,552597.82,46.813,552597.82,46.813
Average,1:1:1:1:1:1:1:1:1,3,1.37,20.000,1.37,1103184.51,1103184.51,0.90,66.21,1025164.39,74.131,1025164.39,74.131,0.92,67.42,1036989.05,75.516,1036989.05,75.516
Average,1:1:1:1:1:1:1:1:1,4,1.91,39.671,1.91,1531468.27,1531468.27,1.43,75.73,1419286.88,86.141,1419286.88,86.141,1.44,75.88,1419862.69,86.279,1419862.69,86.279
Average,1:1:1:1:1:1:1:1:1,5,2.43,53.838,2.43,2387205.94,2387205.94,1.96,81.81,2304482.71,92.453,2304482.71,92.453,1.97,82.19,2306071.76,92.842,2306071.76,92.842
Average,1:1:1:1:1:1:1:1:1,10,4.97,79.095,4.97,5058766.34,5058766.34,4.43,89.23,4994550.03,96.865,4994550.03,96.865,4.46,89.93,5005287.89,97.593,5005287.89,97.593
Average,1:1:1:1:1:1:1:1:1,15,7.31,86.011,7.31,6570210.57,6570210.57,6.76,92.55,6455152.45,98.194,6455152.45,98.194,6.78,92.94,6519377.44,98.574,6519377.44,98.574
Average,1:1:1:1:1:1:1:1:1,25,12.32,91.773,12.32,11562849.59,11562849.59,11.82,95.99,11501619.36,98.864,11501619.36,98.864,11.87,96.40,11512720.61,99.266,11512720.61,99.266
Average,1:1:1:1:1:1:1:1:1,50,24.73,95.933,24.73,21877455.48,21877455.48,24.12,97.50,21667978.55,99.192,21667978.55,99.192,24.24,97.99,21830076.22,99.637,21830076.22,99.637
Average,1:1:1:1:1:1:1:1:1,100,49.89,97.989,49.89,45941870.82,45941870.82,49.25,98.71,45650634.60,99.502,45650634.60,99.502,49.43,99.08,45906187.47,99.851,45906187.47,99.851
Average,1:1:1:1:1:1:1:1:1,500,249.90,99.599,249.90,228967614.34,228967614.34,248.69,99.51,228066770.78,99.717,228066770.78,99.717,249.42,99.80,228929868.55,99.968,228929868.55,99.968
Average,1:1:1:1:1:1:1:1:1,1000,499.46,99.799,499.47,458835247.91,458835247.91,497.60,99.62,457041417.30,99.748,457041417.30,99.748,498.96,99.89,458791062.89,99.981,458791062.89,99.981
