stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2,0.91,3.484,0.91,5396.99,5396.99,0.52,49.24,4256.70,51.458,4256.70,51.458,0.52,49.24,4256.70,51.458,4256.70,51.458
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,3,1.52,26.818,1.52,9666.49,9666.49,1.03,68.33,8224.51,77.879,8224.51,77.879,1.03,68.33,8224.51,77.879,8224.51,77.879
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,4,1.97,43.156,1.97,13315.89,13315.89,1.49,76.03,12070.75,86.760,12070.75,86.760,1.49,76.03,12070.75,86.760,12070.75,86.760
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5,2.41,54.797,2.41,16619.07,16619.07,1.93,80.90,15418.51,90.937,15418.51,90.937,1.93,80.90,15418.51,90.937,15418.51,90.937
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10,4.94,79.039,4.94,37183.25,37183.25,4.53,91.99,36219.19,97.293,36219.19,97.293,4.53,91.99,36219.19,97.293,36219.19,97.293
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,15,7.50,86.398,7.50,57532.96,57532.96,7.00,93.39,56406.50,97.962,56406.50,97.962,7.00,93.39,56406.50,97.962,56406.50,97.962
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,25,12.49,91.902,12.49,97090.15,97090.15,11.98,95.98,95980.05,98.848,95980.05,98.848,11.98,95.98,95980.05,98.848,95980.05,98.848
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,50,24.96,95.974,24.96,196710.02,196710.02,24.46,98.03,195631.85,99.451,195631.85,99.451,24.46,98.03,195631.85,99.451,195631.85,99.451
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,100,50.19,98.002,50.19,397803.50,397803.50,49.68,98.97,396707.61,99.724,396707.61,99.724,49.68,98.97,396707.61,99.724,396707.61,99.724
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,500,249.63,99.599,249.63,1988988.63,1988988.63,249.17,99.81,1987978.95,99.949,1987978.95,99.949,249.17,99.81,1987978.95,99.949,1987978.95,99.949
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,1000,499.73,99.799,499.73,3991976.33,3991976.33,499.25,99.90,3990998.68,99.975,3990998.68,99.975,499.25,99.90,3990998.68,99.975,3990998.68,99.975
