stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:4,2,0.97,2.424,0.97,478564.17,478564.17,0.65,61.81,384844.33,59.252,384844.33,59.252,0.65,61.81,420972.81,62.054,420972.81,62.054
Average,1:4,3,1.50,16.969,1.50,561925.86,561925.86,1.17,80.00,499118.35,81.646,499118.35,81.646,1.17,80.00,517811.37,85.157,517811.37,85.157
Average,1:4,4,1.96,29.545,1.96,957393.31,957393.31,1.66,86.21,835591.05,86.054,835591.05,86.054,1.66,86.51,936477.08,92.259,936477.08,92.259
Average,1:4,5,2.47,40.212,2.47,1022717.66,1022717.66,2.16,88.58,911116.16,87.721,911116.16,87.721,2.17,89.04,994200.52,93.773,994200.52,93.773
Average,1:4,10,5.05,66.132,5.05,2146558.57,2146558.57,4.73,93.75,2053547.91,94.989,2053547.91,94.989,4.75,94.25,2115359.34,97.564,2115359.34,97.564
Average,1:4,15,7.56,76.212,7.56,3386357.09,3386357.09,7.25,96.10,3279541.87,96.798,3279541.87,96.798,7.27,96.38,3359328.94,98.649,3359328.94,98.649
Average,1:4,25,12.50,85.021,12.50,5504339.84,5504339.84,12.15,97.26,5414474.83,98.001,5414474.83,98.001,12.18,97.51,5473334.46,99.168,5473334.46,99.168
Average,1:4,50,25.13,92.303,25.13,11619607.87,11619607.87,24.71,98.34,11500365.96,99.056,11500365.96,99.056,24.77,98.57,11593251.46,99.578,11593251.46,99.578
Average,1:4,100,49.73,96.044,49.73,23090788.33,23090788.33,49.37,99.26,22950093.62,99.436,22950093.62,99.436,49.46,99.45,23066720.72,99.816,23066720.72,99.816
Average,1:4,500,250.11,99.203,250.18,114630520.64,114630520.64,249.46,99.73,114317347.65,99.839,114317347.65,99.839,249.93,99.89,114605035.12,99.964,114605035.12,99.964
Average,1:4,1000,499.54,99.600,499.71,228660082.61,228660082.61,498.70,99.83,228440259.35,99.906,228440259.35,99.906,499.52,99.96,228640626.76,99.983,228640626.76,99.983
