stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2,0.95,4.090,0.95,1482431.60,1482431.60,0.48,44.39,1127784.66,47.323,1127784.66,47.323,0.49,45.00,1201391.55,47.929,1201391.55,47.929
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,3,1.37,20.707,1.37,2362184.43,2362184.43,0.87,61.61,2116421.33,69.905,2116421.33,69.905,0.89,62.67,2144276.26,71.334,2144276.26,71.334
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,4,1.89,40.707,1.89,3455706.88,3455706.88,1.36,71.86,3188661.11,83.760,3188661.11,83.760,1.39,73.43,3217718.24,85.457,3217718.24,85.457
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5,2.40,53.888,2.40,4299055.84,4299055.84,1.86,78.35,4081288.44,90.292,4081288.44,90.292,1.89,79.41,4163003.00,91.619,4163003.00,91.619
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10,4.86,78.739,4.86,8131735.78,8131735.78,4.32,88.95,7965365.68,96.771,7965365.68,96.771,4.35,89.60,8008452.28,97.430,8008452.28,97.430
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,15,7.33,86.056,7.33,13387812.22,13387812.22,6.78,92.59,13091499.13,97.672,13091499.13,97.672,6.84,93.45,13261781.46,98.555,13261781.46,98.555
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,25,12.29,91.768,12.29,22179002.27,22179002.27,11.71,95.28,21852127.17,98.417,21852127.17,98.417,11.81,96.11,22093022.07,99.231,22093022.07,99.231
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,50,24.75,95.933,24.75,46483499.50,46483499.50,24.08,97.30,45881628.82,98.958,45881628.82,98.958,24.26,98.03,46402224.60,99.655,46402224.60,99.655
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,100,49.74,97.984,49.74,93630692.07,93630692.07,48.94,98.39,92805100.45,99.306,92805100.45,99.306,49.23,98.97,93542806.39,99.838,93542806.39,99.838
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,500,249.28,99.598,249.28,454086536.63,454086536.63,247.76,99.38,451317274.70,99.607,451317274.70,99.607,248.77,99.79,453987405.97,99.968,453987405.97,99.968
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,1000,499.26,99.799,499.26,918724884.61,918724884.61,497.18,99.58,914200361.73,99.715,914200361.73,99.715,498.75,99.89,918643098.03,99.984,918643098.03,99.984
