stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1,2,0.93,4.696,0.93,242455.45,242455.45,0.44,40.15,155875.45,43.041,155875.45,43.041,0.44,40.15,155875.45,43.041,155875.45,43.041
Average,1:1:1:1:1,3,1.44,23.838,1.44,618705.96,618705.96,0.93,63.38,540084.63,71.956,540084.63,71.956,0.93,63.68,540969.93,72.259,540969.93,72.259
Average,1:1:1:1:1,4,1.98,43.106,1.98,893548.18,893548.18,1.48,74.31,838407.04,85.229,838407.04,85.229,1.49,75.22,839764.58,86.287,839764.58,86.287
Average,1:1:1:1:1,5,2.42,54.318,2.42,996114.24,996114.24,1.92,80.47,949715.19,91.195,949715.19,91.195,1.93,81.03,957156.78,91.793,957156.78,91.793
Average,1:1:1:1:1,10,4.86,78.670,4.86,2301252.95,2301252.95,4.33,89.35,2236822.88,96.811,2236822.88,96.811,4.35,89.66,2263822.76,97.109,2263822.76,97.109
Average,1:1:1:1:1,15,7.38,86.118,7.38,3161433.64,3161433.64,6.87,93.17,3085694.89,98.121,3085694.89,98.121,6.88,93.36,3136333.51,98.301,3136333.51,98.301
Average,1:1:1:1:1,25,12.33,91.776,12.33,5707477.13,5707477.13,11.78,95.48,5636163.65,98.863,5636163.65,98.863,11.80,95.67,5680835.10,99.047,5680835.10,99.047
Average,1:1:1:1:1,50,25.01,95.975,25.01,11268086.61,11268086.61,24.46,97.81,11213256.24,99.406,11213256.24,99.406,24.51,98.02,11246693.16,99.597,11246693.16,99.597
Average,1:1:1:1:1,100,49.73,97.982,49.73,22693641.23,22693641.23,49.10,98.73,22545274.34,99.609,22545274.34,99.609,49.22,98.97,22669695.77,99.822,22669695.77,99.822
Average,1:1:1:1:1,500,249.61,99.599,249.63,114410111.70,114410111.70,248.74,99.65,114010685.04,99.826,114010685.04,99.826,249.15,99.80,114388532.84,99.962,114388532.84,99.962
Average,1:1:1:1:1,1000,499.95,99.799,499.97,228312889.05,228312889.05,498.63,99.73,227651292.00,99.851,227651292.00,99.851,499.49,99.90,228291077.01,99.982,228291077.01,99.982
