stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,4:2:6,2,1.00,0.101,1.00,3679.59,3679.59,0.57,57.72,2303.88,54.075,2303.88,54.075,0.57,57.72,2319.52,54.445,2319.52,54.445
Average,4:2:6,3,1.50,16.969,1.50,5373.34,5373.34,0.99,72.42,3921.53,73.444,3921.53,73.444,0.99,72.42,3945.92,73.873,3945.92,73.873
Average,4:2:6,4,1.97,31.919,1.97,7598.14,7598.14,1.54,78.88,6181.07,79.923,6181.07,79.923,1.54,78.88,6166.34,79.801,6166.34,79.801
Average,4:2:6,5,2.51,41.919,2.51,9607.27,9607.27,2.03,82.72,8097.42,84.084,8097.42,84.084,2.03,82.72,8137.63,84.445,8137.63,84.445
Average,4:2:6,10,4.98,66.354,4.98,19513.32,19513.32,4.47,90.08,17854.38,91.353,17854.38,91.353,4.47,90.08,17872.71,91.448,17872.71,91.448
Average,4:2:6,15,7.46,76.222,7.46,29626.38,29626.38,6.98,93.74,27907.53,94.182,27907.53,94.182,6.98,93.74,27960.14,94.365,27960.14,94.365
Average,4:2:6,25,12.48,85.119,12.48,49498.53,49498.53,11.94,95.69,47783.45,96.509,47783.45,96.509,11.94,95.69,47763.61,96.469,47763.61,96.469
Average,4:2:6,50,24.86,92.255,24.86,99226.33,99226.33,24.39,98.10,97567.48,98.322,97567.48,98.322,24.39,98.10,97626.18,98.380,97626.18,98.380
Average,4:2:6,100,49.87,96.065,49.87,198851.72,198851.72,49.38,99.01,197159.77,99.148,197159.77,99.148,49.38,99.01,197195.00,99.166,197195.00,99.166
Average,4:2:6,500,249.81,99.202,249.81,998616.61,998616.61,249.31,99.80,996909.82,99.828,996909.82,99.828,249.31,99.80,996948.48,99.832,996948.48,99.832
Average,4:2:6,1000,499.97,99.600,499.97,1997830.89,1997830.89,499.46,99.89,1996059.34,99.911,1996059.34,99.911,499.46,99.89,1996108.52,99.913,1996108.52,99.913
