stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio
A,1:1:1:1:1,2,0.9,0.9,94275.6,0.4,41.15,73717.3,43.127,0.4,41.15,73717.3,43.127
A,1:1:1:1:1,3,1.4,1.4,150676.3,0.9,61.949,130699.4,70.336,0.9,61.949,130699.4,70.336
A,1:1:1:1:1,4,1.9,1.9,213786.9,1.4,73.583,196077.0,85.072,1.4,73.583,196077.0,85.072
A,1:1:1:1:1,5,2.3,2.3,271683.8,1.9,80.783,257166.7,91.786,1.9,80.816,257198.1,91.822
A,1:1:1:1:1,10,4.8,4.8,564684.1,4.3,89.787,551320.4,97.346,4.3,89.879,551717.7,97.416
A,1:1:1:1:1,15,7.4,7.4,876767.4,6.9,93.725,865537.9,98.601,6.9,93.795,866373.4,98.672
A,1:1:1:1:1,25,12.3,12.3,1456305.2,11.8,95.714,1444192.4,99.126,11.8,95.755,1444685.9,99.165
A,1:1:1:1:1,50,24.7,24.7,2967458.2,24.2,97.999,2955492.1,99.584,24.3,98.091,2957602.5,99.658
A,1:1:1:1:1,100,49.6,49.6,5924100.8,49.1,98.959,5911511.2,99.785,49.1,99.03,5914685.6,99.838
A,1:1:1:1:1,500,249.0,249.0,29727929.1,248.3,99.724,29701856.0,99.912,248.5,99.799,29718910.3,99.969
A,1:1:1:1:1,1000,499.2,499.2,59549785.3,498.3,99.831,59508266.9,99.93,498.7,99.901,59540483.5,99.984
A,1:1:1:1:1,2000,998.8,998.8,119209818.0,997.6,99.876,119134532.6,99.936,998.3,99.948,119200473.0,99.992
AGNC,1:1:1:1:1,2,1.0,1.0,26423.2,0.5,45.85,20487.5,48.212,0.5,46.1,20631.3,48.493
AGNC,1:1:1:1:1,3,1.4,1.4,42334.4,1.0,68.283,37068.0,74.879,1.0,68.533,37222.9,75.162
AGNC,1:1:1:1:1,4,1.9,1.9,60909.0,1.5,77.058,55560.3,87.039,1.5,77.524,55833.4,87.581
AGNC,1:1:1:1:1,5,2.4,2.4,76842.9,1.9,79.083,71553.2,89.971,1.9,79.333,71695.5,90.188
AGNC,1:1:1:1:1,10,4.8,4.8,163987.2,4.4,90.325,159567.1,97.033,4.4,90.665,160005.0,97.312
AGNC,1:1:1:1:1,15,7.3,7.3,250695.2,6.8,93.563,246116.3,98.052,6.9,93.945,246953.6,98.41
AGNC,1:1:1:1:1,25,12.3,12.3,422345.1,11.8,95.767,417274.3,98.774,11.8,96.158,418715.2,99.131
AGNC,1:1:1:1:1,50,24.8,24.8,850304.9,24.2,97.858,844763.3,99.338,24.3,98.17,846970.2,99.604
AGNC,1:1:1:1:1,100,50.0,50.1,1720240.0,49.5,98.836,1712923.6,99.57,49.6,99.133,1717143.1,99.819
AGNC,1:1:1:1:1,500,250.2,250.2,8637864.6,249.3,99.636,8622866.0,99.825,249.8,99.81,8634437.8,99.96
AGNC,1:1:1:1:1,1000,499.2,499.2,17271469.6,498.0,99.754,17249105.8,99.87,498.7,99.899,17267995.6,99.979
AGNC,1:1:1:1:1,2000,999.3,999.3,34561866.6,997.6,99.824,34527677.9,99.901,998.8,99.95,34558485.5,99.99
AMZN,1:1:1:1:1,2,0.8,0.8,2377844.0,0.4,34.45,2008534.6,35.806,0.4,34.45,2008534.6,35.806
AMZN,1:1:1:1:1,3,1.3,1.3,3517426.6,0.8,60.733,3199979.6,68.752,0.8,60.733,3199979.6,68.752
AMZN,1:1:1:1:1,4,1.8,1.8,5077702.5,1.3,73.549,4826203.1,86.692,1.3,73.549,4826203.1,86.692
