stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio
A,1:16,2,1.0,1.0,405195.7,0.7,68.15,336733.3,64.15,0.7,68.55,364465.3,68.068
A,1:16,3,1.5,1.5,677591.4,1.2,84.299,583829.4,82.028,1.2,84.649,632705.0,88.896
A,1:16,4,2.0,2.0,901080.0,1.7,88.991,813233.1,88.136,1.7,89.524,864543.0,94.118
A,1:16,5,2.5,2.5,1171336.6,2.2,89.574,1066359.9,89.811,2.2,90.183,1130331.7,95.354
A,1:16,10,5.0,5.0,2361351.5,4.8,95.081,2239863.4,94.547,4.8,95.416,2325337.6,98.312
A,1:16,15,7.5,7.5,3559960.2,7.2,96.204,3439842.9,96.41,7.3,96.547,3523171.3,98.912
A,1:16,25,12.5,12.5,5963751.8,12.3,97.705,5819450.4,97.522,12.3,98.013,5928761.9,99.387
A,1:16,50,25.0,25.0,11879808.1,24.7,98.709,11723342.1,98.672,24.8,99.034,11848369.3,99.729
A,1:16,100,50.0,50.0,23737141.8,49.6,99.238,23548796.0,99.195,49.7,99.506,23704994.2,99.863
A,1:16,500,249.8,249.8,119051113.8,249.2,99.723,118773359.2,99.766,249.6,99.903,119018991.6,99.972
A,1:16,1000,500.1,500.1,238401105.9,499.2,99.831,238089757.2,99.869,499.9,99.958,238370317.0,99.987
AGNC,1:16,2,1.0,1.0,117311.7,0.7,67.75,98266.6,65.704,0.7,68.9,104552.7,69.385
AGNC,1:16,3,1.5,1.5,189246.7,1.2,84.416,163056.7,81.233,1.2,85.816,176637.2,88.865
AGNC,1:16,4,2.0,2.0,259350.0,1.7,86.966,227903.8,85.978,1.7,88.449,245220.3,92.922
AGNC,1:16,5,2.5,2.5,331230.1,2.2,88.333,299930.0,89.242,2.2,89.583,316938.5,94.809
AGNC,1:16,10,5.0,5.0,668017.3,4.6,93.868,631203.6,93.978,4.7,95.159,656464.7,98.132
