stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio
A,1:16,1000,516,516,204647.15,515,515,515,515,99.806,99.806,99.806,99.806,204350.41,204350.41,204350.41,204350.41,99.855,99.855,99.855,99.855,516,516,516,516,100.0,100.0,100.0,100.0,204647.15,204647.15,204647.15,204647.15,100.0,100.0,100.0,100.0,515,515,515,515,99.806,99.806,99.806,99.806,204350.41,204350.41,204350.41,204350.41,99.855,99.855,99.855,99.855,516,516,516,516,100.0,100.0,100.0,100.0,204647.15,204647.15,204647.15,204647.15,100.0,100.0,100.0,100.0,515,515,515,515,99.806,99.806,99.806,99.806,204350.41,204350.41,204350.41,204350.41,99.855,99.855,99.855,99.855,516,516,516,516,100.0,100.0,100.0,100.0,204647.15,204647.15,204647.15,204647.15,100.0,100.0,100.0,100.0,515,515,515,515,99.806,99.806,99.806,99.806,204350.41,204350.41,204350.41,204350.41,99.855,99.855,99.855,99.855,516,516,516,516,100.0,100.0,100.0,100.0,204647.15,204647.15,204647.15,204647.15,100.0,100.0,100.0,100.0
A,1:16,2000,1020,1020,262368.5,1018,1018,1018,1018,99.803,99.803,99.803,99.803,262184.12,262184.12,262184.12,262184.12,99.93,99.93,99.93,99.93,1019,1019,1019,1019,99.901,99.901,99.901,99.901,262276.31,262276.31,262276.31,262276.31,99.965,99.965,99.965,99.965,1018,1018,1018,1018,99.803,99.803,99.803,99.803,262184.12,262184.12,262184.12,262184.12,99.93,99.93,99.93,99.93,1019,1019,1019,1019,99.901,99.901,99.901,99.901,262276.31,262276.31,262276.31,262276.31,99.965,99.965,99.965,99.965,1018,1018,1018,1018,99.803,99.803,99.803,99.803,262184.12,262184.12,262184.12,262184.12,99.93,99.93,99.93,99.93,1019,1019,1019,1019,99.901,99.901,99.901,99.901,262276.31,262276.31,262276.31,262276.31,99.965,99.965,99.965,99.965,1018,1018,1018,1018,99.803,99.803,99.803,99.803,262184.12,262184.12,262184.12,262184.12,99.93,99.93,99.93,99.93,1019,1019,1019,1019,99.901,99.901,99.901,99.901,262276.31,262276.31,262276.31,262276.31,99.965,99.965,99.965,99.965
A,1:16,5000,2536,2536,1062484.61,2535,2535,2535,2535,99.96,99.96,99.96,99.96,1062179.22,1062179.22,1062179.22,1062179.22,99.971,99.971,99.971,99.971,2536,2536,2536,2536,100.0,100.0,100.0,100.0,1062484.61,1062484.61,1062484.61,1062484.61,100.0,100.0,100.0,100.0,2535,2535,2535,2535,99.96,99.96,99.96,99.96,1062179.22,1062179.22,1062179.22,1062179.22,99.971,99.971,99.971,99.971,2536,2536,2536,2536,100.0,100.0,100.0,100.0,1062484.61,1062484.61,1062484.61,1062484.61,100.0,100.0,100.0,100.0,2535,2535,2535,2535,99.96,99.96,99.96,99.96,1062179.22,1062179.22,1062179.22,1062179.22,99.971,99.971,99.971,99.971,2536,2536,2536,2536,100.0,100.0,100.0,100.0,1062484.61,1062484.61,1062484.61,1062484.61,100.0,100.0,100.0,100.0,2535,2535,2535,2535,99.96,99.96,99.96,99.96,1062179.22,1062179.22,1062179.22,1062179.22,99.971,99.971,99.971,99.971,2536,2536,2536,2536,100.0,100.0,100.0,100.0,1062484.61,1062484.61,1062484.61,1062484.61,100.0,100.0,100.0,100.0
A,1:16,10000,5064,5064,2156652.53,5063,5063,5063,5063,99.98,99.98,99.98,99.98,2156539.1,2156539.1,2156539.1,2156539.1,99.995,99.995,99.995,99.995,5063,5063,5063,5063,99.98,99.98,99.98,99.98,2156539.1,2156539.1,2156539.1,2156539.1,99.995,99.995,99.995,99.995,5063,5063,5063,5063,99.98,99.98,99.98,99.98,2156539.1,2156539.1,2156539.1,2156539.1,99.995,99.995,99.995,99.995,5063,5063,5063,5063,99.98,99.98,99.98,99.98,2156539.1,2156539.1,2156539.1,2156539.1,99.995,99.995,99.995,99.995,5063,5063,5063,5063,99.98,99.98,99.98,99.98,2156539.1,2156539.1,2156539.1,2156539.1,99.995,99.995,99.995,99.995,5063,5063,5063,5063,99.98,99.98,99.98,99.98,2156539.1,2156539.1,2156539.1,2156539.1,99.995,99.995,99.995,99.995,5063,5063,5063,5063,99.98,99.98,99.98,99.98,2156539.1,2156539.1,2156539.1,2156539.1,99.995,99.995,99.995,99.995,5063,5063,5063,5063,99.98,99.98,99.98,99.98,2156539.1,2156539.1,2156539.1,2156539.1,99.995,99.995,99.995,99.995
A,1:16,10466,5286,5286,2535784.8,5285,5285,5285,5285,99.981,99.981,99.981,99.981,2535665.27,2535665.27,2535665.27,2535665.27,99.995,99.995,99.995,99.995,5285,5285,5285,5285,99.981,99.981,99.981,99.981,2535665.27,2535665.27,2535665.27,2535665.27,99.995,99.995,99.995,99.995,5285,5285,5285,5285,99.981,99.981,99.981,99.981,2535665.27,2535665.27,2535665.27,2535665.27,99.995,99.995,99.995,99.995,5285,5285,5285,5285,99.981,99.981,99.981,99.981,2535665.27,2535665.27,2535665.27,2535665.27,99.995,99.995,99.995,99.995,5285,5285,5285,5285,99.981,99.981,99.981,99.981,2535665.27,2535665.27,2535665.27,2535665.27,99.995,99.995,99.995,99.995,5285,5285,5285,5285,99.981,99.981,99.981,99.981,2535665.27,2535665.27,2535665.27,2535665.27,99.995,99.995,99.995,99.995,5285,5285,5285,5285,99.981,99.981,99.981,99.981,2535665.27,2535665.27,2535665.27,2535665.27,99.995,99.995,99.995,99.995,5285,5285,5285,5285,99.981,99.981,99.981,99.981,2535665.27,2535665.27,2535665.27,2535665.27,99.995,99.995,99.995,99.995
AGNC,1:16,2,2,2,14.56,1,1,1,1,50.0,50.0,50.0,50.0,10.16,10.16,10.16,10.16,69.78,69.78,69.78,69.78,1,1,1,1,50.0,50.0,50.0,50.0,10.16,10.16,10.16,10.16,69.78,69.78,69.78,69.78,1,1,1,1,50.0,50.0,50.0,50.0,10.16,10.16,10.16,10.16,69.78,69.78,69.78,69.78,1,1,1,1,50.0,50.0,50.0,50.0,10.16,10.16,10.16,10.16,69.78,69.78,69.78,69.78,1,1,1,1,50.0,50.0,50.0,50.0,10.16,10.16,10.16,10.16,69.78,69.78,69.78,69.78,1,1,1,1,50.0,50.0,50.0,50.0,10.16,10.16,10.16,10.16,69.78,69.78,69.78,69.78,1,1,1,1,50.0,50.0,50.0,50.0,10.16,10.16,10.16,10.16,69.78,69.78,69.78,69.78,1,1,1,1,50.0,50.0,50.0,50.0,10.16,10.16,10.16,10.16,69.78,69.78,69.78,69.78
AGNC,1:16,3,2,2,20.0,2,2,2,2,100.0,100.0,100.0,100.0,20.0,20.0,20.0,20.0,100.0,100.0,100.0,100.0,2,2,2,2,100.0,100.0,100.0,100.0,20.0,20.0,20.0,20.0,100.0,100.0,100.0,100.0,2,2,2,2,100.0,100.0,100.0,100.0,20.0,20.0,20.0,20.0,100.0,100.0,100.0,100.0,2,2,2,2,100.0,100.0,100.0,100.0,20.0,20.0,20.0,20.0,100.0,100.0,100.0,100.0,2,2,2,2,100.0,100.0,100.0,100.0,20.0,20.0,20.0,20.0,100.0,100.0,100.0,100.0,2,2,2,2,100.0,100.0,100.0,100.0,20.0,20.0,20.0,20.0,100.0,100.0,100.0,100.0,2,2,2,2,100.0,100.0,100.0,100.0,20.0,20.0,20.0,20.0,100.0,100.0,100.0,100.0,2,2,2,2,100.0,100.0,100.0,100.0,20.0,20.0,20.0,20.0,100.0,100.0,100.0,100.0
AGNC,1:16,4,3,3,25.12,2,2,2,2,66.666,66.666,66.666,66.666,18.77,18.77,18.77,18.77,74.734,74.734,74.734,74.734,2,2,2,2,66.666,66.666,66.666,66.666,18.77,18.77,18.77,18.77,74.734,74.734,74.734,74.734,2,2,2,2,66.666,66.666,66.666,66.666,18.77,18.77,18.77,18.77,74.734,74.734,74.734,74.734,2,2,2,2,66.666,66.666,66.666,66.666,18.77,18.77,18.77,18.77,74.734,74.734,74.734,74.734,2,2,2,2,66.666,66.666,66.666,66.666,18.77,18.77,18.77,18.77,74.734,74.734,74.734,74.734,2,2,2,2,66.666,66.666,66.666,66.666,18.77,18.77,18.77,18.77,74.734,74.734,74.734,74.734,2,2,2,2,66.666,66.666,66.666,66.666,18.77,18.77,18.77,18.77,74.734,74.734,74.734,74.734,2,2,2,2,66.666,66.666,66.666,66.666,18.77,18.77,18.77,18.77,74.734,74.734,74.734,74.734
AGNC,1:16,5,4,4,31.04,3,3,3,3,75.0,75.0,75.0,75.0,26.72,26.72,26.72,26.72,86.082,86.082,86.082,86.082,3,3,3,3,75.0,75.0,75.0,75.0,26.72,26.72,26.72,26.72,86.082,86.082,86.082,86.082,3,3,3,3,75.0,75.0,75.0,75.0,26.72,26.72,26.72,26.72,86.082,86.082,86.082,86.082,3,3,3,3,75.0,75.0,75.0,75.0,26.72,26.72,26.72,26.72,86.082,86.082,86.082,86.082,3,3,3,3,75.0,75.0,75.0,75.0,26.72,26.72,26.72,26.72,86.082,86.082,86.082,86.082,3,3,3,3,75.0,75.0,75.0,75.0,26.72,26.72,26.72,26.72,86.082,86.082,86.082,86.082,3,3,3,3,75.0,75.0,75.0,75.0,26.72,26.72,26.72,26.72,86.082,86.082,86.082,86.082,3,3,3,3,75.0,75.0,75.0,75.0,26.72,26.72,26.72,26.72,86.082,86.082,86.082,86.082
AGNC,1:16,10,7,7,70.4,6,6,6,6,85.714,85.714,85.714,85.714,65.33,65.33,65.33,65.33,92.792,92.792,92.792,92.792,6,6,6,6,85.714,85.714,85.714,85.714,65.33,65.33,65.33,65.33,92.792,92.792,92.792,92.792,6,6,6,6,85.714,85.714,85.714,85.714,65.33,65.33,65.33,65.33,92.792,92.792,92.792,92.792,6,6,6,6,85.714,85.714,85.714,85.714,65.33,65.33,65.33,65.33,92.792,92.792,92.792,92.792,6,6,6,6,85.714,85.714,85.714,85.714,65.33,65.33,65.33,65.33,92.792,92.792,92.792,92.792,6,6,6,6,85.714,85.714,85.714,85.714,65.33,65.33,65.33,65.33,92.792,92.792,92.792,92.792,6,6,6,6,85.714,85.714,85.714,85.714,65.33,65.33,65.33,65.33,92.792,92.792,92.792,92.792,6,6,6,6,85.714,85.714,85.714,85.714,65.33,65.33,65.33,65.33,92.792,92.792,92.792,92.792
AGNC,1:16,15,9,9,101.12,9,9,9,9,100.0,100.0,100.0,100.0,101.12,101.12,101.12,101.12,100.0,100.0,100.0,100.0,9,9,9,9,100.0,100.0,100.0,100.0,101.12,101.12,101.12,101.12,100.0,100.0,100.0,100.0,9,9,9,9,100.0,100.0,100.0,100.0,101.12,101.12,101.12,101.12,100.0,100.0,100.0,100.0,9,9,9,9,100.0,100.0,100.0,100.0,101.12,101.12,101.12,101.12,100.0,100.0,100.0,100.0,9,9,9,9,100.0,100.0,100.0,100.0,101.12,101.12,101.12,101.12,100.0,100.0,100.0,100.0,9,9,9,9,100.0,100.0,100.0,100.0,101.12,101.12,101.12,101.12,100.0,100.0,100.0,100.0,9,9,9,9,100.0,100.0,100.0,100.0,101.12,101.12,101.12,101.12,100.0,100.0,100.0,100.0,9,9,9,9,100.0,100.0,100.0,100.0,101.12,101.12,101.12,101.12,100.0,100.0,100.0,100.0
AGNC,1:16,25,16,16,321.93,15,15,15,15,93.75,93.75,93.75,93.75,307.63,307.63,307.63,307.63,95.558,95.558,95.558,95.558,16,16,16,16,100.0,100.0,100.0,100.0,321.93,321.93,321.93,321.93,100.0,100.0,100.0,100.0,15,15,15,15,93.75,93.75,93.75,93.75,307.63,307.63,307.63,307.63,95.558,95.558,95.558,95.558,16,16,16,16,100.0,100.0,100.0,100.0,321.93,321.93,321.93,321.93,100.0,100.0,100.0,100.0,15,15,15,15,93.75,93.75,93.75,93.75,307.63,307.63,307.63,307.63,95.558,95.558,95.558,95.558,16,16,16,16,100.0,100.0,100.0,100.0,321.93,321.93,321.93,321.93,100.0,100.0,100.0,100.0,15,15,15,15,93.75,93.75,93.75,93.75,307.63,307.63,307.63,307.63,95.558,95.558,95.558,95.558,16,16,16,16,100.0,100.0,100.0,100.0,321.93,321.93,321.93,321.93,100.0,100.0,100.0,100.0
AGNC,1:16,50,27,27,1295.53,27,27,27,27,100.0,100.0,100.0,100.0,1295.53,1295.53,1295.53,1295.53,100.0,100.0,100.0,100.0,27,27,27,27,100.0,100.0,100.0,100.0,1295.53,1295.53,1295.53,1295.53,100.0,100.0,100.0,100.0,27,27,27,27,100.0,100.0,100.0,100.0,1295.53,1295.53,1295.53,1295.53,100.0,100.0,100.0,100.0,27,27,27,27,100.0,100.0,100.0,100.0,1295.53,1295.53,1295.53,1295.53,100.0,100.0,100.0,100.0,27,27,27,27,100.0,100.0,100.0,100.0,1295.53,1295.53,1295.53,1295.53,100.0,100.0,100.0,100.0,27,27,27,27,100.0,100.0,100.0,100.0,1295.53,1295.53,1295.53,1295.53,100.0,100.0,100.0,100.0,27,27,27,27,100.0,100.0,100.0,100.0,1295.53,1295.53,1295.53,1295.53,100.0,100.0,100.0,100.0,27,27,27,27,100.0,100.0,100.0,100.0,1295.53,1295.53,1295.53,1295.53,100.0,100.0,100.0,100.0
AGNC,1:16,100,55,55,2376.02,54,54,54,54,98.181,98.181,98.181,98.181,2354.31,2354.31,2354.31,2354.31,99.086,99.086,99.086,99.086,54,54,54,54,98.181,98.181,98.181,98.181,2354.31,2354.31,2354.31,2354.31,99.086,99.086,99.086,99.086,54,54,54,54,98.181,98.181,98.181,98.181,2354.31,2354.31,2354.31,2354.31,99.086,99.086,99.086,99.086,54,54,54,54,98.181,98.181,98.181,98.181,2354.31,2354.31,2354.31,2354.31,99.086,99.086,99.086,99.086,54,54,54,54,98.181,98.181,98.181,98.181,2354.31,2354.31,2354.31,2354.31,99.086,99.086,99.086,99.086,54,54,54,54,98.181,98.181,98.181,98.181,2354.31,2354.31,2354.31,2354.31,99.086,99.086,99.086,99.086,54,54,54,54,98.181,98.181,98.181,98.181,2354.31,2354.31,2354.31,2354.31,99.086,99.086,99.086,99.086,54,54,54,54,98.181,98.181,98.181,98.181,2354.31,2354.31,2354.31,2354.31,99.086,99.086,99.086,99.086
AGNC,1:16,500,254,254,32330.97,253,253,253,253,99.606,99.606,99.606,99.606,32285.87,32285.87,32285.87,32285.87,99.861,99.861,99.861,99.861,253,253,253,253,99.606,99.606,99.606,99.606,32285.87,32285.87,32285.87,32285.87,99.861,99.861,99.861,99.861,253,253,253,253,99.606,99.606,99.606,99.606,32285.87,32285.87,32285.87,32285.87,99.861,99.861,99.861,99.861,253,253,253,253,99.606,99.606,99.606,99.606,32285.87,32285.87,32285.87,32285.87,99.861,99.861,99.861,99.861,253,253,253,253,99.606,99.606,99.606,99.606,32285.87,32285.87,32285.87,32285.87,99.861,99.861,99.861,99.861,253,253,253,253,99.606,99.606,99.606,99.606,32285.87,32285.87,32285.87,32285.87,99.861,99.861,99.861,99.861,253,253,253,253,99.606,99.606,99.606,99.606,32285.87,32285.87,32285.87,32285.87,99.861,99.861,99.861,99.861,253,253,253,253,99.606,99.606,99.606,99.606,32285.87,32285.87,32285.87,32285.87,99.861,99.861,99.861,99.861
AGNC,1:16,1000,513,513,61273.78,513,513,513,513,100.0,100.0,100.0,100.0,61273.78,61273.78,61273.78,61273.78,100.0,100.0,100.0,100.0,513,513,513,513,100.0,100.0,100.0,100.0,61273.78,61273.78,61273.78,61273.78,100.0,100.0,100.0,100.0,513,513,513,513,100.0,100.0,100.0,100.0,61273.78,61273.78,61273.78,61273.78,100.0,100.0,100.0,100.0,513,513,513,513,100.0,100.0,100.0,100.0,61273.78,61273.78,61273.78,61273.78,100.0,100.0,100.0,100.0,513,513,513,513,100.0,100.0,100.0,100.0,61273.78,61273.78,61273.78,61273.78,100.0,100.0,100.0,100.0,513,513,513,513,100.0,100.0,100.0,100.0,61273.78,61273.78,61273.78,61273.78,100.0,100.0,100.0,100.0,513,513,513,513,100.0,100.0,100.0,100.0,61273.78,61273.78,61273.78,61273.78,100.0,100.0,100.0,100.0,513,513,513,513,100.0,100.0,100.0,100.0,61273.78,61273.78,61273.78,61273.78,100.0,100.0,100.0,100.0
AGNC,1:16,2000,1009,1009,147455.46,1007,1007,1007,1007,99.801,99.801,99.801,99.801,147341.64,147341.64,147341.64,147341.64,99.923,99.923,99.923,99.923,1008,1008,1008,1008,99.9,99.9,99.9,99.9,147398.55,147398.55,147398.55,147398.55,99.961,99.961,99.961,99.961,1007,1007,1007,1007,99.801,99.801,99.801,99.801,147341.64,147341.64,147341.64,147341.64,99.923,99.923,99.923,99.923,1008,1008,1008,1008,99.9,99.9,99.9,99.9,147398.55,147398.55,147398.55,147398.55,99.961,99.961,99.961,99.961,1007,1007,1007,1007,99.801,99.801,99.801,99.801,147341.64,147341.64,147341.64,147341.64,99.923,99.923,99.923,99.923,1008,1008,1008,1008,99.9,99.9,99.9,99.9,147398.55,147398.55,147398.55,147398.55,99.961,99.961,99.961,99.961,1007,1007,1007,1007,99.801,99.801,99.801,99.801,147341.64,147341.64,147341.64,147341.64,99.923,99.923,99.923,99.923,1008,1008,1008,1008,99.9,99.9,99.9,99.9,147398.55,147398.55,147398.55,147398.55,99.961,99.961,99.961,99.961
AGNC,1:16,5000,2534,2534,370546.08,2533,2533,2533,2533,99.96,99.96,99.96,99.96,370491.39,370491.39,370491.39,370491.39,99.985,99.985,99.985,99.985,2534,2534,2534,2534,100.0,100.0,100.0,100.0,370546.08,370546.08,370546.08,370546.08,100.0,100.0,100.0,100.0,2533,2533,2533,2533,99.96,99.96,99.96,99.96,370491.39,370491.39,370491.39,370491.39,99.985,99.985,99.985,99.985,2534,2534,2534,2534,100.0,100.0,100.0,100.0,370546.08,370546.08,370546.08,370546.08,100.0,100.0,100.0,100.0,2533,2533,2533,2533,99.96,99.96,99.96,99.96,370491.39,370491.39,370491.39,370491.39,99.985,99.985,99.985,99.985,2534,2534,2534,2534,100.0,100.0,100.0,100.0,370546.08,370546.08,370546.08,370546.08,100.0,100.0,100.0,100.0,2533,2533,2533,2533,99.96,99.96,99.96,99.96,370491.39,370491.39,370491.39,370491.39,99.985,99.985,99.985,99.985,2534,2534,2534,2534,100.0,100.0,100.0,100.0,370546.08,370546.08,370546.08,370546.08,100.0,100.0,100.0,100.0
AGNC,1:16,6200,3125,3125,438940.07,3125,3125,3125,3125,100.0,100.0,100.0,100.0,438940.07,438940.07,438940.07,438940.07,100.0,100.0,100.0,100.0,3125,3125,3125,3125,100.0,100.0,100.0,100.0,438940.07,438940.07,438940.07,438940.07,100.0,100.0,100.0,100.0,3125,3125,3125,3125,100.0,100.0,100.0,100.0,438940.07,438940.07,438940.07,438940.07,100.0,100.0,100.0,100.0,3125,3125,3125,3125,100.0,100.0,100.0,100.0,438940.07,438940.07,438940.07,438940.07,100.0,100.0,100.0,100.0,3125,3125,3125,3125,100.0,100.0,100.0,100.0,438940.07,438940.07,438940.07,438940.07,100.0,100.0,100.0,100.0,3125,3125,3125,3125,100.0,100.0,100.0,100.0,438940.07,438940.07,438940.07,438940.07,100.0,100.0,100.0,100.0,3125,3125,3125,3125,100.0,100.0,100.0,100.0,438940.07,438940.07,438940.07,438940.07,100.0,100.0,100.0,100.0,3125,3125,3125,3125,100.0,100.0,100.0,100.0,438940.07,438940.07,438940.07,438940.07,100.0,100.0,100.0,100.0
AMAT,1:16,2,2,2,3.11,1,1,1,1,50.0,50.0,50.0,50.0,1.57,1.57,1.57,1.57,50.447,50.447,50.447,50.447,1,1,1,1,50.0,50.0,50.0,50.0,1.57,1.57,1.57,1.57,50.447,50.447,50.447,50.447,1,1,1,1,50.0,50.0,50.0,50.0,1.57,1.57,1.57,1.57,50.447,50.447,50.447,50.447,1,1,1,1,50.0,50.0,50.0,50.0,1.57,1.57,1.57,1.57,50.447,50.447,50.447,50.447,1,1,1,1,50.0,50.0,50.0,50.0,1.57,1.57,1.57,1.57,50.447,50.447,50.447,50.447,1,1,1,1,50.0,50.0,50.0,50.0,1.57,1.57,1.57,1.57,50.447,50.447,50.447,50.447,1,1,1,1,50.0,50.0,50.0,50.0,1.57,1.57,1.57,1.57,50.447,50.447,50.447,50.447,1,1,1,1,50.0,50.0,50.0,50.0,1.57,1.57,1.57,1.57,50.447,50.447,50.447,50.447
AMAT,1:16,3,3,3,4.68,2,2,2,2,66.666,66.666,66.666,66.666,3.14,3.14,3.14,3.14,67.063,67.063,67.063,67.063,2,2,2,2,66.666,66.666,66.666,66.666,3.14,3.14,3.14,3.14,67.063,67.063,67.063,67.063,2,2,2,2,66.666,66.666,66.666,66.666,3.14,3.14,3.14,3.14,67.063,67.063,67.063,67.063,2,2,2,2,66.666,66.666,66.666,66.666,3.14,3.14,3.14,3.14,67.063,67.063,67.063,67.063,2,2,2,2,66.666,66.666,66.666,66.666,3.14,3.14,3.14,3.14,67.063,67.063,67.063,67.063,2,2,2,2,66.666,66.666,66.666,66.666,3.14,3.14,3.14,3.14,67.063,67.063,67.063,67.063,2,2,2,2,66.666,66.666,66.666,66.666,3.14,3.14,3.14,3.14,67.063,67.063,67.063,67.063,2,2,2,2,66.666,66.666,66.666,66.666,3.14,3.14,3.14,3.14,67.063,67.063,67.063,67.063
AMAT,1:16,4,4,4,6.27,3,3,3,3,75.0,75.0,75.0,75.0,4.73,4.73,4.73,4.73,75.443,75.443,75.443,75.443,3,3,3,3,75.0,75.0,75.0,75.0,4.73,4.73,4.73,4.73,75.443,75.443,75.443,75.443,3,3,3,3,75.0,75.0,75.0,75.0,4.73,4.73,4.73,4.73,75.443,75.443,75.443,75.443,3,3,3,3,75.0,75.0,75.0,75.0,4.73,4.73,4.73,4.73,75.443,75.443,75.443,75.443,3,3,3,3,75.0,75.0,75.0,75.0,4.73,4.73,4.73,4.73,75.443,75.443,75.443,75.443,3,3,3,3,75.0,75.0,75.0,75.0,4.73,4.73,4.73,4.73,75.443,75.443,75.443,75.443,3,3,3,3,75.0,75.0,75.0,75.0,4.73,4.73,4.73,4.73,75.443,75.443,75.443,75.443,3,3,3,3,75.0,75.0,75.0,75.0,4.73,4.73,4.73,4.73,75.443,75.443,75.443,75.443
AMAT,1:16,5,5,5,7.92,4,4,4,4,80.0,80.0,80.0,80.0,6.38,6.38,6.38,6.38,80.561,80.561,80.561,80.561,4,4,4,4,80.0,80.0,80.0,80.0,6.38,6.38,6.38,6.38,80.561,80.561,80.561,80.561,4,4,4,4,80.0,80.0,80.0,80.0,6.38,6.38,6.38,6.38,80.561,80.561,80.561,80.561,4,4,4,4,80.0,80.0,80.0,80.0,6.38,6.38,6.38,6.38,80.561,80.561,80.561,80.561,4,4,4,4,80.0,80.0,80.0,80.0,6.38,6.38,6.38,6.38,80.561,80.561,80.561,80.561,4,4,4,4,80.0,80.0,80.0,80.0,6.38,6.38,6.38,6.38,80.561,80.561,80.561,80.561,4,4,4,4,80.0,80.0,80.0,80.0,6.38,6.38,6.38,6.38,80.561,80.561,80.561,80.561,4,4,4,4,80.0,80.0,80.0,80.0,6.38,6.38,6.38,6.38,80.561,80.561,80.561,80.561
