stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:2:3,2,1.00,3.212,1.00,202508.59,202508.59,0.65,61.03,165249.49,61.974,165249.49,61.974,0.65,61.03,164694.50,61.839,164694.50,61.839
Average,1:2:3,3,1.51,17.207,1.51,326247.40,326247.40,1.13,76.74,285252.17,81.539,285252.17,81.539,1.13,76.74,285104.15,81.525,285104.15,81.525
Average,1:2:3,4,2.02,30.741,2.02,453529.03,453529.03,1.64,82.68,413579.64,89.100,413579.64,89.100,1.64,82.68,413438.87,89.074,413438.87,89.074
Average,1:2:3,5,2.49,40.601,2.49,576758.55,576758.55,2.13,86.31,538327.88,92.219,538327.88,92.219,2.13,86.31,538051.72,92.162,538051.72,92.162
Average,1:2:3,10,5.01,65.948,5.01,1204512.83,1204512.83,4.66,93.11,1166502.77,96.684,1166502.77,96.684,4.66,93.11,1166370.31,96.672,1166370.31,96.672
Average,1:2:3,15,7.49,76.027,7.49,1822097.20,1822097.20,7.15,95.53,1784882.41,97.894,1784882.41,97.894,7.15,95.53,1784892.41,97.893,1784892.41,97.893
Average,1:2:3,25,12.52,85.050,12.52,3082278.58,3082278.58,12.17,97.22,3044450.67,98.748,3044450.67,98.748,12.17,97.22,3044535.92,98.752,3044535.92,98.752
Average,1:2:3,50,24.98,92.260,24.98,6190025.81,6190025.81,24.64,98.63,6153110.67,99.399,6153110.67,99.399,24.64,98.63,6153156.57,99.400,6153156.57,99.400
Average,1:2:3,100,50.13,96.077,50.13,12490367.30,12490367.30,49.78,99.31,12452842.88,99.697,12452842.88,99.697,49.78,99.31,12452914.88,99.698,12452914.88,99.698
Average,1:2:3,500,250.04,99.202,250.04,62458796.77,62458796.77,249.70,99.86,62422556.81,99.941,62422556.81,99.941,249.70,99.86,62422373.25,99.941,62422373.25,99.941
Average,1:2:3,1000,499.88,99.600,499.88,124983972.00,124983972.00,499.54,99.93,124946514.57,99.970,124946514.57,99.970,499.54,99.93,124946549.04,99.970,124946549.04,99.970
