stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio
JBLU,1:1:1,4634,2341,2341,50341.42,2340,99.95700000000001,50331.79,99.98100000000001,2341,100.0,50341.42,100.0,2340,99.95700000000001,50331.79,99.98100000000001,2341,100.0,50341.42,100.0,2340,99.95700000000001,50331.79,99.98100000000001,2341,100.0,50341.42,100.0,2340,99.95700000000001,50331.79,99.98100000000001,2341,100.0,50341.42,100.0
K,1:1:1,2,2,2,3.67,1,50.0,1.84,50.213,1,50.0,1.84,50.213,1,50.0,1.84,50.213,1,50.0,1.84,50.213,1,50.0,1.84,50.213,1,50.0,1.84,50.213,1,50.0,1.84,50.213,1,50.0,1.84,50.213
K,1:1:1,3,3,3,5.5,2,66.666,3.7,67.33,2,66.666,3.7,67.33,2,66.666,3.7,67.33,2,66.666,3.7,67.33,2,66.666,3.7,67.33,2,66.666,3.7,67.33,2,66.666,3.7,67.33,2,66.666,3.7,67.33
K,1:1:1,4,4,4,7.27,3,75.0,5.55,76.344,3,75.0,5.55,76.344,3,75.0,5.55,76.344,3,75.0,5.55,76.344,3,75.0,5.55,76.344,3,75.0,5.55,76.344,3,75.0,5.55,76.344,3,75.0,5.55,76.344
K,1:1:1,5,5,5,9.08,4,80.0,7.35,80.964,4,80.0,7.35,80.964,4,80.0,7.35,80.964,4,80.0,7.35,80.964,4,80.0,7.35,80.964,4,80.0,7.35,80.964,4,80.0,7.35,80.964,4,80.0,7.35,80.964
K,1:1:1,10,10,10,18.27,9,90.0,16.56,90.59899999999999,9,90.0,16.56,90.59899999999999,9,90.0,16.56,90.59899999999999,9,90.0,16.56,90.59899999999999,9,90.0,16.56,90.59899999999999,9,90.0,16.56,90.59899999999999,9,90.0,16.56,90.59899999999999,9,90.0,16.56,90.59899999999999
K,1:1:1,15,15,15,27.44,14,93.333,25.72,93.757,14,93.333,25.72,93.757,14,93.333,25.72,93.757,14,93.333,25.72,93.757,14,93.333,25.72,93.757,14,93.333,25.72,93.757,14,93.333,25.72,93.757,14,93.333,25.72,93.757
K,1:1:1,25,25,25,45.98,24,96.0,44.28,96.285,24,96.0,44.28,96.285,24,96.0,44.28,96.285,24,96.0,44.28,96.285,24,96.0,44.28,96.285,24,96.0,44.28,96.285,24,96.0,44.28,96.285,24,96.0,44.28,96.285
K,1:1:1,50,50,50,96.33,49,98.0,94.7,98.305,49,98.0,94.7,98.305,49,98.0,94.7,98.305,49,98.0,94.7,98.305,49,98.0,94.7,98.305,49,98.0,94.7,98.305,49,98.0,94.7,98.305,49,98.0,94.7,98.305
K,1:1:1,100,100,100,197.25,99,99.0,195.64,99.185,99,99.0,195.64,99.185,99,99.0,195.64,99.185,99,99.0,195.64,99.185,99,99.0,195.64,99.185,99,99.0,195.64,99.185,99,99.0,195.64,99.185,99,99.0,195.64,99.185
K,1:1:1,500,500,500,959.28,499,99.8,958.5,99.919,499,99.8,958.5,99.919,499,99.8,958.5,99.919,499,99.8,958.5,99.919,499,99.8,958.5,99.919,499,99.8,958.5,99.919,499,99.8,958.5,99.919,499,99.8,958.5,99.919
K,1:1:1,1000,953,954,2368.69,953,100.0,2368.69,100.0,954,100.0,2368.69,100.0,953,100.0,2368.69,100.0,954,100.0,2368.69,100.0,953,100.0,2368.69,100.0,954,100.0,2368.69,100.0,953,100.0,2368.69,100.0,954,100.0,2368.69,100.0
K,1:1:1,2000,1953,1954,5027.03,1953,100.0,5027.03,100.0,1954,100.0,5027.03,100.0,1953,100.0,5027.03,100.0,1954,100.0,5027.03,100.0,1953,100.0,5027.03,100.0,1954,100.0,5027.03,100.0,1953,100.0,5027.03,100.0,1954,100.0,5027.03,100.0
K,1:1:1,5000,2988,2988,67317.85,2987,99.96600000000001,67314.54,99.995,2987,99.96600000000001,67314.54,99.995,2987,99.96600000000001,67314.54,99.995,2987,99.96600000000001,67314.54,99.995,2987,99.96600000000001,67314.54,99.995,2987,99.96600000000001,67314.54,99.995,2987,99.96600000000001,67314.54,99.995,2987,99.96600000000001,67314.54,99.995
K,1:1:1,10000,5034,5035,331303.65,5033,99.98,331285.78,99.995,5035,100.0,331303.65,100.0,5033,99.98,331285.78,99.995,5035,100.0,331303.65,100.0,5033,99.98,331285.78,99.995,5035,100.0,331303.65,100.0,5033,99.98,331285.78,99.995,5035,100.0,331303.65,100.0
K,1:1:1,11993,6015,6015,481455.73,6015,100.0,481455.73,100.0,6015,100.0,481455.73,100.0,6015,100.0,481455.73,100.0,6015,100.0,481455.73,100.0,6015,100.0,481455.73,100.0,6015,100.0,481455.73,100.0,6015,100.0,481455.73,100.0,6015,100.0,481455.73,100.0
L,1:1:1,2,2,2,1.37,1,50.0,0.69,50.303000000000004,1,50.0,0.69,50.303000000000004,1,50.0,0.69,50.303000000000004,1,50.0,0.69,50.303000000000004,1,50.0,0.69,50.303000000000004,1,50.0,0.69,50.303000000000004,1,50.0,0.69,50.303000000000004,1,50.0,0.69,50.303000000000004
L,1:1:1,3,3,3,2.08,2,66.666,1.4,67.336,2,66.666,1.4,67.336,2,66.666,1.4,67.336,2,66.666,1.4,67.336,2,66.666,1.4,67.336,2,66.666,1.4,67.336,2,66.666,1.4,67.336,2,66.666,1.4,67.336
L,1:1:1,4,4,4,2.77,3,75.0,2.09,75.652,3,75.0,2.09,75.652,3,75.0,2.09,75.652,3,75.0,2.09,75.652,3,75.0,2.09,75.652,3,75.0,2.09,75.652,3,75.0,2.09,75.652,3,75.0,2.09,75.652
L,1:1:1,5,5,5,3.46,4,80.0,2.78,80.53,4,80.0,2.78,80.53,4,80.0,2.78,80.53,4,80.0,2.78,80.53,4,80.0,2.78,80.53,4,80.0,2.78,80.53,4,80.0,2.78,80.53,4,80.0,2.78,80.53
L,1:1:1,10,10,10,6.73,9,90.0,6.15,91.40799999999999,9,90.0,6.15,91.40799999999999,9,90.0,6.15,91.40799999999999,9,90.0,6.15,91.40799999999999,9,90.0,6.15,91.40799999999999,9,90.0,6.15,91.40799999999999,9,90.0,6.15,91.40799999999999,9,90.0,6.15,91.40799999999999
L,1:1:1,15,15,15,10.15,14,93.333,9.57,94.31299999999999,14,93.333,9.57,94.31299999999999,14,93.333,9.57,94.31299999999999,14,93.333,9.57,94.31299999999999,14,93.333,9.57,94.31299999999999,14,93.333,9.57,94.31299999999999,14,93.333,9.57,94.31299999999999,14,93.333,9.57,94.31299999999999
L,1:1:1,25,25,25,17.22,24,96.0,16.66,96.76100000000001,24,96.0,16.66,96.76100000000001,24,96.0,16.66,96.76100000000001,24,96.0,16.66,96.76100000000001,24,96.0,16.66,96.76100000000001,24,96.0,16.66,96.76100000000001,24,96.0,16.66,96.76100000000001,24,96.0,16.66,96.76100000000001
L,1:1:1,50,50,50,36.68,49,98.0,36.16,98.59,49,98.0,36.16,98.59,49,98.0,36.16,98.59,49,98.0,36.16,98.59,49,98.0,36.16,98.59,49,98.0,36.16,98.59,49,98.0,36.16,98.59,49,98.0,36.16,98.59
L,1:1:1,100,100,100,78.56,99,99.0,78.1,99.414,99,99.0,78.1,99.414,99,99.0,78.1,99.414,99,99.0,78.1,99.414,99,99.0,78.1,99.414,99,99.0,78.1,99.414,99,99.0,78.1,99.414,99,99.0,78.1,99.414
L,1:1:1,500,499,499,469.49,498,99.79899999999999,469.16,99.93,498,99.79899999999999,469.16,99.93,498,99.79899999999999,469.16,99.93,498,99.79899999999999,469.16,99.93,498,99.79899999999999,469.16,99.93,498,99.79899999999999,469.16,99.93,498,99.79899999999999,469.16,99.93,498,99.79899999999999,469.16,99.93
L,1:1:1,1000,828,828,1312.12,827,99.87899999999999,1311.43,99.947,828,100.0,1312.12,100.0,827,99.87899999999999,1311.43,99.947,828,100.0,1312.12,100.0,827,99.87899999999999,1311.43,99.947,828,100.0,1312.12,100.0,827,99.87899999999999,1311.43,99.947,828,100.0,1312.12,100.0
L,1:1:1,2000,1231,1231,8138.51,1230,99.91799999999999,8136.56,99.976,1230,99.91799999999999,8136.56,99.976,1230,99.91799999999999,8136.56,99.976,1230,99.91799999999999,8136.56,99.976,1230,99.91799999999999,8136.56,99.976,1230,99.91799999999999,8136.56,99.976,1230,99.91799999999999,8136.56,99.976,1230,99.91799999999999,8136.56,99.976
L,1:1:1,5000,2511,2511,43659.44,2510,99.96,43655.53,99.991,2511,100.0,43659.44,100.0,2510,99.96,43655.53,99.991,2511,100.0,43659.44,100.0,2510,99.96,43655.53,99.991,2511,100.0,43659.44,100.0,2510,99.96,43655.53,99.991,2511,100.0,43659.44,100.0
L,1:1:1,10000,5015,5015,285173.89,5014,99.98,285157.6,99.994,5014,99.98,285157.6,99.994,5014,99.98,285157.6,99.994,5014,99.98,285157.6,99.994,5014,99.98,285157.6,99.994,5014,99.98,285157.6,99.994,5014,99.98,285157.6,99.994,5014,99.98,285157.6,99.994
L,1:1:1,10207,5127,5127,296118.26,5126,99.98,296101.23,99.994,5126,99.98,296101.23,99.994,5126,99.98,296101.23,99.994,5126,99.98,296101.23,99.994,5126,99.98,296101.23,99.994,5126,99.98,296101.23,99.994,5126,99.98,296101.23,99.994,5126,99.98,296101.23,99.994
M,1:1:1,2,1,1,0.88,1,100.0,0.88,100.0,1,100.0,0.88,100.0,1,100.0,0.88,100.0,1,100.0,0.88,100.0,1,100.0,0.88,100.0,1,100.0,0.88,100.0,1,100.0,0.88,100.0,1,100.0,0.88,100.0
M,1:1:1,3,2,2,1.69,1,50.0,1.19,70.37,1,50.0,1.19,70.37,1,50.0,1.19,70.37,1,50.0,1.19,70.37,1,50.0,1.19,70.37,1,50.0,1.19,70.37,1,50.0,1.19,70.37,1,50.0,1.19,70.37
M,1:1:1,4,2,2,3.19,2,100.0,3.19,100.0,2,100.0,3.19,100.0,2,100.0,3.19,100.0,2,100.0,3.19,100.0,2,100.0,3.19,100.0,2,100.0,3.19,100.0,2,100.0,3.19,100.0,2,100.0,3.19,100.0
M,1:1:1,5,2,3,4.31,2,100.0,4.31,100.0,2,66.666,4.12,95.652,2,100.0,4.31,100.0,2,66.666,4.12,95.652,2,100.0,4.31,100.0,2,66.666,4.12,95.652,2,100.0,4.31,100.0,2,66.666,4.12,95.652
M,1:1:1,10,6,7,6.31,6,100.0,6.31,100.0,6,85.714,6.2,98.161,6,100.0,6.31,100.0,6,85.714,6.2,98.161,6,100.0,6.31,100.0,6,85.714,6.2,98.161,6,100.0,6.31,100.0,6,85.714,6.2,98.161
M,1:1:1,15,9,10,7.38,8,88.88799999999998,7.06,95.669,9,90.0,7.25,98.305,8,88.88799999999998,7.06,95.669,9,90.0,7.25,98.305,8,88.88799999999998,7.06,95.669,9,90.0,7.25,98.305,8,88.88799999999998,7.06,95.669,9,90.0,7.25,98.305
M,1:1:1,25,13,16,9.94,13,100.0,9.94,100.0,15,93.75,9.86,99.175,13,100.0,9.94,100.0,15,93.75,9.86,99.175,13,100.0,9.94,100.0,15,93.75,9.86,99.175,13,100.0,9.94,100.0,15,93.75,9.86,99.175
M,1:1:1,50,29,30,38.06,28,96.551,37.55,98.647,30,100.0,38.06,100.0,28,96.551,37.55,98.647,30,100.0,38.06,100.0,28,96.551,37.55,98.647,30,100.0,38.06,100.0,28,96.551,37.55,98.647,30,100.0,38.06,100.0
M,1:1:1,100,51,52,141.19,51,100.0,141.19,100.0,51,98.07600000000001,140.68,99.64299999999999,51,100.0,141.19,100.0,51,98.07600000000001,140.68,99.64299999999999,51,100.0,141.19,100.0,51,98.07600000000001,140.68,99.64299999999999,51,100.0,141.19,100.0,51,98.07600000000001,140.68,99.64299999999999
M,1:1:1,500,257,261,1608.44,257,100.0,1608.44,100.0,261,100.0,1608.44,100.0,257,100.0,1608.44,100.0,261,100.0,1608.44,100.0,257,100.0,1608.44,100.0,261,100.0,1608.44,100.0,257,100.0,1608.44,100.0,261,100.0,1608.44,100.0
M,1:1:1,1000,514,520,3379.22,514,100.0,3379.22,100.0,519,99.807,3377.51,99.949,514,100.0,3379.22,100.0,519,99.807,3377.51,99.949,514,100.0,3379.22,100.0,519,99.807,3377.51,99.949,514,100.0,3379.22,100.0,519,99.807,3377.51,99.949
M,1:1:1,2000,1008,1010,20996.09,1008,100.0,20996.09,100.0,1009,99.9,20992.0,99.98100000000001,1008,100.0,20996.09,100.0,1009,99.9,20992.0,99.98100000000001,1008,100.0,20996.09,100.0,1009,99.9,20992.0,99.98100000000001,1008,100.0,20996.09,100.0,1009,99.9,20992.0,99.98100000000001
M,1:1:1,5000,2538,2538,69743.26,2537,99.96,69737.19,99.991,2537,99.96,69737.19,99.991,2537,99.96,69737.19,99.991,2537,99.96,69737.19,99.991,2537,99.96,69737.19,99.991,2537,99.96,69737.19,99.991,2537,99.96,69737.19,99.991,2537,99.96,69737.19,99.991
M,1:1:1,7201,3650,3650,152042.94,3649,99.97200000000001,152028.4,99.99,3649,99.97200000000001,152028.4,99.99,3649,99.97200000000001,152028.4,99.99,3649,99.97200000000001,152028.4,99.99,3649,99.97200000000001,152028.4,99.99,3649,99.97200000000001,152028.4,99.99,3649,99.97200000000001,152028.4,99.99,3649,99.97200000000001,152028.4,99.99
MA,1:1:1,2,2,2,1.28,1,50.0,0.96,74.902,1,50.0,0.96,74.902,1,50.0,0.96,74.902,1,50.0,0.96,74.902,1,50.0,0.96,74.902,1,50.0,0.96,74.902,1,50.0,0.96,74.902,1,50.0,0.96,74.902
MA,1:1:1,3,2,2,1.54,2,100.0,1.54,100.0,2,100.0,1.54,100.0,2,100.0,1.54,100.0,2,100.0,1.54,100.0,2,100.0,1.54,100.0,2,100.0,1.54,100.0,2,100.0,1.54,100.0,2,100.0,1.54,100.0
MA,1:1:1,4,3,3,1.72,2,66.666,1.25,72.699,2,66.666,1.25,72.699,2,66.666,1.25,72.699,2,66.666,1.25,72.699,2,66.666,1.25,72.699,2,66.666,1.25,72.699,2,66.666,1.25,72.699,2,66.666,1.25,72.699
MA,1:1:1,5,4,4,2.36,3,75.0,1.98,83.941,3,75.0,1.98,83.941,3,75.0,1.98,83.941,3,75.0,1.98,83.941,3,75.0,1.98,83.941,3,75.0,1.98,83.941,3,75.0,1.98,83.941,3,75.0,1.98,83.941
MA,1:1:1,10,6,6,5.03,6,100.0,5.03,100.0,6,100.0,5.03,100.0,6,100.0,5.03,100.0,6,100.0,5.03,100.0,6,100.0,5.03,100.0,6,100.0,5.03,100.0,6,100.0,5.03,100.0,6,100.0,5.03,100.0
MA,1:1:1,15,9,9,6.35,8,88.88799999999998,6.18,97.303,8,88.88799999999998,6.18,97.303,8,88.88799999999998,6.18,97.303,8,88.88799999999998,6.18,97.303,8,88.88799999999998,6.18,97.303,8,88.88799999999998,6.18,97.303,8,88.88799999999998,6.18,97.303,8,88.88799999999998,6.18,97.303
MA,1:1:1,25,14,14,9.15,14,100.0,9.15,100.0,14,100.0,9.15,100.0,14,100.0,9.15,100.0,14,100.0,9.15,100.0,14,100.0,9.15,100.0,14,100.0,9.15,100.0,14,100.0,9.15,100.0,14,100.0,9.15,100.0
MA,1:1:1,50,29,29,16.71,28,96.551,16.56,99.14299999999999,28,96.551,16.56,99.14299999999999,28,96.551,16.56,99.14299999999999,28,96.551,16.56,99.14299999999999,28,96.551,16.56,99.14299999999999,28,96.551,16.56,99.14299999999999,28,96.551,16.56,99.14299999999999,28,96.551,16.56,99.14299999999999
MA,1:1:1,100,51,51,161.63,50,98.039,160.68,99.414,50,98.039,160.68,99.414,50,98.039,160.68,99.414,50,98.039,160.68,99.414,50,98.039,160.68,99.414,50,98.039,160.68,99.414,50,98.039,160.68,99.414,50,98.039,160.68,99.414
MA,1:1:1,500,255,255,5238.2,255,100.0,5238.2,100.0,255,100.0,5238.2,100.0,255,100.0,5238.2,100.0,255,100.0,5238.2,100.0,255,100.0,5238.2,100.0,255,100.0,5238.2,100.0,255,100.0,5238.2,100.0,255,100.0,5238.2,100.0
MA,1:1:1,1000,513,513,10952.89,512,99.805,10942.95,99.90899999999999,512,99.805,10942.95,99.90899999999999,512,99.805,10942.95,99.90899999999999,512,99.805,10942.95,99.90899999999999,512,99.805,10942.95,99.90899999999999,512,99.805,10942.95,99.90899999999999,512,99.805,10942.95,99.90899999999999,512,99.805,10942.95,99.90899999999999
MA,1:1:1,2000,1010,1010,57427.88,1010,100.0,57427.88,100.0,1010,100.0,57427.88,100.0,1010,100.0,57427.88,100.0,1010,100.0,57427.88,100.0,1010,100.0,57427.88,100.0,1010,100.0,57427.88,100.0,1010,100.0,57427.88,100.0,1010,100.0,57427.88,100.0
MA,1:1:1,3596,1801,1801,452960.49,1800,99.944,452926.51,99.992,1800,99.944,452926.51,99.992,1800,99.944,452926.51,99.992,1800,99.944,452926.51,99.992,1800,99.944,452926.51,99.992,1800,99.944,452926.51,99.992,1800,99.944,452926.51,99.992,1800,99.944,452926.51,99.992
MRVL,1:1:1,2,2,2,2.85,1,50.0,2.14,75.309,1,50.0,2.14,75.309,1,50.0,2.14,75.309,1,50.0,2.14,75.309,1,50.0,2.14,75.309,1,50.0,2.14,75.309,1,50.0,2.14,75.309,1,50.0,2.14,75.309
MRVL,1:1:1,3,2,2,4.55,2,100.0,4.55,100.0,2,100.0,4.55,100.0,2,100.0,4.55,100.0,2,100.0,4.55,100.0,2,100.0,4.55,100.0,2,100.0,4.55,100.0,2,100.0,4.55,100.0,2,100.0,4.55,100.0
MRVL,1:1:1,4,3,3,7.72,2,66.666,6.81,88.147,2,66.666,6.81,88.147,2,66.666,6.81,88.147,2,66.666,6.81,88.147,2,66.666,6.81,88.147,2,66.666,6.81,88.147,2,66.666,6.81,88.147,2,66.666,6.81,88.147
MRVL,1:1:1,5,3,3,12.06,3,100.0,12.06,100.0,3,100.0,12.06,100.0,3,100.0,12.06,100.0,3,100.0,12.06,100.0,3,100.0,12.06,100.0,3,100.0,12.06,100.0,3,100.0,12.06,100.0,3,100.0,12.06,100.0
MRVL,1:1:1,10,6,6,29.44,6,100.0,29.44,100.0,6,100.0,29.44,100.0,6,100.0,29.44,100.0,6,100.0,29.44,100.0,6,100.0,29.44,100.0,6,100.0,29.44,100.0,6,100.0,29.44,100.0,6,100.0,29.44,100.0
MRVL,1:1:1,15,10,10,56.39,9,90.0,54.94,97.415,9,90.0,54.94,97.415,9,90.0,54.94,97.415,9,90.0,54.94,97.415,9,90.0,54.94,97.415,9,90.0,54.94,97.415,9,90.0,54.94,97.415,9,90.0,54.94,97.415
MRVL,1:1:1,25,14,14,90.5,14,100.0,90.5,100.0,14,100.0,90.5,100.0,14,100.0,90.5,100.0,14,100.0,90.5,100.0,14,100.0,90.5,100.0,14,100.0,90.5,100.0,14,100.0,90.5,100.0,14,100.0,90.5,100.0
MRVL,1:1:1,50,30,30,235.12,29,96.666,233.97,99.51100000000001,29,96.666,233.97,99.51100000000001,29,96.666,233.97,99.51100000000001,29,96.666,233.97,99.51100000000001,29,96.666,233.97,99.51100000000001,29,96.666,233.97,99.51100000000001,29,96.666,233.97,99.51100000000001,29,96.666,233.97,99.51100000000001
MRVL,1:1:1,100,55,55,703.88,55,100.0,703.88,100.0,55,100.0,703.88,100.0,55,100.0,703.88,100.0,55,100.0,703.88,100.0,55,100.0,703.88,100.0,55,100.0,703.88,100.0,55,100.0,703.88,100.0,55,100.0,703.88,100.0
MRVL,1:1:1,500,260,260,3213.14,259,99.615,3211.11,99.93700000000001,259,99.615,3211.11,99.93700000000001,259,99.615,3211.11,99.93700000000001,259,99.615,3211.11,99.93700000000001,259,99.615,3211.11,99.93700000000001,259,99.615,3211.11,99.93700000000001,259,99.615,3211.11,99.93700000000001,259,99.615,3211.11,99.93700000000001
MRVL,1:1:1,1000,510,510,5840.69,510,100.0,5840.69,100.0,510,100.0,5840.69,100.0,510,100.0,5840.69,100.0,510,100.0,5840.69,100.0,510,100.0,5840.69,100.0,510,100.0,5840.69,100.0,510,100.0,5840.69,100.0,510,100.0,5840.69,100.0
MRVL,1:1:1,2000,1014,1015,23488.83,1014,100.0,23488.83,100.0,1014,99.90100000000001,23484.84,99.98299999999999,1014,100.0,23488.83,100.0,1014,99.90100000000001,23484.84,99.98299999999999,1014,100.0,23488.83,100.0,1014,99.90100000000001,23484.84,99.98299999999999,1014,100.0,23488.83,100.0,1014,99.90100000000001,23484.84,99.98299999999999
MRVL,1:1:1,5000,2536,2537,47977.44,2535,99.96,47972.92,99.991,2537,100.0,47977.44,100.0,2535,99.96,47972.92,99.991,2537,100.0,47977.44,100.0,2535,99.96,47972.92,99.991,2537,100.0,47977.44,100.0,2535,99.96,47972.92,99.991,2537,100.0,47977.44,100.0
MRVL,1:1:1,5078,2575,2576,51189.58,2575,100.0,51189.58,100.0,2576,100.0,51189.58,100.0,2575,100.0,51189.58,100.0,2576,100.0,51189.58,100.0,2575,100.0,51189.58,100.0,2576,100.0,51189.58,100.0,2575,100.0,51189.58,100.0,2576,100.0,51189.58,100.0
MSFT,1:1:1,2,2,2,0.03,1,50.0,0.02,71.42699999999998,1,50.0,0.02,71.42699999999998,1,50.0,0.02,71.42699999999998,1,50.0,0.02,71.42699999999998,1,50.0,0.02,71.42699999999998,1,50.0,0.02,71.42699999999998,1,50.0,0.02,71.42699999999998,1,50.0,0.02,71.42699999999998
MSFT,1:1:1,3,2,2,0.04,2,100.0,0.04,100.0,2,100.0,0.04,100.0,2,100.0,0.04,100.0,2,100.0,0.04,100.0,2,100.0,0.04,100.0,2,100.0,0.04,100.0,2,100.0,0.04,100.0,2,100.0,0.04,100.0
MSFT,1:1:1,4,3,3,0.04,2,66.666,0.03,68.795,3,100.0,0.04,100.0,2,66.666,0.03,68.795,3,100.0,0.04,100.0,2,66.666,0.03,68.795,3,100.0,0.04,100.0,2,66.666,0.03,68.795,3,100.0,0.04,100.0
MSFT,1:1:1,5,3,3,0.04,3,100.0,0.04,100.0,3,100.0,0.04,100.0,3,100.0,0.04,100.0,3,100.0,0.04,100.0,3,100.0,0.04,100.0,3,100.0,0.04,100.0,3,100.0,0.04,100.0,3,100.0,0.04,100.0
MSFT,1:1:1,10,6,6,0.1,5,83.333,0.1,94.492,5,83.333,0.1,94.492,5,83.333,0.1,94.492,5,83.333,0.1,94.492,5,83.333,0.1,94.492,5,83.333,0.1,94.492,5,83.333,0.1,94.492,5,83.333,0.1,94.492
MSFT,1:1:1,15,10,10,0.12,9,90.0,0.11,97.185,9,90.0,0.11,97.185,9,90.0,0.11,97.185,9,90.0,0.11,97.185,9,90.0,0.11,97.185,9,90.0,0.11,97.185,9,90.0,0.11,97.185,9,90.0,0.11,97.185
MSFT,1:1:1,25,14,15,0.2,13,92.85700000000001,0.19,96.699,15,100.0,0.2,100.0,13,92.85700000000001,0.19,96.699,15,100.0,0.2,100.0,13,92.85700000000001,0.19,96.699,15,100.0,0.2,100.0,13,92.85700000000001,0.19,96.699,15,100.0,0.2,100.0
MSFT,1:1:1,50,27,28,0.75,26,96.296,0.74,98.57799999999999,27,96.428,0.74,98.62899999999999,26,96.296,0.74,98.57799999999999,27,96.428,0.74,98.62899999999999,26,96.296,0.74,98.57799999999999,27,96.428,0.74,98.62899999999999,26,96.296,0.74,98.57799999999999,27,96.428,0.74,98.62899999999999
MSFT,1:1:1,100,52,52,1.42,51,98.07600000000001,1.4,98.825,52,100.0,1.42,100.0,51,98.07600000000001,1.4,98.825,52,100.0,1.42,100.0,51,98.07600000000001,1.4,98.825,52,100.0,1.42,100.0,51,98.07600000000001,1.4,98.825,52,100.0,1.42,100.0
MSFT,1:1:1,500,253,253,117.57,253,100.0,117.57,100.0,253,100.0,117.57,100.0,253,100.0,117.57,100.0,253,100.0,117.57,100.0,253,100.0,117.57,100.0,253,100.0,117.57,100.0,253,100.0,117.57,100.0,253,100.0,117.57,100.0
MSFT,1:1:1,1000,519,522,209.34,519,100.0,209.34,100.0,521,99.80799999999999,209.22,99.943,519,100.0,209.34,100.0,521,99.80799999999999,209.22,99.943,519,100.0,209.34,100.0,521,99.80799999999999,209.22,99.943,519,100.0,209.34,100.0,521,99.80799999999999,209.22,99.943
MSFT,1:1:1,2000,1002,1002,3279.24,1001,99.9,3278.56,99.979,1002,100.0,3279.24,100.0,1001,99.9,3278.56,99.979,1002,100.0,3279.24,100.0,1001,99.9,3278.56,99.979,1002,100.0,3279.24,100.0,1001,99.9,3278.56,99.979,1002,100.0,3279.24,100.0
MSFT,1:1:1,5000,2508,2508,126279.04,2507,99.96,126274.71,99.99700000000001,2507,99.96,126274.71,99.99700000000001,2507,99.96,126274.71,99.99700000000001,2507,99.96,126274.71,99.99700000000001,2507,99.96,126274.71,99.99700000000001,2507,99.96,126274.71,99.99700000000001,2507,99.96,126274.71,99.99700000000001,2507,99.96,126274.71,99.99700000000001
MSFT,1:1:1,8693,4407,4407,375386.75,4406,99.977,375353.91,99.991,4407,100.0,375386.75,100.0,4406,99.977,375353.91,99.991,4407,100.0,375386.75,100.0,4406,99.977,375353.91,99.991,4407,100.0,375386.75,100.0,4406,99.977,375353.91,99.991,4407,100.0,375386.75,100.0
NFLX,1:1:1,2,2,2,0.16,1,50.0,0.11,69.333,1,50.0,0.11,69.333,1,50.0,0.11,69.333,1,50.0,0.11,69.333,1,50.0,0.11,69.333,1,50.0,0.11,69.333,1,50.0,0.11,69.333,1,50.0,0.11,69.333
NFLX,1:1:1,3,2,2,0.2,2,100.0,0.2,100.0,2,100.0,0.2,100.0,2,100.0,0.2,100.0,2,100.0,0.2,100.0,2,100.0,0.2,100.0,2,100.0,0.2,100.0,2,100.0,0.2,100.0,2,100.0,0.2,100.0
NFLX,1:1:1,4,3,3,0.34,2,66.666,0.29,86.443,2,66.666,0.29,86.443,2,66.666,0.29,86.443,2,66.666,0.29,86.443,2,66.666,0.29,86.443,2,66.666,0.29,86.443,2,66.666,0.29,86.443,2,66.666,0.29,86.443
NFLX,1:1:1,5,3,3,0.53,3,100.0,0.53,100.0,3,100.0,0.53,100.0,3,100.0,0.53,100.0,3,100.0,0.53,100.0,3,100.0,0.53,100.0,3,100.0,0.53,100.0,3,100.0,0.53,100.0,3,100.0,0.53,100.0
NFLX,1:1:1,10,6,6,1.08,5,83.333,1.04,96.21799999999999,5,83.333,1.04,96.21799999999999,5,83.333,1.04,96.21799999999999,5,83.333,1.04,96.21799999999999,5,83.333,1.04,96.21799999999999,5,83.333,1.04,96.21799999999999,5,83.333,1.04,96.21799999999999,5,83.333,1.04,96.21799999999999
NFLX,1:1:1,15,9,9,1.38,8,88.88799999999998,1.34,97.402,8,88.88799999999998,1.34,97.402,8,88.88799999999998,1.34,97.402,8,88.88799999999998,1.34,97.402,8,88.88799999999998,1.34,97.402,8,88.88799999999998,1.34,97.402,8,88.88799999999998,1.34,97.402,8,88.88799999999998,1.34,97.402
