stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1,2,0.91,5.303,0.91,168780.29,168780.29,0.44,39.54,113484.26,41.697,113484.26,41.697,0.44,39.54,113484.26,41.697,113484.26,41.697
Average,1:1:1,3,1.37,20.555,1.37,254394.28,254394.28,0.92,64.94,227050.60,71.912,227050.60,71.912,0.92,64.94,227050.60,71.912,227050.60,71.912
Average,1:1:1,4,2.00,43.156,2.00,353970.63,353970.63,1.43,71.33,324858.38,83.062,324858.38,83.062,1.43,71.33,324858.38,83.062,324858.38,83.062
Average,1:1:1,5,2.44,53.964,2.44,622307.41,622307.41,1.89,77.97,600474.23,89.561,600474.23,89.561,1.89,77.97,600474.23,89.561,600474.23,89.561
Average,1:1:1,10,4.96,78.770,4.96,1115840.95,1115840.95,4.47,90.02,1094606.06,96.860,1094606.06,96.860,4.47,90.02,1094606.06,96.860,1094606.06,96.860
Average,1:1:1,15,7.43,86.153,7.43,1690724.47,1690724.47,6.93,93.28,1672190.81,97.999,1672190.81,97.999,6.93,93.28,1672190.81,97.999,1672190.81,97.999
Average,1:1:1,25,12.36,91.762,12.36,2843391.54,2843391.54,11.88,96.14,2826710.67,98.979,2826710.67,98.979,11.88,96.14,2826710.67,98.979,2826710.67,98.979
Average,1:1:1,50,25.10,95.984,25.10,5857569.38,5857569.38,24.57,97.90,5842888.30,99.517,5842888.30,99.517,24.57,97.89,5842888.30,99.517,5842888.30,99.517
Average,1:1:1,100,49.96,97.990,49.97,11634002.77,11634002.77,49.48,99.02,11617266.94,99.765,11617266.94,99.765,49.48,99.01,11617266.94,99.765,11617266.94,99.765
Average,1:1:1,500,250.47,99.600,250.50,59000677.53,59000677.53,249.93,99.78,58985377.90,99.950,58985377.90,99.950,249.93,99.77,58985377.90,99.950,58985377.90,99.950
Average,1:1:1,1000,500.37,99.800,500.49,114108051.11,114108051.11,499.98,99.92,114093410.55,99.976,114093410.55,99.976,499.98,99.89,114093410.55,99.976,114093410.55,99.976
