stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:4,2,0.97,2.020,0.97,1562.18,1562.18,0.66,63.93,1332.56,65.257,1332.56,65.257,0.66,63.93,1308.27,64.170,1308.27,64.170
Average,1:4,3,1.46,15.404,1.46,2565.77,2565.77,1.13,78.58,2293.00,83.126,2293.00,83.126,1.13,78.58,2244.63,80.978,2244.63,80.978
Average,1:4,4,2.03,30.757,2.03,3682.33,3682.33,1.67,84.09,3397.54,90.800,3397.54,90.800,1.67,84.09,3354.67,89.331,3354.67,89.331
Average,1:4,5,2.54,41.545,2.54,4761.49,4761.49,2.21,87.60,4480.17,93.283,4480.17,93.283,2.21,87.60,4438.92,92.340,4438.92,92.340
Average,1:4,10,5.04,66.198,5.04,9733.28,9733.28,4.68,93.00,9459.68,96.967,9459.68,96.967,4.68,93.00,9409.17,96.436,9409.17,96.436
Average,1:4,15,7.54,76.187,7.54,14786.86,14786.86,7.21,95.79,14533.01,98.275,14533.01,98.275,7.21,95.79,14477.49,97.885,14477.49,97.885
Average,1:4,25,12.47,84.996,12.47,24654.75,24654.75,12.13,97.30,24375.09,98.832,24375.09,98.832,12.13,97.30,24318.27,98.591,24318.27,98.591
Average,1:4,50,25.01,92.265,25.01,49719.16,49719.16,24.70,98.79,49470.42,99.496,49470.42,99.496,24.70,98.79,49401.29,99.354,49401.29,99.354
Average,1:4,100,50.11,96.074,50.11,100099.51,100099.51,49.80,99.38,99856.27,99.758,99856.27,99.758,49.80,99.38,99793.07,99.693,99793.07,99.693
Average,1:4,500,250.66,99.204,250.66,500295.14,500295.14,250.32,99.86,500026.82,99.946,500026.82,99.946,250.32,99.86,499955.08,99.932,499955.08,99.932
Average,1:4,1000,499.40,99.600,499.40,996380.07,996380.07,499.07,99.93,996114.43,99.973,996114.43,99.973,499.07,99.93,996053.36,99.967,996053.36,99.967
