stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1,2,1.00,6.212,1.00,770.77,770.77,0.53,46.81,542.58,49.425,542.58,49.425,0.53,46.81,542.58,49.425,542.58,49.425
Average,1:1:1,3,1.49,25.050,1.49,1175.08,1175.08,0.98,65.05,959.07,72.546,959.07,72.546,0.98,65.05,959.07,72.546,959.07,72.546
Average,1:1:1,4,1.99,41.868,1.99,1704.79,1704.79,1.48,74.69,1481.23,83.009,1481.23,83.009,1.48,74.69,1481.23,83.009,1481.23,83.009
Average,1:1:1,5,2.42,53.550,2.42,2152.11,2152.11,1.92,79.38,1928.18,87.425,1928.18,87.425,1.92,79.38,1928.18,87.425,1928.18,87.425
Average,1:1:1,10,4.97,78.958,4.97,4637.07,4637.07,4.48,90.26,4440.95,95.547,4440.95,95.547,4.48,90.26,4440.95,95.547,4440.95,95.547
Average,1:1:1,15,7.45,86.189,7.45,7141.37,7141.37,6.96,93.50,6953.39,97.322,6953.39,97.322,6.96,93.50,6953.39,97.322,6953.39,97.322
Average,1:1:1,25,12.62,91.952,12.62,12331.70,12331.70,12.14,96.20,12143.51,98.413,12143.51,98.413,12.14,96.20,12143.51,98.413,12143.51,98.413
Average,1:1:1,50,25.17,95.992,25.17,24683.51,24683.51,24.67,98.01,24505.94,99.267,24505.94,99.267,24.67,98.01,24505.94,99.267,24505.94,99.267
Average,1:1:1,100,50.08,97.996,50.08,49738.68,49738.68,49.56,98.98,49541.38,99.603,49541.38,99.603,49.56,98.98,49541.38,99.603,49541.38,99.603
Average,1:1:1,500,250.06,99.599,250.06,249363.94,249363.94,249.56,99.79,249176.31,99.924,249176.31,99.924,249.56,99.79,249176.31,99.924,249176.31,99.924
Average,1:1:1,1000,500.09,99.799,500.09,498978.17,498978.17,499.56,99.89,498788.48,99.962,498788.48,99.962,499.56,99.89,498788.48,99.962,498788.48,99.962
