stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1:1:1:1:1,2,0.92,3.787,0.92,794217.69,794217.69,0.45,41.66,631285.58,43.627,631285.58,43.627,0.45,41.66,631285.58,43.627,631285.58,43.627
Average,1:1:1:1:1:1:1:1:1,3,1.45,23.383,1.45,1065283.10,1065283.10,0.93,64.89,911104.43,74.583,911104.43,74.583,0.93,64.89,911104.43,74.583,911104.43,74.583
Average,1:1:1:1:1:1:1:1:1,4,1.94,41.666,1.94,1626234.46,1626234.46,1.42,73.88,1493040.34,86.404,1493040.34,86.404,1.42,73.88,1493040.34,86.404,1493040.34,86.404
Average,1:1:1:1:1:1:1:1:1,5,2.41,54.696,2.41,2006136.81,2006136.81,1.92,80.00,1920714.94,91.384,1920714.94,91.384,1.92,80.00,1920714.94,91.384,1920714.94,91.384
Average,1:1:1:1:1:1:1:1:1,10,4.82,78.368,4.82,4269916.63,4269916.63,4.33,89.93,4197022.91,97.389,4197022.91,97.389,4.33,89.93,4197022.91,97.389,4197022.91,97.389
Average,1:1:1:1:1:1:1:1:1,15,7.35,86.024,7.35,6782023.83,6782023.83,6.84,93.09,6739221.48,98.546,6739221.48,98.546,6.84,93.09,6739221.48,98.546,6739221.48,98.546
Average,1:1:1:1:1:1:1:1:1,25,12.41,91.824,12.41,11248449.32,11248449.32,11.92,96.10,11198900.81,99.224,11198900.81,99.224,11.92,96.10,11198900.81,99.224,11198900.81,99.224
Average,1:1:1:1:1:1:1:1:1,50,24.79,95.939,24.79,22911951.62,22911951.62,24.28,97.93,22868531.81,99.570,22868531.81,99.570,24.28,97.93,22868531.81,99.570,22868531.81,99.570
Average,1:1:1:1:1:1:1:1:1,100,49.67,97.980,49.67,44754380.87,44754380.87,49.15,98.94,44702839.73,99.808,44702839.73,99.808,49.15,98.94,44702839.73,99.808,44702839.73,99.808
Average,1:1:1:1:1:1:1:1:1,500,249.38,99.598,249.38,229862277.32,229862277.32,248.87,99.79,229828426.37,99.965,229828426.37,99.965,248.87,99.79,229828426.37,99.965,229828426.37,99.965
Average,1:1:1:1:1:1:1:1:1,1000,499.98,99.799,499.99,459120219.17,459120219.17,499.48,99.89,459075180.85,99.983,459075180.85,99.983,499.48,99.89,459075180.85,99.983,459075180.85,99.983
