stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:16,2,0.99,1.919,0.99,1698189.53,1698189.53,0.71,68.33,1622955.76,69.532,1622955.76,69.532,0.71,68.33,1607217.68,67.645,1607217.68,67.645
Average,1:16,3,1.47,16.060,1.47,2252026.81,2252026.81,1.23,84.84,2170453.20,89.802,2170453.20,89.802,1.23,84.84,2150251.33,87.939,2150251.33,87.939
Average,1:16,4,1.98,30.404,1.98,3092745.41,3092745.41,1.68,85.35,2980354.30,92.302,2980354.30,92.302,1.68,85.35,2961239.55,91.205,2961239.55,91.205
Average,1:16,5,2.53,41.767,2.53,5199623.76,5199623.76,2.26,89.94,5133104.21,96.271,5133104.21,96.271,2.26,89.94,5096646.78,95.233,5096646.78,95.233
Average,1:16,10,4.95,65.639,4.95,8996568.43,8996568.43,4.68,94.76,8929708.25,98.353,8929708.25,98.353,4.68,94.76,8907040.00,97.902,8907040.00,97.902
Average,1:16,15,7.53,76.252,7.53,13478456.62,13478456.62,7.30,97.12,13424508.15,99.255,13424508.15,99.255,7.30,97.12,13399132.18,98.884,13399132.18,98.884
Average,1:16,25,12.52,85.076,12.52,23557727.20,23557727.20,12.29,98.23,23498514.70,99.528,23498514.70,99.528,12.29,98.20,23477360.60,99.362,23477360.60,99.362
Average,1:16,50,25.03,92.279,25.03,46740045.11,46740045.11,24.80,99.07,46676892.92,99.773,46676892.92,99.773,24.80,99.07,46653365.05,99.701,46653365.05,99.701
Average,1:16,100,49.80,96.054,49.80,91488970.27,91488970.27,49.59,99.56,91450608.49,99.897,91450608.49,99.897,49.59,99.56,91420193.66,99.852,91420193.66,99.852
Average,1:16,500,250.23,99.203,250.27,457411943.09,457411943.09,250.05,99.92,457366441.73,99.978,457366441.73,99.978,250.05,99.91,457326991.79,99.968,457326991.79,99.968
Average,1:16,1000,499.28,99.600,499.40,910769513.78,910769513.78,499.25,99.99,910726737.60,99.992,910726737.60,99.992,499.25,99.96,910692915.89,99.985,910692915.89,99.985
