stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2,0.99,6.212,0.99,5514.59,5514.59,0.53,47.12,4312.35,51.309,4312.35,51.309,0.53,47.12,4312.35,51.309,4312.35,51.309
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,3,1.46,24.040,1.46,9141.80,9141.80,0.98,67.07,7802.09,75.498,7802.09,75.498,0.98,67.07,7802.09,75.498,7802.09,75.498
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,4,1.96,42.449,1.96,13186.31,13186.31,1.51,78.40,11912.74,87.580,11912.74,87.580,1.51,78.40,11912.74,87.580,11912.74,87.580
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5,2.46,55.328,2.46,17007.87,17007.87,2.01,82.87,15876.08,92.752,15876.08,92.752,2.01,82.87,15876.08,92.752,15876.08,92.752
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10,5.02,79.372,5.02,36688.97,36688.97,4.51,90.10,35474.49,96.532,35474.49,96.532,4.51,90.10,35474.49,96.532,35474.49,96.532
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,15,7.52,86.437,7.52,57078.91,57078.91,6.98,92.87,55848.75,97.781,55848.75,97.781,6.98,92.87,55848.75,97.781,55848.75,97.781
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,25,12.47,91.889,12.47,96615.08,96615.08,11.98,96.08,95561.69,98.882,95561.69,98.882,11.98,96.08,95561.69,98.882,95561.69,98.882
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,50,24.96,95.971,24.96,197155.18,197155.18,24.52,98.25,196243.28,99.535,196243.28,99.535,24.52,98.25,196243.28,99.535,196243.28,99.535
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,100,49.89,97.989,49.89,395246.05,395246.05,49.35,98.91,394043.09,99.696,394043.09,99.696,49.35,98.91,394043.09,99.696,394043.09,99.696
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,500,249.53,99.599,249.53,1988443.89,1988443.89,249.09,99.82,1987544.64,99.954,1987544.64,99.954,249.09,99.82,1987544.64,99.954,1987544.64,99.954
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,1000,499.63,99.799,499.63,3983469.63,3983469.63,499.15,99.90,3982443.48,99.974,3982443.48,99.974,499.15,99.90,3982443.48,99.974,3982443.48,99.974
