stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:2,2,0.98,4.040,0.98,754.20,754.20,0.57,51.51,576.27,53.894,576.27,53.894,0.57,51.51,560.74,52.480,560.74,52.480
Average,1:2,3,1.53,17.626,1.53,1339.92,1339.92,1.12,73.13,1149.10,78.531,1149.10,78.531,1.12,73.13,1132.18,77.224,1132.18,77.224
Average,1:2,4,1.98,29.858,1.98,1788.27,1788.27,1.61,82.42,1621.28,88.820,1621.28,88.820,1.61,82.42,1592.55,87.054,1592.55,87.054
Average,1:2,5,2.48,39.979,2.48,2297.93,2297.93,2.09,85.10,2123.44,91.630,2123.44,91.630,2.09,85.10,2097.00,90.327,2097.00,90.327
Average,1:2,10,5.06,66.011,5.06,4915.39,4915.39,4.63,91.49,4725.84,95.962,4725.84,95.962,4.63,91.49,4705.90,95.508,4705.90,95.508
Average,1:2,15,7.50,75.970,7.50,7274.93,7274.93,7.14,95.23,7123.96,97.847,7123.96,97.847,7.14,95.23,7097.81,97.462,7097.81,97.462
Average,1:2,25,12.61,85.131,12.61,12434.40,12434.40,12.26,97.27,12278.74,98.733,12278.74,98.733,12.26,97.27,12239.33,98.410,12239.33,98.410
Average,1:2,50,25.06,92.271,25.06,24849.70,24849.70,24.67,98.47,24686.57,99.338,24686.57,99.338,24.67,98.47,24657.55,99.222,24657.55,99.222
Average,1:2,100,49.85,96.052,49.85,49648.14,49648.14,49.45,99.21,49480.77,99.661,49480.77,99.661,49.45,99.21,49447.53,99.594,49447.53,99.594
Average,1:2,500,250.21,99.203,250.21,249755.20,249755.20,249.85,99.85,249604.51,99.939,249604.51,99.939,249.85,99.85,249578.71,99.929,249578.71,99.929
Average,1:2,1000,500.46,99.601,500.46,500028.37,500028.37,500.08,99.92,499863.45,99.966,499863.45,99.966,500.08,99.92,499837.70,99.961,499837.70,99.961
