stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:2,2,0.97,3.232,0.97,176963.31,176963.31,0.61,56.66,151188.91,58.729,151188.91,58.729,0.61,56.66,149865.28,57.702,149865.28,57.702
Average,1:2,3,1.39,13.737,1.39,256965.06,256965.06,1.03,73.63,230667.07,78.640,230667.07,78.640,1.03,73.63,228267.85,77.334,228267.85,77.334
Average,1:2,4,1.99,29.797,1.99,454536.64,454536.64,1.65,83.28,435045.80,89.712,435045.80,89.712,1.65,83.28,431507.62,88.502,431507.62,88.502
Average,1:2,5,2.52,40.515,2.52,495720.98,495720.98,2.11,84.82,475567.02,93.289,475567.02,93.289,2.11,84.82,473733.13,92.650,473733.13,92.650
Average,1:2,10,4.98,65.753,4.98,1117289.18,1117289.18,4.61,92.81,1103340.05,97.738,1103340.05,97.738,4.61,92.81,1099896.04,97.293,1099896.04,97.293
Average,1:2,15,7.51,76.020,7.51,1850353.79,1850353.79,7.12,94.84,1833210.90,98.629,1833210.90,98.629,7.12,94.84,1831531.92,98.383,1831531.92,98.383
Average,1:2,25,12.67,85.171,12.67,3000964.95,3000964.95,12.27,96.85,2985550.55,99.059,2985550.55,99.059,12.27,96.85,2984153.68,98.912,2984153.68,98.912
Average,1:2,50,25.17,92.310,25.18,5736673.60,5736673.60,24.83,98.63,5723369.27,99.624,5723369.27,99.624,24.83,98.61,5720818.46,99.530,5720818.46,99.530
Average,1:2,100,49.94,96.059,49.95,11543046.80,11543046.80,49.59,99.28,11532232.04,99.809,11532232.04,99.809,49.59,99.27,11530368.20,99.770,11530368.20,99.770
Average,1:2,500,249.99,99.202,250.07,57668334.90,57668334.90,249.70,99.88,57658189.34,99.961,57658189.34,99.961,249.70,99.85,57655963.82,99.952,57655963.82,99.952
Average,1:2,1000,499.79,99.600,500.04,113149381.96,113149381.96,499.73,99.98,113137817.60,99.983,113137817.60,99.983,499.73,99.93,113134672.71,99.978,113134672.71,99.978
