stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1:1:1:1:1,2,0.98,5.000,0.98,2842.64,2842.64,0.54,49.84,2223.43,52.848,2223.43,52.848,0.54,49.84,2223.43,52.848,2223.43,52.848
Average,1:1:1:1:1:1:1:1:1,3,1.47,24.898,1.47,4769.13,4769.13,1.02,68.98,4141.77,77.695,4141.77,77.695,1.02,68.98,4141.77,77.695,4141.77,77.695
Average,1:1:1:1:1:1:1:1:1,4,1.97,42.626,1.97,6916.12,6916.12,1.54,79.69,6302.10,88.848,6302.10,88.848,1.54,79.69,6302.10,88.848,6302.10,88.848
Average,1:1:1:1:1:1:1:1:1,5,2.48,56.565,2.48,8718.75,8718.75,2.04,82.52,8133.95,91.536,8133.95,91.536,2.04,82.52,8133.95,91.536,8133.95,91.536
Average,1:1:1:1:1:1:1:1:1,10,4.98,79.153,4.98,18698.88,18698.88,4.51,90.84,18106.51,96.714,18106.51,96.714,4.51,90.84,18106.51,96.714,18106.51,96.714
Average,1:1:1:1:1:1:1:1:1,15,7.59,86.554,7.59,28959.74,28959.74,7.14,94.19,28415.85,98.034,28415.85,98.034,7.14,94.19,28415.85,98.034,28415.85,98.034
Average,1:1:1:1:1:1:1:1:1,25,12.45,91.863,12.45,48373.13,48373.13,11.98,96.31,47862.30,98.948,47862.30,98.948,11.98,96.31,47862.30,98.948,47862.30,98.948
Average,1:1:1:1:1:1:1:1:1,50,24.92,95.965,24.92,97960.20,97960.20,24.43,98.03,97397.97,99.421,97397.97,99.421,24.43,98.03,97397.97,99.421,97397.97,99.421
Average,1:1:1:1:1:1:1:1:1,100,50.02,97.995,50.02,198792.94,198792.94,49.56,99.08,198250.87,99.726,198250.87,99.726,49.56,99.08,198250.87,99.726,198250.87,99.726
Average,1:1:1:1:1:1:1:1:1,500,250.20,99.600,250.20,998505.92,998505.92,249.72,99.80,997960.93,99.945,997960.93,99.945,249.72,99.80,997960.93,99.945,997960.93,99.945
Average,1:1:1:1:1:1:1:1:1,1000,499.76,99.799,499.76,1997048.78,1997048.78,499.30,99.90,1996500.09,99.972,1996500.09,99.972,499.30,99.90,1996500.09,99.972,1996500.09,99.972
