stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:16,2,1.00,2.525,1.00,7082.03,7082.03,0.74,70.45,6303.93,71.656,6303.93,71.656,0.74,70.45,6152.84,69.953,6152.84,69.953
Average,1:16,3,1.44,15.202,1.44,10298.40,10298.40,1.14,80.20,9403.92,84.799,9403.92,84.799,1.14,80.20,9199.04,82.601,9199.04,82.601
Average,1:16,4,2.00,30.404,2.00,14722.90,14722.90,1.70,87.42,13813.89,93.094,13813.89,93.094,1.70,87.42,13613.71,91.461,13613.71,91.461
Average,1:16,5,2.52,41.313,2.52,19274.04,19274.04,2.26,90.50,18488.91,95.311,18488.91,95.311,2.26,90.50,18234.28,93.904,18234.28,93.904
Average,1:16,10,5.04,66.290,5.04,39099.98,39099.98,4.75,94.39,38219.00,97.656,38219.00,97.656,4.75,94.39,37979.64,97.020,37979.64,97.020
Average,1:16,15,7.46,76.022,7.46,58417.68,58417.68,7.21,96.68,57639.79,98.613,57639.79,98.613,7.21,96.68,57401.20,98.190,57401.20,98.190
Average,1:16,25,12.54,85.086,12.54,99674.03,99674.03,12.26,97.82,98878.30,99.169,98878.30,99.169,12.26,97.82,98604.39,98.892,98604.39,98.892
Average,1:16,50,25.04,92.279,25.04,198598.66,198598.66,24.77,98.93,197748.28,99.569,197748.28,99.569,24.77,98.93,197516.59,99.451,197516.59,99.451
Average,1:16,100,49.99,96.068,49.99,399666.87,399666.87,49.70,99.42,398787.23,99.777,398787.23,99.777,49.70,99.42,398579.67,99.725,398579.67,99.725
Average,1:16,500,249.66,99.201,249.66,1993282.05,1993282.05,249.38,99.88,1992435.95,99.957,1992435.95,99.957,249.38,99.88,1992218.21,99.946,1992218.21,99.946
Average,1:16,1000,499.88,99.600,499.88,3992930.59,3992930.59,499.62,99.94,3992166.82,99.980,3992166.82,99.980,499.62,99.94,3991929.06,99.974,3991929.06,99.974
