stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio
D,1:16,10,10,10,524.65,8,8,8,8,80.0,80.0,80.0,80.0,421.99,421.99,421.99,421.99,80.432,80.432,80.432,80.432,9,9,9,9,90.0,90.0,90.0,90.0,473.32,473.32,473.32,473.32,90.216,90.216,90.216,90.216,8,8,8,8,80.0,80.0,80.0,80.0,421.99,421.99,421.99,421.99,80.432,80.432,80.432,80.432,9,9,9,9,90.0,90.0,90.0,90.0,473.32,473.32,473.32,473.32,90.216,90.216,90.216,90.216,8,8,8,8,80.0,80.0,80.0,80.0,421.99,421.99,421.99,421.99,80.432,80.432,80.432,80.432,9,9,9,9,90.0,90.0,90.0,90.0,473.32,473.32,473.32,473.32,90.216,90.216,90.216,90.216,8,8,8,8,80.0,80.0,80.0,80.0,421.99,421.99,421.99,421.99,80.432,80.432,80.432,80.432,9,9,9,9,90.0,90.0,90.0,90.0,473.32,473.32,473.32,473.32,90.216,90.216,90.216,90.216
D,1:16,15,15,15,799.31,13,13,13,13,86.666,86.666,86.666,86.666,696.65,696.65,696.65,696.65,87.156,87.156,87.156,87.156,14,14,14,14,93.333,93.333,93.333,93.333,747.98,747.98,747.98,747.98,93.578,93.578,93.578,93.578,13,13,13,13,86.666,86.666,86.666,86.666,696.65,696.65,696.65,696.65,87.156,87.156,87.156,87.156,14,14,14,14,93.333,93.333,93.333,93.333,747.98,747.98,747.98,747.98,93.578,93.578,93.578,93.578,13,13,13,13,86.666,86.666,86.666,86.666,696.65,696.65,696.65,696.65,87.156,87.156,87.156,87.156,14,14,14,14,93.333,93.333,93.333,93.333,747.98,747.98,747.98,747.98,93.578,93.578,93.578,93.578,13,13,13,13,86.666,86.666,86.666,86.666,696.65,696.65,696.65,696.65,87.156,87.156,87.156,87.156,14,14,14,14,93.333,93.333,93.333,93.333,747.98,747.98,747.98,747.98,93.578,93.578,93.578,93.578
D,1:16,25,25,25,1381.29,23,23,23,23,92.0,92.0,92.0,92.0,1278.63,1278.63,1278.63,1278.63,92.568,92.568,92.568,92.568,24,24,24,24,96.0,96.0,96.0,96.0,1329.96,1329.96,1329.96,1329.96,96.284,96.284,96.284,96.284,23,23,23,23,92.0,92.0,92.0,92.0,1278.63,1278.63,1278.63,1278.63,92.568,92.568,92.568,92.568,24,24,24,24,96.0,96.0,96.0,96.0,1329.96,1329.96,1329.96,1329.96,96.284,96.284,96.284,96.284,23,23,23,23,92.0,92.0,92.0,92.0,1278.63,1278.63,1278.63,1278.63,92.568,92.568,92.568,92.568,24,24,24,24,96.0,96.0,96.0,96.0,1329.96,1329.96,1329.96,1329.96,96.284,96.284,96.284,96.284,23,23,23,23,92.0,92.0,92.0,92.0,1278.63,1278.63,1278.63,1278.63,92.568,92.568,92.568,92.568,24,24,24,24,96.0,96.0,96.0,96.0,1329.96,1329.96,1329.96,1329.96,96.284,96.284,96.284,96.284
D,1:16,50,50,50,2925.92,48,48,48,48,96.0,96.0,96.0,96.0,2823.25,2823.25,2823.25,2823.25,96.491,96.491,96.491,96.491,49,49,49,49,98.0,98.0,98.0,98.0,2874.59,2874.59,2874.59,2874.59,98.246,98.246,98.246,98.246,48,48,48,48,96.0,96.0,96.0,96.0,2823.25,2823.25,2823.25,2823.25,96.491,96.491,96.491,96.491,49,49,49,49,98.0,98.0,98.0,98.0,2874.59,2874.59,2874.59,2874.59,98.246,98.246,98.246,98.246,48,48,48,48,96.0,96.0,96.0,96.0,2823.25,2823.25,2823.25,2823.25,96.491,96.491,96.491,96.491,49,49,49,49,98.0,98.0,98.0,98.0,2874.59,2874.59,2874.59,2874.59,98.246,98.246,98.246,98.246,48,48,48,48,96.0,96.0,96.0,96.0,2823.25,2823.25,2823.25,2823.25,96.491,96.491,96.491,96.491,49,49,49,49,98.0,98.0,98.0,98.0,2874.59,2874.59,2874.59,2874.59,98.246,98.246,98.246,98.246
D,1:16,100,100,100,6041.17,98,98,98,98,98.0,98.0,98.0,98.0,5938.51,5938.51,5938.51,5938.51,98.301,98.301,98.301,98.301,99,99,99,99,99.0,99.0,99.0,99.0,5989.84,5989.84,5989.84,5989.84,99.15,99.15,99.15,99.15,98,98,98,98,98.0,98.0,98.0,98.0,5938.51,5938.51,5938.51,5938.51,98.301,98.301,98.301,98.301,99,99,99,99,99.0,99.0,99.0,99.0,5989.84,5989.84,5989.84,5989.84,99.15,99.15,99.15,99.15,98,98,98,98,98.0,98.0,98.0,98.0,5938.51,5938.51,5938.51,5938.51,98.301,98.301,98.301,98.301,99,99,99,99,99.0,99.0,99.0,99.0,5989.84,5989.84,5989.84,5989.84,99.15,99.15,99.15,99.15,98,98,98,98,98.0,98.0,98.0,98.0,5938.51,5938.51,5938.51,5938.51,98.301,98.301,98.301,98.301,99,99,99,99,99.0,99.0,99.0,99.0,5989.84,5989.84,5989.84,5989.84,99.15,99.15,99.15,99.15
D,1:16,500,500,500,30505.85,498,498,498,498,99.6,99.6,99.6,99.6,30403.19,30403.19,30403.19,30403.19,99.663,99.663,99.663,99.663,499,499,499,499,99.8,99.8,99.8,99.8,30454.52,30454.52,30454.52,30454.52,99.832,99.832,99.832,99.832,498,498,498,498,99.6,99.6,99.6,99.6,30403.19,30403.19,30403.19,30403.19,99.663,99.663,99.663,99.663,499,499,499,499,99.8,99.8,99.8,99.8,30454.52,30454.52,30454.52,30454.52,99.832,99.832,99.832,99.832,498,498,498,498,99.6,99.6,99.6,99.6,30403.19,30403.19,30403.19,30403.19,99.663,99.663,99.663,99.663,499,499,499,499,99.8,99.8,99.8,99.8,30454.52,30454.52,30454.52,30454.52,99.832,99.832,99.832,99.832,498,498,498,498,99.6,99.6,99.6,99.6,30403.19,30403.19,30403.19,30403.19,99.663,99.663,99.663,99.663,499,499,499,499,99.8,99.8,99.8,99.8,30454.52,30454.52,30454.52,30454.52,99.832,99.832,99.832,99.832
D,1:16,1000,999,999,76628.37,998,998,998,998,99.899,99.899,99.899,99.899,76577.04,76577.04,76577.04,76577.04,99.933,99.933,99.933,99.933,998,998,998,998,99.899,99.899,99.899,99.899,76577.04,76577.04,76577.04,76577.04,99.933,99.933,99.933,99.933,998,998,998,998,99.899,99.899,99.899,99.899,76577.04,76577.04,76577.04,76577.04,99.933,99.933,99.933,99.933,998,998,998,998,99.899,99.899,99.899,99.899,76577.04,76577.04,76577.04,76577.04,99.933,99.933,99.933,99.933,998,998,998,998,99.899,99.899,99.899,99.899,76577.04,76577.04,76577.04,76577.04,99.933,99.933,99.933,99.933,998,998,998,998,99.899,99.899,99.899,99.899,76577.04,76577.04,76577.04,76577.04,99.933,99.933,99.933,99.933,998,998,998,998,99.899,99.899,99.899,99.899,76577.04,76577.04,76577.04,76577.04,99.933,99.933,99.933,99.933,998,998,998,998,99.899,99.899,99.899,99.899,76577.04,76577.04,76577.04,76577.04,99.933,99.933,99.933,99.933
D,1:16,2000,1151,1151,211888.12,1145,1145,1145,1145,99.478,99.478,99.478,99.478,211200.55,211200.55,211200.55,211200.55,99.676,99.676,99.676,99.676,1150,1150,1150,1150,99.913,99.913,99.913,99.913,211773.53,211773.53,211773.53,211773.53,99.946,99.946,99.946,99.946,1145,1145,1145,1145,99.478,99.478,99.478,99.478,211200.55,211200.55,211200.55,211200.55,99.676,99.676,99.676,99.676,1150,1150,1150,1150,99.913,99.913,99.913,99.913,211773.53,211773.53,211773.53,211773.53,99.946,99.946,99.946,99.946,1145,1145,1145,1145,99.478,99.478,99.478,99.478,211200.55,211200.55,211200.55,211200.55,99.676,99.676,99.676,99.676,1150,1150,1150,1150,99.913,99.913,99.913,99.913,211773.53,211773.53,211773.53,211773.53,99.946,99.946,99.946,99.946,1145,1145,1145,1145,99.478,99.478,99.478,99.478,211200.55,211200.55,211200.55,211200.55,99.676,99.676,99.676,99.676,1150,1150,1150,1150,99.913,99.913,99.913,99.913,211773.53,211773.53,211773.53,211773.53,99.946,99.946,99.946,99.946
D,1:16,5000,2527,2527,491201.31,2507,2507,2507,2507,99.208,99.208,99.208,99.208,488652.81,488652.81,488652.81,488652.81,99.481,99.481,99.481,99.481,2526,2526,2526,2526,99.96,99.96,99.96,99.96,491073.88,491073.88,491073.88,491073.88,99.974,99.974,99.974,99.974,2507,2507,2507,2507,99.208,99.208,99.208,99.208,488652.81,488652.81,488652.81,488652.81,99.481,99.481,99.481,99.481,2526,2526,2526,2526,99.96,99.96,99.96,99.96,491073.88,491073.88,491073.88,491073.88,99.974,99.974,99.974,99.974,2507,2507,2507,2507,99.208,99.208,99.208,99.208,488652.81,488652.81,488652.81,488652.81,99.481,99.481,99.481,99.481,2526,2526,2526,2526,99.96,99.96,99.96,99.96,491073.88,491073.88,491073.88,491073.88,99.974,99.974,99.974,99.974,2507,2507,2507,2507,99.208,99.208,99.208,99.208,488652.81,488652.81,488652.81,488652.81,99.481,99.481,99.481,99.481,2526,2526,2526,2526,99.96,99.96,99.96,99.96,491073.88,491073.88,491073.88,491073.88,99.974,99.974,99.974,99.974
D,1:16,10000,5012,5016,2893581.45,5009,5009,5009,5009,99.86,99.86,99.86,99.86,2892333.03,2892333.03,2892333.03,2892333.03,99.957,99.957,99.957,99.957,5015,5015,5015,5015,99.98,99.98,99.98,99.98,2893420.38,2893420.38,2893420.38,2893420.38,99.994,99.994,99.994,99.994,5009,5009,5009,5009,99.86,99.86,99.86,99.86,2892333.03,2892333.03,2892333.03,2892333.03,99.957,99.957,99.957,99.957,5015,5015,5015,5015,99.98,99.98,99.98,99.98,2893420.38,2893420.38,2893420.38,2893420.38,99.994,99.994,99.994,99.994,5009,5009,5009,5009,99.86,99.86,99.86,99.86,2892333.03,2892333.03,2892333.03,2892333.03,99.957,99.957,99.957,99.957,5015,5015,5015,5015,99.98,99.98,99.98,99.98,2893420.38,2893420.38,2893420.38,2893420.38,99.994,99.994,99.994,99.994,5009,5009,5009,5009,99.86,99.86,99.86,99.86,2892333.03,2892333.03,2892333.03,2892333.03,99.957,99.957,99.957,99.957,5015,5015,5015,5015,99.98,99.98,99.98,99.98,2893420.38,2893420.38,2893420.38,2893420.38,99.994,99.994,99.994,99.994
D,1:16,20000,10029,10029,5687398.89,10011,10011,10011,10011,99.82,99.82,99.82,99.82,5684671.74,5684671.74,5684671.74,5684671.74,99.952,99.952,99.952,99.952,10029,10029,10029,10029,100.0,100.0,100.0,100.0,5687398.89,5687398.89,5687398.89,5687398.89,100.0,100.0,100.0,100.0,10011,10011,10011,10011,99.82,99.82,99.82,99.82,5684671.74,5684671.74,5684671.74,5684671.74,99.952,99.952,99.952,99.952,10029,10029,10029,10029,100.0,100.0,100.0,100.0,5687398.89,5687398.89,5687398.89,5687398.89,100.0,100.0,100.0,100.0,10011,10011,10011,10011,99.82,99.82,99.82,99.82,5684671.74,5684671.74,5684671.74,5684671.74,99.952,99.952,99.952,99.952,10029,10029,10029,10029,100.0,100.0,100.0,100.0,5687398.89,5687398.89,5687398.89,5687398.89,100.0,100.0,100.0,100.0,10011,10011,10011,10011,99.82,99.82,99.82,99.82,5684671.74,5684671.74,5684671.74,5684671.74,99.952,99.952,99.952,99.952,10029,10029,10029,10029,100.0,100.0,100.0,100.0,5687398.89,5687398.89,5687398.89,5687398.89,100.0,100.0,100.0,100.0
D,1:16,20414,10233,10235,6052142.63,10223,10223,10223,10223,99.882,99.882,99.882,99.882,6050548.79,6050548.79,6050548.79,6050548.79,99.974,99.974,99.974,99.974,10235,10235,10235,10235,100.0,100.0,100.0,100.0,6052142.63,6052142.63,6052142.63,6052142.63,100.0,100.0,100.0,100.0,10223,10223,10223,10223,99.882,99.882,99.882,99.882,6050548.79,6050548.79,6050548.79,6050548.79,99.974,99.974,99.974,99.974,10235,10235,10235,10235,100.0,100.0,100.0,100.0,6052142.63,6052142.63,6052142.63,6052142.63,100.0,100.0,100.0,100.0,10223,10223,10223,10223,99.882,99.882,99.882,99.882,6050548.79,6050548.79,6050548.79,6050548.79,99.974,99.974,99.974,99.974,10235,10235,10235,10235,100.0,100.0,100.0,100.0,6052142.63,6052142.63,6052142.63,6052142.63,100.0,100.0,100.0,100.0,10223,10223,10223,10223,99.882,99.882,99.882,99.882,6050548.79,6050548.79,6050548.79,6050548.79,99.974,99.974,99.974,99.974,10235,10235,10235,10235,100.0,100.0,100.0,100.0,6052142.63,6052142.63,6052142.63,6052142.63,100.0,100.0,100.0,100.0
E,1:16,2,2,2,1.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,50.0,50.0,50.0,50.0,0.8,0.8,0.8,0.8,50.0,50.0,50.0,50.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,50.0,50.0,50.0,50.0,0.8,0.8,0.8,0.8,50.0,50.0,50.0,50.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,50.0,50.0,50.0,50.0,0.8,0.8,0.8,0.8,50.0,50.0,50.0,50.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,50.0,50.0,50.0,50.0,0.8,0.8,0.8,0.8,50.0,50.0,50.0,50.0
E,1:16,3,3,3,2.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,66.666,66.666,66.666,66.666,1.6,1.6,1.6,1.6,66.667,66.667,66.667,66.667,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,66.666,66.666,66.666,66.666,1.6,1.6,1.6,1.6,66.667,66.667,66.667,66.667,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,66.666,66.666,66.666,66.666,1.6,1.6,1.6,1.6,66.667,66.667,66.667,66.667,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,66.666,66.666,66.666,66.666,1.6,1.6,1.6,1.6,66.667,66.667,66.667,66.667
E,1:16,4,3,3,9.6,1,1,1,1,33.333,33.333,33.333,33.333,8.0,8.0,8.0,8.0,83.333,83.333,83.333,83.333,3,3,3,3,100.0,100.0,100.0,100.0,9.6,9.6,9.6,9.6,100.0,100.0,100.0,100.0,1,1,1,1,33.333,33.333,33.333,33.333,8.0,8.0,8.0,8.0,83.333,83.333,83.333,83.333,3,3,3,3,100.0,100.0,100.0,100.0,9.6,9.6,9.6,9.6,100.0,100.0,100.0,100.0,1,1,1,1,33.333,33.333,33.333,33.333,8.0,8.0,8.0,8.0,83.333,83.333,83.333,83.333,3,3,3,3,100.0,100.0,100.0,100.0,9.6,9.6,9.6,9.6,100.0,100.0,100.0,100.0,1,1,1,1,33.333,33.333,33.333,33.333,8.0,8.0,8.0,8.0,83.333,83.333,83.333,83.333,3,3,3,3,100.0,100.0,100.0,100.0,9.6,9.6,9.6,9.6,100.0,100.0,100.0,100.0
E,1:16,5,3,3,22.4,2,2,2,2,66.666,66.666,66.666,66.666,21.6,21.6,21.6,21.6,96.429,96.429,96.429,96.429,3,3,3,3,100.0,100.0,100.0,100.0,22.4,22.4,22.4,22.4,100.0,100.0,100.0,100.0,2,2,2,2,66.666,66.666,66.666,66.666,21.6,21.6,21.6,21.6,96.429,96.429,96.429,96.429,3,3,3,3,100.0,100.0,100.0,100.0,22.4,22.4,22.4,22.4,100.0,100.0,100.0,100.0,2,2,2,2,66.666,66.666,66.666,66.666,21.6,21.6,21.6,21.6,96.429,96.429,96.429,96.429,3,3,3,3,100.0,100.0,100.0,100.0,22.4,22.4,22.4,22.4,100.0,100.0,100.0,100.0,2,2,2,2,66.666,66.666,66.666,66.666,21.6,21.6,21.6,21.6,96.429,96.429,96.429,96.429,3,3,3,3,100.0,100.0,100.0,100.0,22.4,22.4,22.4,22.4,100.0,100.0,100.0,100.0
E,1:16,10,5,7,40.8,4,4,4,4,57.142,57.142,57.142,57.142,37.44,37.44,37.44,37.44,91.765,91.765,91.765,91.765,6,6,6,6,85.714,85.714,85.714,85.714,38.4,38.4,38.4,38.4,94.118,94.118,94.118,94.118,4,4,4,4,57.142,57.142,57.142,57.142,37.44,37.44,37.44,37.44,91.765,91.765,91.765,91.765,6,6,6,6,85.714,85.714,85.714,85.714,38.4,38.4,38.4,38.4,94.118,94.118,94.118,94.118,4,4,4,4,57.142,57.142,57.142,57.142,37.44,37.44,37.44,37.44,91.765,91.765,91.765,91.765,6,6,6,6,85.714,85.714,85.714,85.714,38.4,38.4,38.4,38.4,94.118,94.118,94.118,94.118,4,4,4,4,57.142,57.142,57.142,57.142,37.44,37.44,37.44,37.44,91.765,91.765,91.765,91.765,6,6,6,6,85.714,85.714,85.714,85.714,38.4,38.4,38.4,38.4,94.118,94.118,94.118,94.118
E,1:16,15,8,9,68.8,7,7,7,7,77.777,77.777,77.777,77.777,64.4,64.4,64.4,64.4,93.605,93.605,93.605,93.605,8,8,8,8,88.888,88.888,88.888,88.888,65.07,65.07,65.07,65.07,94.574,94.574,94.574,94.574,7,7,7,7,77.777,77.777,77.777,77.777,64.4,64.4,64.4,64.4,93.605,93.605,93.605,93.605,8,8,8,8,88.888,88.888,88.888,88.888,65.07,65.07,65.07,65.07,94.574,94.574,94.574,94.574,7,7,7,7,77.777,77.777,77.777,77.777,64.4,64.4,64.4,64.4,93.605,93.605,93.605,93.605,8,8,8,8,88.888,88.888,88.888,88.888,65.07,65.07,65.07,65.07,94.574,94.574,94.574,94.574,7,7,7,7,77.777,77.777,77.777,77.777,64.4,64.4,64.4,64.4,93.605,93.605,93.605,93.605,8,8,8,8,88.888,88.888,88.888,88.888,65.07,65.07,65.07,65.07,94.574,94.574,94.574,94.574
E,1:16,25,13,15,181.6,13,13,13,13,86.666,86.666,86.666,86.666,181.6,181.6,181.6,181.6,100.0,100.0,100.0,100.0,14,14,14,14,93.333,93.333,93.333,93.333,176.27,176.27,176.27,176.27,97.063,97.063,97.063,97.063,13,13,13,13,86.666,86.666,86.666,86.666,181.6,181.6,181.6,181.6,100.0,100.0,100.0,100.0,14,14,14,14,93.333,93.333,93.333,93.333,176.27,176.27,176.27,176.27,97.063,97.063,97.063,97.063,13,13,13,13,86.666,86.666,86.666,86.666,181.6,181.6,181.6,181.6,100.0,100.0,100.0,100.0,14,14,14,14,93.333,93.333,93.333,93.333,176.27,176.27,176.27,176.27,97.063,97.063,97.063,97.063,13,13,13,13,86.666,86.666,86.666,86.666,181.6,181.6,181.6,181.6,100.0,100.0,100.0,100.0,14,14,14,14,93.333,93.333,93.333,93.333,176.27,176.27,176.27,176.27,97.063,97.063,97.063,97.063
E,1:16,50,26,26,540.8,25,25,25,25,96.153,96.153,96.153,96.153,529.2,529.2,529.2,529.2,97.855,97.855,97.855,97.855,26,26,26,26,100.0,100.0,100.0,100.0,540.8,540.8,540.8,540.8,100.0,100.0,100.0,100.0,25,25,25,25,96.153,96.153,96.153,96.153,529.2,529.2,529.2,529.2,97.855,97.855,97.855,97.855,26,26,26,26,100.0,100.0,100.0,100.0,540.8,540.8,540.8,540.8,100.0,100.0,100.0,100.0,25,25,25,25,96.153,96.153,96.153,96.153,529.2,529.2,529.2,529.2,97.855,97.855,97.855,97.855,26,26,26,26,100.0,100.0,100.0,100.0,540.8,540.8,540.8,540.8,100.0,100.0,100.0,100.0,25,25,25,25,96.153,96.153,96.153,96.153,529.2,529.2,529.2,529.2,97.855,97.855,97.855,97.855,26,26,26,26,100.0,100.0,100.0,100.0,540.8,540.8,540.8,540.8,100.0,100.0,100.0,100.0
E,1:16,100,52,54,1176.8,50,50,50,50,92.592,92.592,92.592,92.592,1157.85,1157.85,1157.85,1157.85,98.389,98.389,98.389,98.389,53,53,53,53,98.148,98.148,98.148,98.148,1164.13,1164.13,1164.13,1164.13,98.924,98.924,98.924,98.924,50,50,50,50,92.592,92.592,92.592,92.592,1157.85,1157.85,1157.85,1157.85,98.389,98.389,98.389,98.389,53,53,53,53,98.148,98.148,98.148,98.148,1164.13,1164.13,1164.13,1164.13,98.924,98.924,98.924,98.924,50,50,50,50,92.592,92.592,92.592,92.592,1157.85,1157.85,1157.85,1157.85,98.389,98.389,98.389,98.389,53,53,53,53,98.148,98.148,98.148,98.148,1164.13,1164.13,1164.13,1164.13,98.924,98.924,98.924,98.924,50,50,50,50,92.592,92.592,92.592,92.592,1157.85,1157.85,1157.85,1157.85,98.389,98.389,98.389,98.389,53,53,53,53,98.148,98.148,98.148,98.148,1164.13,1164.13,1164.13,1164.13,98.924,98.924,98.924,98.924
E,1:16,500,253,254,21080.45,252,252,252,252,99.212,99.212,99.212,99.212,21032.87,21032.87,21032.87,21032.87,99.774,99.774,99.774,99.774,253,253,253,253,99.606,99.606,99.606,99.606,21033.06,21033.06,21033.06,21033.06,99.775,99.775,99.775,99.775,252,252,252,252,99.212,99.212,99.212,99.212,21032.87,21032.87,21032.87,21032.87,99.774,99.774,99.774,99.774,253,253,253,253,99.606,99.606,99.606,99.606,21033.06,21033.06,21033.06,21033.06,99.775,99.775,99.775,99.775,252,252,252,252,99.212,99.212,99.212,99.212,21032.87,21032.87,21032.87,21032.87,99.774,99.774,99.774,99.774,253,253,253,253,99.606,99.606,99.606,99.606,21033.06,21033.06,21033.06,21033.06,99.775,99.775,99.775,99.775,252,252,252,252,99.212,99.212,99.212,99.212,21032.87,21032.87,21032.87,21032.87,99.774,99.774,99.774,99.774,253,253,253,253,99.606,99.606,99.606,99.606,21033.06,21033.06,21033.06,21033.06,99.775,99.775,99.775,99.775
E,1:16,1000,512,514,47954.91,510,510,510,510,99.221,99.221,99.221,99.221,47891.98,47891.98,47891.98,47891.98,99.869,99.869,99.869,99.869,514,514,514,514,100.0,100.0,100.0,100.0,47954.91,47954.91,47954.91,47954.91,100.0,100.0,100.0,100.0,510,510,510,510,99.221,99.221,99.221,99.221,47891.98,47891.98,47891.98,47891.98,99.869,99.869,99.869,99.869,514,514,514,514,100.0,100.0,100.0,100.0,47954.91,47954.91,47954.91,47954.91,100.0,100.0,100.0,100.0,510,510,510,510,99.221,99.221,99.221,99.221,47891.98,47891.98,47891.98,47891.98,99.869,99.869,99.869,99.869,514,514,514,514,100.0,100.0,100.0,100.0,47954.91,47954.91,47954.91,47954.91,100.0,100.0,100.0,100.0,510,510,510,510,99.221,99.221,99.221,99.221,47891.98,47891.98,47891.98,47891.98,99.869,99.869,99.869,99.869,514,514,514,514,100.0,100.0,100.0,100.0,47954.91,47954.91,47954.91,47954.91,100.0,100.0,100.0,100.0
