stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,2:2:2,2,1.01,1.111,1.01,475247.72,475247.72,0.52,51.06,343359.45,50.697,343359.45,50.697,0.52,51.06,340822.15,50.245,340822.15,50.245
Average,2:2:2,3,1.48,16.262,1.48,747307.26,747307.26,1.05,74.84,634165.20,80.147,634165.20,80.147,1.05,74.84,607804.44,78.509,607804.44,78.509
Average,2:2:2,4,1.96,30.454,1.96,863229.38,863229.38,1.46,75.65,745471.59,82.716,745471.59,82.716,1.46,75.65,742427.85,81.341,742427.85,81.341
Average,2:2:2,5,2.48,40.939,2.48,984387.56,984387.56,1.99,81.23,905463.52,89.127,905463.52,89.127,1.99,81.23,861767.17,86.740,861767.17,86.740
Average,2:2:2,10,4.98,66.084,4.98,2173242.21,2173242.21,4.47,90.17,2087769.08,95.007,2087769.08,95.007,4.47,90.17,2039542.75,93.826,2039542.75,93.826
Average,2:2:2,15,7.37,75.849,7.38,3360991.19,3360991.19,6.90,93.74,3248375.09,96.546,3248375.09,96.546,6.90,93.70,3209320.22,95.892,3209320.22,95.892
Average,2:2:2,25,12.35,84.928,12.35,5530644.54,5530644.54,11.88,96.22,5434788.76,97.905,5434788.76,97.905,11.88,96.22,5406861.57,97.530,5406861.57,97.530
Average,2:2:2,50,25.03,92.291,25.03,11274790.06,11274790.06,24.56,98.11,11188570.89,99.017,11188570.89,99.017,24.56,98.11,11146214.21,98.816,11146214.21,98.816
Average,2:2:2,100,50.03,96.074,50.03,23421577.22,23421577.22,49.49,98.92,23314288.29,99.451,23314288.29,99.451,49.49,98.91,23298302.41,99.343,23298302.41,99.343
Average,2:2:2,500,250.20,99.203,250.22,113758332.92,113758332.92,249.77,99.82,113678127.31,99.906,113678127.31,99.906,249.77,99.82,113647621.60,99.888,113647621.60,99.888
Average,2:2:2,1000,499.43,99.600,499.47,228886944.93,228886944.93,499.01,99.91,228753475.95,99.949,228753475.95,99.949,499.01,99.90,228722805.74,99.939,228722805.74,99.939
