stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,2:2:2,2,0.96,0.606,0.96,293920.13,293920.13,0.55,54.84,144240.64,53.978,144240.64,53.978,0.55,54.84,143932.20,53.698,143932.20,53.698
Average,2:2:2,3,1.43,14.747,1.43,601813.60,601813.60,0.99,72.12,537767.15,77.377,537767.15,77.377,0.99,72.12,533050.11,75.963,533050.11,75.963
Average,2:2:2,4,2.03,32.525,2.03,787137.40,787137.40,1.50,74.54,699618.15,84.369,699618.15,84.369,1.50,74.54,660941.36,82.073,660941.36,82.073
Average,2:2:2,5,2.44,40.565,2.44,1148574.41,1148574.41,1.95,81.36,1061231.80,88.935,1061231.80,88.935,1.95,81.36,1026903.38,86.516,1026903.38,86.516
Average,2:2:2,10,4.96,66.036,4.96,2387514.87,2387514.87,4.46,90.19,2273653.98,94.785,2273653.98,94.785,4.46,90.19,2199394.94,93.704,2199394.94,93.704
Average,2:2:2,15,7.40,75.956,7.40,3246488.79,3246488.79,6.81,92.17,3143462.69,96.023,3143462.69,96.023,6.81,92.17,3094393.36,95.100,3094393.36,95.100
Average,2:2:2,25,12.49,85.055,12.49,6063490.19,6063490.19,11.98,96.03,5967444.38,97.987,5967444.38,97.987,11.98,96.03,5895294.77,97.577,5895294.77,97.577
Average,2:2:2,50,24.82,92.226,24.83,11703292.53,11703292.53,24.29,97.87,11610733.12,98.936,11610733.12,98.936,24.29,97.85,11571428.01,98.718,11571428.01,98.718
Average,2:2:2,100,50.16,96.083,50.16,22459072.05,22459072.05,49.70,99.08,22376688.20,99.581,22376688.20,99.581,49.70,99.08,22352601.72,99.469,22352601.72,99.469
Average,2:2:2,500,249.76,99.202,249.80,115255589.13,115255589.13,249.32,99.82,115122589.67,99.891,115122589.67,99.891,249.32,99.80,115092746.16,99.875,115092746.16,99.875
Average,2:2:2,1000,499.53,99.600,499.55,228837736.80,228837736.80,499.04,99.90,228726004.33,99.946,228726004.33,99.946,499.04,99.89,228678189.15,99.934,228678189.15,99.934
