stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:16,2,1.05,4.040,1.05,742169.96,742169.96,0.78,72.12,641530.78,72.662,641530.78,72.662,0.78,72.12,641530.78,72.662,641530.78,72.662
Average,1:16,3,1.56,18.787,1.56,1131884.29,1131884.29,1.26,83.63,1012360.39,87.201,1012360.39,87.201,1.26,83.63,1012360.39,87.201,1012360.39,87.201
Average,1:16,4,1.98,29.696,1.98,1471752.57,1471752.57,1.66,86.26,1356202.22,91.291,1356202.22,91.291,1.66,86.26,1356202.22,91.291,1356202.22,91.291
Average,1:16,5,2.50,40.565,2.50,1912629.90,1912629.90,2.26,90.85,1818658.76,93.858,1818658.76,93.858,2.26,90.85,1818658.76,93.858,1818658.76,93.858
Average,1:16,10,4.96,65.695,4.96,3875129.96,3875129.96,4.71,95.17,3772364.22,97.311,3772364.22,97.311,4.71,95.17,3772364.22,97.311,3772364.22,97.311
Average,1:16,15,7.49,76.098,7.49,5802179.12,5802179.12,7.17,95.73,5684436.75,97.862,5684436.75,97.862,7.17,95.73,5684436.75,97.862,5684436.75,97.862
Average,1:16,25,12.47,85.027,12.47,10023501.33,10023501.33,12.22,98.01,9921998.96,98.975,9921998.96,98.975,12.22,98.01,9921998.96,98.975,9921998.96,98.975
Average,1:16,50,24.91,92.238,24.91,19715115.49,19715115.49,24.64,98.92,19609439.68,99.465,19609439.68,99.465,24.64,98.92,19609439.68,99.465,19609439.68,99.465
Average,1:16,100,49.78,96.051,49.78,39600369.61,39600369.61,49.53,99.49,39495103.19,99.735,39495103.19,99.735,49.53,99.49,39495103.19,99.735,39495103.19,99.735
Average,1:16,500,250.18,99.203,250.18,199908078.16,199908078.16,249.94,99.90,199806108.04,99.948,199806108.04,99.948,249.94,99.90,199806108.04,99.948,199806108.04,99.948
Average,1:16,1000,500.40,99.601,500.40,400160793.91,400160793.91,500.14,99.94,400053666.91,99.973,400053666.91,99.973,500.14,99.94,400053666.91,99.973,400053666.91,99.973
