stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,2:2:2,2,1.01,1.212,1.01,167275.15,167275.15,0.52,50.30,107045.42,48.806,107045.42,48.806,0.52,50.30,106274.26,48.491,106274.26,48.491
Average,2:2:2,3,1.49,16.363,1.49,260159.93,260159.93,1.01,70.90,203310.36,74.259,203310.36,74.259,1.01,70.90,201598.10,73.617,201598.10,73.617
Average,2:2:2,4,2.00,31.515,2.00,370447.08,370447.08,1.47,74.24,300888.97,78.434,300888.97,78.434,1.47,74.24,301564.68,78.410,301564.68,78.410
Average,2:2:2,5,2.46,40.666,2.46,457267.64,457267.64,1.95,80.75,390002.48,84.908,390002.48,84.908,1.95,80.75,392237.06,85.367,392237.06,85.367
Average,2:2:2,10,4.97,65.969,4.97,968655.89,968655.89,4.52,91.33,907467.83,93.552,907467.83,93.552,4.52,91.33,906329.32,93.435,906329.32,93.435
Average,2:2:2,15,7.60,76.506,7.60,1483585.04,1483585.04,7.09,93.50,1417136.57,95.427,1417136.57,95.427,7.09,93.50,1416228.07,95.387,1416228.07,95.387
Average,2:2:2,25,12.50,85.095,12.50,2469300.13,2469300.13,12.03,96.25,2405700.28,97.398,2405700.28,97.398,12.03,96.25,2404354.35,97.347,2404354.35,97.347
Average,2:2:2,50,25.27,92.366,25.27,5051068.22,5051068.22,24.75,97.94,4982910.50,98.648,4982910.50,98.648,24.75,97.94,4982963.21,98.649,4982963.21,98.649
Average,2:2:2,100,49.87,96.062,49.87,9955235.38,9955235.38,49.38,99.01,9887243.68,99.319,9887243.68,99.319,49.38,99.01,9887995.76,99.324,9887995.76,99.324
Average,2:2:2,500,249.75,99.202,249.75,49882217.41,49882217.41,249.20,99.77,49810823.22,99.856,49810823.22,99.856,249.20,99.77,49813124.12,99.861,49813124.12,99.861
Average,2:2:2,1000,500.74,99.601,500.75,99952244.13,99952244.13,500.23,99.89,99880070.04,99.927,99880070.04,99.927,500.23,99.89,99878849.85,99.926,99878849.85,99.926
