stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1,2,0.92,4.545,0.92,291316.86,291316.86,0.45,40.90,211535.81,43.481,211535.81,43.481,0.45,40.90,211535.81,43.481,211535.81,43.481
Average,1:1:1:1:1,3,1.40,22.222,1.40,565889.91,565889.91,0.89,62.52,489597.05,71.961,489597.05,71.961,0.89,62.52,489597.05,71.961,489597.05,71.961
Average,1:1:1:1:1,4,1.92,41.313,1.92,759994.03,759994.03,1.39,72.72,720047.06,84.620,720047.06,84.620,1.39,72.72,720047.06,84.620,720047.06,84.620
Average,1:1:1:1:1,5,2.40,54.090,2.40,1109623.80,1109623.80,1.95,82.17,1081151.65,92.350,1081151.65,92.350,1.95,82.17,1081151.65,92.350,1081151.65,92.350
Average,1:1:1:1:1,10,4.73,77.992,4.73,2141349.66,2141349.66,4.18,88.39,2097979.47,96.506,2097979.47,96.506,4.18,88.39,2097979.47,96.506,2097979.47,96.506
Average,1:1:1:1:1,15,7.41,86.202,7.41,3272908.52,3272908.52,6.87,92.79,3229459.86,98.080,3229459.86,98.080,6.87,92.79,3229459.86,98.080,3229459.86,98.080
Average,1:1:1:1:1,25,12.49,91.890,12.49,5624939.19,5624939.19,11.99,96.02,5592945.83,99.057,5592945.83,99.057,11.99,96.02,5592945.83,99.057,5592945.83,99.057
Average,1:1:1:1:1,50,24.61,95.909,24.61,11545905.79,11545905.79,24.16,98.16,11524198.66,99.655,11524198.66,99.655,24.16,98.16,11524198.66,99.655,11524198.66,99.655
Average,1:1:1:1:1,100,50.24,98.003,50.24,23586081.15,23586081.15,49.73,98.98,23559881.54,99.817,23559881.54,99.817,49.73,98.98,23559881.54,99.817,23559881.54,99.817
Average,1:1:1:1:1,500,249.46,99.598,249.47,113815890.31,113815890.31,248.95,99.79,113794428.93,99.962,113794428.93,99.962,248.95,99.78,113794428.93,99.962,113794428.93,99.962
Average,1:1:1:1:1,1000,499.23,99.799,499.26,228397161.21,228397161.21,498.76,99.90,228370184.96,99.981,228370184.96,99.981,498.76,99.90,228370184.96,99.981,228370184.96,99.981
