stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,4:2:6,2,0.99,0.101,0.99,847773.20,847773.20,0.45,45.00,418315.00,43.348,418315.00,43.348,0.45,45.00,411078.37,42.472,411078.37,42.472
Average,4:2:6,3,1.51,17.070,1.51,1248344.70,1248344.70,0.99,72.27,1050608.50,79.097,1050608.50,79.097,0.99,72.27,948564.43,73.811,948564.43,73.811
Average,4:2:6,4,1.99,32.424,1.99,1758783.59,1758783.59,1.47,74.49,1486999.59,80.609,1486999.59,80.609,1.47,74.49,1373897.65,76.865,1373897.65,76.865
Average,4:2:6,5,2.47,41.262,2.47,2218890.08,2218890.08,1.98,82.27,1983286.17,86.741,1983286.17,86.741,1.98,82.27,1879943.62,84.154,1879943.62,84.154
Average,4:2:6,10,4.98,66.253,4.98,4375629.67,4375629.67,4.45,89.73,4148520.25,93.038,4148520.25,93.038,4.45,89.73,4013770.32,91.428,4013770.32,91.428
Average,4:2:6,15,7.49,76.327,7.49,6767473.65,6767473.65,6.97,93.28,6506749.47,95.613,6506749.47,95.613,6.97,93.28,6364141.36,94.349,6364141.36,94.349
Average,4:2:6,25,12.50,85.132,12.50,11722378.41,11722378.41,12.03,96.34,11491223.61,97.388,11491223.61,97.388,12.03,96.34,11389076.16,96.782,11389076.16,96.782
Average,4:2:6,50,24.93,92.272,24.93,22450460.40,22450460.40,24.40,97.90,22202323.50,98.640,22202323.50,98.640,24.40,97.89,22053359.24,98.277,22053359.24,98.277
Average,4:2:6,100,49.95,96.071,49.95,45595163.41,45595163.41,49.42,98.94,45330138.26,99.275,45330138.26,99.275,49.42,98.94,45202154.04,99.123,45202154.04,99.123
Average,4:2:6,500,249.71,99.202,249.73,227365682.21,227365682.21,249.20,99.79,227128881.71,99.860,227128881.71,99.860,249.20,99.78,226930713.38,99.819,226930713.38,99.819
Average,4:2:6,1000,500.26,99.600,500.29,458988348.34,458988348.34,499.82,99.91,458747312.83,99.940,458747312.83,99.940,499.82,99.90,458613501.80,99.918,458613501.80,99.918
