stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:2:2,2,0.95,3.030,0.95,456962.23,456962.23,0.59,54.84,423439.97,56.792,423439.97,56.792,0.59,54.84,423331.13,56.706,423331.13,56.706
Average,1:2:2,3,1.48,16.666,1.48,660272.73,660272.73,1.07,73.13,624640.62,80.160,624640.62,80.160,1.07,73.13,624363.00,80.078,624363.00,80.078
Average,1:2:2,4,1.90,28.282,1.90,780908.86,780908.86,1.52,81.21,739213.96,90.419,739213.96,90.419,1.52,81.21,738839.39,90.557,738839.39,90.557
Average,1:2:2,5,2.56,41.212,2.56,1496361.93,1496361.93,2.15,84.84,1454363.93,93.170,1454363.93,93.170,2.15,84.84,1454665.28,93.206,1454665.28,93.206
Average,1:2:2,10,4.94,65.458,4.94,2109397.75,2109397.75,4.52,91.93,2073777.86,97.312,2073777.86,97.312,4.52,91.93,2073044.92,97.279,2073044.92,97.279
Average,1:2:2,15,7.40,75.745,7.40,3602781.69,3602781.69,7.01,94.96,3580193.94,98.297,3580193.94,98.297,7.01,94.96,3580265.35,98.377,3580265.35,98.377
Average,1:2:2,25,12.53,85.037,12.53,6300178.29,6300178.29,12.13,96.83,6276184.53,99.148,6276184.53,99.148,12.13,96.83,6273872.51,99.145,6273872.51,99.145
Average,1:2:2,50,25.10,92.288,25.10,11505425.00,11505425.00,24.79,98.77,11483726.67,99.672,11483726.67,99.672,24.79,98.77,11485488.10,99.675,11485488.10,99.675
Average,1:2:2,100,50.18,96.081,50.18,23597018.24,23597018.24,49.80,99.23,23569430.08,99.811,23569430.08,99.811,49.80,99.23,23570327.59,99.803,23570327.59,99.803
Average,1:2:2,500,250.37,99.203,250.38,114799980.23,114799980.23,249.99,99.84,114770260.99,99.959,114770260.99,99.959,249.99,99.84,114770836.59,99.961,114770836.59,99.961
Average,1:2:2,1000,498.38,99.599,498.43,230060042.53,230060042.53,498.05,99.93,230029909.29,99.981,230029909.29,99.981,498.05,99.92,230029546.91,99.980,230029546.91,99.980
