stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,2:3,2,1.00,1.313,1.00,295649.92,295649.92,0.54,52.57,201573.67,51.826,201573.67,51.826,0.54,52.57,198416.51,50.908,198416.51,50.908
Average,2:3,3,1.49,16.565,1.49,448596.25,448596.25,1.03,71.21,383635.57,76.185,383635.57,76.185,1.03,71.21,367728.83,73.469,367728.83,73.469
Average,2:3,4,2.00,31.313,2.00,708961.32,708961.32,1.58,80.40,653819.42,85.014,653819.42,85.014,1.58,80.40,629362.52,82.762,629362.52,82.762
Average,2:3,5,2.50,41.454,2.50,903765.27,903765.27,2.03,81.64,833503.76,87.400,833503.76,87.400,2.03,81.64,808638.74,85.742,808638.74,85.742
Average,2:3,10,5.05,66.458,5.05,1846284.86,1846284.86,4.58,91.08,1778258.62,94.653,1778258.62,94.653,4.58,91.08,1734723.09,93.123,1734723.09,93.123
Average,2:3,15,7.44,76.007,7.44,2743593.99,2743593.99,6.97,93.88,2679913.69,96.504,2679913.69,96.504,6.97,93.88,2619754.72,95.468,2619754.72,95.468
Average,2:3,25,12.58,85.163,12.58,4178396.24,4178396.24,12.07,96.01,4101988.81,97.696,4101988.81,97.696,12.07,96.01,4082322.78,97.252,4082322.78,97.252
Average,2:3,50,25.01,92.282,25.02,8548412.25,8548412.25,24.55,98.16,8465742.10,98.964,8465742.10,98.964,24.55,98.15,8432065.24,98.663,8432065.24,98.663
Average,2:3,100,49.95,96.068,49.96,17019858.77,17019858.77,49.52,99.14,16935930.32,99.467,16935930.32,99.467,49.52,99.13,16909209.52,99.335,16909209.52,99.335
Average,2:3,500,250.24,99.203,250.26,86210101.85,86210101.85,249.83,99.83,86149441.85,99.888,86149441.85,99.888,249.83,99.82,86097849.45,99.860,86097849.45,99.860
Average,2:3,1000,499.85,99.600,500.00,172621771.58,172621771.58,499.59,99.94,172566375.55,99.947,172566375.55,99.947,499.59,99.91,172512117.95,99.934,172512117.95,99.934
