stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:16,2,0.90,1.414,0.90,1207031.47,1207031.47,0.67,65.15,1153267.50,64.829,1153267.50,64.829,0.67,65.15,1153267.50,64.829,1153267.50,64.829
Average,1:16,3,1.52,17.474,1.52,2572040.02,2572040.02,1.21,83.13,2363720.94,88.638,2363720.94,88.638,1.21,83.13,2363720.94,88.638,2363720.94,88.638
Average,1:16,4,1.97,29.898,1.97,3467541.49,3467541.49,1.68,87.27,3334555.42,93.238,3334555.42,93.238,1.68,87.27,3334555.42,93.238,3334555.42,93.238
Average,1:16,5,2.46,40.121,2.46,4155977.88,4155977.88,2.19,89.99,4080564.30,94.661,4080564.30,94.661,2.19,89.99,4080564.30,94.661,4080564.30,94.661
Average,1:16,10,5.10,66.502,5.10,10223528.32,10223528.32,4.84,95.17,10131873.04,98.061,10131873.04,98.061,4.84,95.17,10131873.04,98.061,10131873.04,98.061
Average,1:16,15,7.41,75.904,7.41,13622817.15,13622817.15,7.20,97.27,13543346.89,98.853,13543346.89,98.853,7.20,97.27,13543346.89,98.853,13543346.89,98.853
Average,1:16,25,12.38,84.883,12.38,23791860.98,23791860.98,12.16,98.21,23730883.86,99.278,23730883.86,99.278,12.16,98.21,23730883.86,99.278,23730883.86,99.278
Average,1:16,50,25.24,92.343,25.24,50299708.67,50299708.67,24.95,98.82,50234744.40,99.607,50234744.40,99.607,24.95,98.82,50234744.40,99.607,50234744.40,99.607
Average,1:16,100,50.26,96.088,50.26,90172695.67,90172695.67,50.05,99.58,90072640.62,99.835,90072640.62,99.835,50.05,99.58,90072640.62,99.835,90072640.62,99.835
Average,1:16,500,250.26,99.203,250.27,456643238.15,456643238.15,250.04,99.91,456567098.80,99.966,456567098.80,99.966,250.04,99.91,456567098.80,99.966,456567098.80,99.966
Average,1:16,1000,500.69,99.601,500.86,914828772.78,914828772.78,500.70,100.00,914740280.67,99.984,914740280.67,99.984,500.70,99.96,914740280.67,99.984,914740280.67,99.984
