stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1,2,0.98,5.454,0.98,192011.04,192011.04,0.52,46.66,150526.82,49.181,150526.82,49.181,0.52,46.66,150526.82,49.181,150526.82,49.181
Average,1:1:1,3,1.44,23.737,1.44,256261.01,256261.01,0.96,64.34,240727.27,72.709,240727.27,72.709,0.96,64.34,240727.27,72.709,240727.27,72.709
Average,1:1:1,4,2.01,43.080,2.01,526133.74,526133.74,1.50,72.97,491381.22,82.238,491381.22,82.238,1.50,72.97,491381.22,82.238,491381.22,82.238
Average,1:1:1,5,2.42,54.141,2.42,575147.61,575147.61,1.92,79.19,552583.34,89.690,552583.34,89.690,1.92,79.19,552583.34,89.690,552583.34,89.690
Average,1:1:1,10,4.80,78.109,4.80,1070880.65,1070880.65,4.32,90.19,1050804.03,96.874,1050804.03,96.874,4.32,90.19,1050804.03,96.874,1050804.03,96.874
Average,1:1:1,15,7.56,86.377,7.56,1762386.47,1762386.47,7.08,93.65,1738014.78,98.216,1738014.78,98.216,7.08,93.58,1738014.78,98.216,1738014.78,98.216
Average,1:1:1,25,12.44,91.804,12.44,2812405.97,2812405.97,11.95,96.19,2800269.23,99.045,2800269.23,99.045,11.95,96.15,2800269.23,99.045,2800269.23,99.045
Average,1:1:1,50,25.15,95.988,25.15,5865462.26,5865462.26,24.60,97.85,5848035.06,99.445,5848035.06,99.445,24.60,97.85,5848035.06,99.445,5848035.06,99.445
Average,1:1:1,100,49.99,97.992,50.00,11505905.04,11505905.04,49.47,98.96,11494220.18,99.761,11494220.18,99.761,49.47,98.95,11494220.18,99.761,11494220.18,99.761
Average,1:1:1,500,249.86,99.599,249.90,57130158.26,57130158.26,249.46,99.83,57120047.41,99.958,57120047.41,99.958,249.46,99.82,57120047.41,99.958,57120047.41,99.958
Average,1:1:1,1000,500.84,99.800,500.92,115073519.83,115073519.83,500.37,99.90,115061105.22,99.978,115061105.22,99.978,500.37,99.89,115061105.22,99.978,115061105.22,99.978
