stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,2:2,2,1.01,2.424,1.01,201645.65,201645.65,0.51,47.87,142256.09,47.990,142256.09,47.990,0.51,47.87,132959.45,47.419,132959.45,47.419
Average,2:2,3,1.49,16.515,1.49,287721.53,287721.53,1.06,72.77,239795.96,77.104,239795.96,77.104,1.06,72.77,230052.84,75.336,230052.84,75.336
Average,2:2,4,1.97,30.656,1.97,387173.15,387173.15,1.46,74.79,325548.70,81.991,325548.70,81.991,1.46,74.79,308166.87,80.381,308166.87,80.381
Average,2:2,5,2.50,41.222,2.50,559904.04,559904.04,2.04,82.47,509600.83,87.659,509600.83,87.659,2.04,82.47,498905.89,85.996,498905.89,85.996
Average,2:2,10,4.98,65.919,4.98,1020773.69,1020773.69,4.47,89.88,965670.37,93.894,965670.37,93.894,4.47,89.88,946833.03,92.816,946833.03,92.816
Average,2:2,15,7.51,76.169,7.51,1841782.62,1841782.62,7.03,93.58,1788649.29,96.116,1788649.29,96.116,7.03,93.54,1773762.81,95.453,1773762.81,95.453
Average,2:2,25,12.34,84.866,12.35,2871339.68,2871339.68,11.83,95.85,2831577.02,97.747,2831577.02,97.747,11.83,95.81,2811845.97,97.283,2811845.97,97.283
Average,2:2,50,24.76,92.202,24.77,5667678.97,5667678.97,24.28,98.06,5617948.33,98.921,5617948.33,98.921,24.28,98.02,5595376.38,98.694,5595376.38,98.694
Average,2:2,100,49.68,96.044,49.69,11335218.95,11335218.95,49.21,99.05,11288392.93,99.433,11288392.93,99.433,49.21,99.03,11262214.92,99.346,11262214.92,99.346
Average,2:2,500,249.72,99.201,249.79,57691712.07,57691712.07,249.31,99.83,57631618.74,99.887,57631618.74,99.887,249.31,99.80,57612830.30,99.860,57612830.30,99.860
Average,2:2,1000,499.79,99.600,499.95,114102671.16,114102671.16,499.55,99.95,114051371.74,99.944,114051371.74,99.944,499.55,99.91,114036859.00,99.936,114036859.00,99.936
