stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:8,2,0.89,0.808,0.89,532122.00,532122.00,0.64,63.03,470527.87,62.185,470527.87,62.185,0.64,63.03,470527.87,62.185,470527.87,62.185
Average,1:8,3,1.44,14.949,1.44,1572344.92,1572344.92,1.23,86.36,1553642.92,89.428,1553642.92,89.428,1.23,86.36,1553642.92,89.428,1553642.92,89.428
Average,1:8,4,2.01,31.212,2.01,1426887.33,1426887.33,1.62,81.81,1377373.79,89.689,1377373.79,89.689,1.62,81.81,1377373.79,89.689,1377373.79,89.689
Average,1:8,5,2.49,40.707,2.49,2215059.36,2215059.36,2.23,90.40,2160436.76,95.547,2160436.76,95.547,2.23,90.40,2160436.76,95.547,2160436.76,95.547
Average,1:8,10,4.98,65.735,4.98,5286504.45,5286504.45,4.70,94.64,5231655.79,98.001,5231655.79,98.001,4.70,94.64,5231655.79,98.001,5231655.79,98.001
Average,1:8,15,7.52,76.077,7.52,6756807.64,6756807.64,7.22,96.08,6703490.45,98.686,6703490.45,98.686,7.22,96.08,6703490.45,98.686,6703490.45,98.686
Average,1:8,25,12.49,85.011,12.49,10455935.43,10455935.43,12.18,97.51,10406402.34,99.097,10406402.34,99.097,12.18,97.51,10406402.34,99.097,10406402.34,99.097
Average,1:8,50,25.05,92.287,25.05,22636224.40,22636224.40,24.75,98.80,22583303.44,99.609,22583303.44,99.609,24.75,98.80,22583303.44,99.609,22583303.44,99.609
Average,1:8,100,49.77,96.049,49.77,45861926.73,45861926.73,49.58,99.60,45829757.14,99.836,45829757.14,99.836,49.58,99.60,45829757.14,99.836,45829757.14,99.836
Average,1:8,500,250.40,99.203,250.43,226962138.67,226962138.67,250.23,99.93,226924746.89,99.970,226924746.89,99.970,250.23,99.92,226924746.89,99.970,226924746.89,99.970
Average,1:8,1000,499.62,99.600,499.79,458124174.07,458124174.07,499.61,99.99,458071492.02,99.983,458071492.02,99.983,499.61,99.96,458071492.02,99.983,458071492.02,99.983
