stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,4:3:2:1,2,1.00,0.202,1.00,247708.01,247708.01,0.39,39.09,123303.55,38.368,123303.55,38.368,0.39,39.09,117801.20,36.768,117801.20,36.768
Average,4:3:2:1,3,1.53,17.979,1.53,392787.19,392787.19,0.96,67.87,284701.18,72.264,284701.18,72.264,0.96,67.87,285028.29,72.246,285028.29,72.246
Average,4:3:2:1,4,2.03,33.737,2.03,553784.46,553784.46,1.40,68.98,420019.50,74.485,420019.50,74.485,1.40,68.98,419514.85,74.279,419514.85,74.279
Average,4:3:2:1,5,2.53,42.282,2.53,718541.15,718541.15,1.96,79.04,597853.92,83.037,597853.92,83.037,1.96,79.04,597662.94,83.144,597662.94,83.144
Average,4:3:2:1,10,5.02,66.493,5.02,1460621.22,1460621.22,4.44,88.72,1337329.38,91.481,1337329.38,91.481,4.44,88.72,1333840.36,91.258,1333840.36,91.258
Average,4:3:2:1,15,7.53,76.422,7.53,2205316.96,2205316.96,6.93,92.10,2072383.48,93.907,2072383.48,93.907,6.93,92.10,2073421.18,93.949,2073421.18,93.949
Average,4:3:2:1,25,12.49,85.120,12.49,3703287.73,3703287.73,11.94,95.69,3577011.49,96.607,3577011.49,96.607,11.94,95.69,3578653.08,96.652,3578653.08,96.652
Average,4:3:2:1,50,24.98,92.285,24.98,7425948.55,7425948.55,24.40,97.68,7292736.54,98.206,7292736.54,98.206,24.40,97.68,7289966.60,98.167,7289966.60,98.167
Average,4:3:2:1,100,50.19,96.088,50.19,15005554.37,15005554.37,49.58,98.78,14863295.83,99.051,14863295.83,99.051,49.58,98.78,14871060.06,99.099,14871060.06,99.099
Average,4:3:2:1,500,249.99,99.202,249.99,74938310.16,74938310.16,249.49,99.80,74815224.49,99.835,74815224.49,99.835,249.49,99.80,74821696.17,99.844,74821696.17,99.844
Average,4:3:2:1,1000,500.47,99.601,500.47,150097884.09,150097884.09,499.93,99.89,149976453.92,99.919,149976453.92,99.919,499.93,99.89,149973689.65,99.917,149973689.65,99.917
