stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,3:3,2,0.99,0.505,0.99,289922.08,289922.08,0.54,53.48,205238.39,51.790,205238.39,51.790,0.54,53.48,201475.47,51.110,201475.47,51.110
Average,3:3,3,1.54,18.181,1.54,467486.15,467486.15,0.99,69.09,357758.12,75.737,357758.12,75.737,0.99,69.09,333353.87,71.992,333353.87,71.992
Average,3:3,4,1.98,31.616,1.98,706519.18,706519.18,1.46,74.79,604026.43,81.235,604026.43,81.235,1.46,74.79,584446.01,78.801,584446.01,78.801
Average,3:3,5,2.50,41.424,2.50,782038.28,782038.28,2.00,81.06,693541.43,86.343,693541.43,86.343,2.00,81.06,666898.83,84.188,666898.83,84.188
Average,3:3,10,4.95,66.017,4.95,1670225.27,1670225.27,4.52,91.54,1581531.08,93.975,1581531.08,93.975,4.52,91.54,1557911.04,92.636,1557911.04,92.636
Average,3:3,15,7.48,76.200,7.48,2478109.95,2478109.95,6.96,93.08,2386342.75,95.600,2386342.75,95.600,6.96,93.08,2344528.97,94.520,2344528.97,94.520
Average,3:3,25,12.46,85.058,12.46,4516027.10,4516027.10,12.03,96.54,4420150.58,97.539,4420150.58,97.539,12.03,96.54,4392250.26,97.056,4392250.26,97.056
Average,3:3,50,25.03,92.291,25.03,8520153.40,8520153.40,24.55,98.09,8448240.08,98.725,8448240.08,98.725,24.55,98.09,8404886.24,98.456,8404886.24,98.456
Average,3:3,100,50.21,96.088,50.22,17169464.95,17169464.95,49.72,99.03,17081016.48,99.343,17081016.48,99.343,49.72,99.00,17041738.37,99.223,17041738.37,99.223
Average,3:3,500,250.23,99.203,250.31,86615139.96,86615139.96,249.85,99.84,86537798.41,99.880,86537798.41,99.880,249.85,99.81,86491337.91,99.848,86491337.91,99.848
Average,3:3,1000,499.80,99.600,499.96,171959218.36,171959218.36,499.52,99.94,171856647.99,99.933,171856647.99,99.933,499.52,99.91,171817663.25,99.919,171817663.25,99.919
