stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:4,2,1.03,3.636,1.03,160945.61,160945.61,0.66,60.60,127111.73,60.988,127111.73,60.988,0.66,60.60,127111.73,60.988,127111.73,60.988
Average,1:4,3,1.46,15.757,1.46,264816.70,264816.70,1.19,83.03,235590.39,84.771,235590.39,84.771,1.19,83.03,235590.39,84.771,235590.39,84.771
Average,1:4,4,2.01,30.666,2.01,368039.53,368039.53,1.66,84.49,334014.14,89.493,334014.14,89.493,1.66,84.49,334014.14,89.493,334014.14,89.493
Average,1:4,5,2.34,37.555,2.34,445034.19,445034.19,2.10,90.60,418091.48,93.489,418091.48,93.489,2.10,90.60,418091.48,93.489,418091.48,93.489
Average,1:4,10,5.02,65.967,5.02,978155.60,978155.60,4.69,93.66,945957.08,96.541,945957.08,96.541,4.69,93.66,945957.08,96.541,945957.08,96.541
Average,1:4,15,7.55,76.221,7.55,1489478.49,1489478.49,7.29,96.53,1462137.86,98.104,1462137.86,98.104,7.29,96.53,1462137.86,98.104,1462137.86,98.104
Average,1:4,25,12.62,85.168,12.62,2524760.00,2524760.00,12.29,97.43,2491434.22,98.658,2491434.22,98.658,12.29,97.43,2491434.22,98.658,2491434.22,98.658
Average,1:4,50,25.13,92.300,25.13,5029356.94,5029356.94,24.87,99.00,5001873.60,99.452,5001873.60,99.452,24.87,99.00,5001873.60,99.452,5001873.60,99.452
Average,1:4,100,49.69,96.041,49.69,9867988.46,9867988.46,49.36,99.34,9835477.12,99.671,9835477.12,99.671,49.36,99.34,9835477.12,99.671,9835477.12,99.671
Average,1:4,500,251.28,99.206,251.28,50230545.95,50230545.95,251.02,99.89,50203889.22,99.946,50203889.22,99.946,251.02,99.89,50203889.22,99.946,50203889.22,99.946
Average,1:4,1000,500.20,99.600,500.21,100201294.90,100201294.90,499.90,99.93,100171126.97,99.969,100171126.97,99.969,499.90,99.93,100171126.97,99.969,100171126.97,99.969
