stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2,0.98,6.060,0.98,542694.04,542694.04,0.53,47.87,418044.76,51.754,418044.76,51.754,0.53,47.87,418044.76,51.754,418044.76,51.754
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,3,1.39,21.616,1.39,881293.33,881293.33,0.96,67.37,760082.45,73.612,760082.45,73.612,0.96,67.37,760082.45,73.612,760082.45,73.612
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,4,1.94,43.585,1.94,1289126.26,1289126.26,1.43,74.19,1161359.24,86.854,1161359.24,86.854,1.43,74.19,1161359.24,86.854,1161359.24,86.854
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5,2.44,55.404,2.44,1693662.25,1693662.25,1.90,78.63,1570377.45,91.167,1570377.45,91.167,1.90,78.63,1570377.45,91.167,1570377.45,91.167
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10,4.98,79.245,4.98,3728148.87,3728148.87,4.46,89.77,3608339.13,96.646,3608339.13,96.646,4.46,89.77,3608339.13,96.646,3608339.13,96.646
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,15,7.44,86.300,7.44,5644705.73,5644705.73,6.96,93.55,5518950.37,97.662,5518950.37,97.662,6.96,93.55,5518950.37,97.662,5518950.37,97.662
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,25,12.35,91.809,12.35,9748041.48,9748041.48,11.88,96.20,9641675.08,98.897,9641675.08,98.897,11.88,96.20,9641675.08,98.897,9641675.08,98.897
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,50,24.96,95.972,24.96,19643796.00,19643796.00,24.50,98.15,19543509.38,99.477,19543509.38,99.477,24.50,98.15,19543509.38,99.477,19543509.38,99.477
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,100,49.96,97.993,49.96,39985138.15,39985138.15,49.41,98.91,39866907.36,99.703,39866907.36,99.703,49.41,98.91,39866907.36,99.703,39866907.36,99.703
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,500,250.35,99.600,250.35,199728612.78,199728612.78,249.81,99.78,199623854.60,99.947,199623854.60,99.947,249.81,99.78,199623854.60,99.947,199623854.60,99.947
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,1000,500.04,99.799,500.04,399597451.93,399597451.93,499.46,99.88,399475927.01,99.969,399475927.01,99.969,499.46,99.88,399475927.01,99.969,399475927.01,99.969
