stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1:1:1:1:1,2,0.95,5.151,0.95,273662.97,273662.97,0.50,45.15,210697.60,48.199,210697.60,48.199,0.50,45.15,210697.60,48.199,210697.60,48.199
Average,1:1:1:1:1:1:1:1:1,3,1.49,25.656,1.49,472391.09,472391.09,1.00,67.17,398142.95,75.765,398142.95,75.765,1.00,67.17,398142.95,75.765,398142.95,75.765
Average,1:1:1:1:1:1:1:1:1,4,1.96,43.282,1.96,710375.21,710375.21,1.58,81.16,654954.86,88.641,654954.86,88.641,1.58,81.16,654954.86,88.641,654954.86,88.641
Average,1:1:1:1:1:1:1:1:1,5,2.52,56.868,2.52,854935.00,854935.00,2.01,81.11,787355.50,91.194,787355.50,91.194,2.01,81.11,787355.50,91.194,787355.50,91.194
Average,1:1:1:1:1:1:1:1:1,10,4.91,79.007,4.91,1803354.70,1803354.70,4.41,89.81,1746005.83,96.697,1746005.83,96.697,4.41,89.81,1746005.83,96.697,1746005.83,96.697
Average,1:1:1:1:1:1:1:1:1,15,7.56,86.491,7.56,2869394.10,2869394.10,7.09,93.98,2819469.76,98.234,2819469.76,98.234,7.09,93.98,2819469.76,98.234,2819469.76,98.234
Average,1:1:1:1:1:1:1:1:1,25,12.39,91.840,12.39,4820801.51,4820801.51,11.90,96.06,4759933.55,98.713,4759933.55,98.713,11.90,96.06,4759933.55,98.713,4759933.55,98.713
Average,1:1:1:1:1:1:1:1:1,50,24.78,95.940,24.78,9758358.57,9758358.57,24.33,98.16,9706367.50,99.453,9706367.50,99.453,24.33,98.16,9706367.50,99.453,9706367.50,99.453
Average,1:1:1:1:1:1:1:1:1,100,49.68,97.981,49.68,19703504.72,19703504.72,49.23,99.08,19651724.94,99.735,19651724.94,99.735,49.23,99.08,19651724.94,99.735,19651724.94,99.735
Average,1:1:1:1:1:1:1:1:1,500,251.08,99.601,251.08,100459418.80,100459418.80,250.49,99.76,100395433.73,99.936,100395433.73,99.936,250.49,99.76,100395433.73,99.936,100395433.73,99.936
Average,1:1:1:1:1:1:1:1:1,1000,498.80,99.799,498.80,199278062.80,199278062.80,498.29,99.89,199213219.82,99.967,199213219.82,99.967,498.29,99.89,199213219.82,99.967,199213219.82,99.967
