stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,4:2:6,2,1.00,0.000,1.00,1111238.58,1111238.58,0.47,47.27,783392.09,45.725,783392.09,45.725,0.47,47.27,757292.34,44.501,757292.34,44.501
Average,4:2:6,3,1.49,16.363,1.49,1354440.98,1354440.98,0.93,69.09,1080861.58,75.256,1080861.58,75.256,0.93,69.09,953320.45,70.440,953320.45,70.440
Average,4:2:6,4,2.00,32.626,2.00,1757304.25,1757304.25,1.47,74.34,1468414.60,79.434,1468414.60,79.434,1.47,74.34,1412727.57,77.199,1412727.57,77.199
Average,4:2:6,5,2.47,41.212,2.47,2097069.73,2097069.73,1.98,82.22,1879945.45,87.535,1879945.45,87.535,1.98,82.22,1784313.76,84.031,1784313.76,84.031
Average,4:2:6,10,4.96,66.152,4.96,4564206.69,4564206.69,4.50,91.05,4335842.27,93.881,4335842.27,93.881,4.50,91.05,4129820.74,92.058,4129820.74,92.058
Average,4:2:6,15,7.52,76.385,7.52,7027357.99,7027357.99,6.95,92.52,6763901.83,94.897,6763901.83,94.897,6.95,92.52,6645719.25,93.737,6645719.25,93.737
Average,4:2:6,25,12.38,85.012,12.38,11236035.08,11236035.08,12.03,97.22,11012976.45,97.725,11012976.45,97.725,12.03,97.22,10920298.33,97.133,10920298.33,97.133
Average,4:2:6,50,24.85,92.253,24.85,22441448.09,22441448.09,24.33,97.94,22163251.93,98.548,22163251.93,98.548,24.33,97.94,22042046.08,98.258,22042046.08,98.258
Average,4:2:6,100,50.01,96.076,50.02,46752310.61,46752310.61,49.43,98.82,46494384.49,99.293,46494384.49,99.293,49.43,98.81,46303758.85,99.053,46303758.85,99.053
Average,4:2:6,500,250.27,99.203,250.27,229118697.75,229118697.75,249.71,99.77,228914886.21,99.860,228914886.21,99.860,249.71,99.77,228724615.58,99.820,228724615.58,99.820
Average,4:2:6,1000,499.90,99.600,499.91,461141183.38,461141183.38,499.44,99.90,460914952.35,99.940,460914952.35,99.940,499.44,99.90,460707737.43,99.915,460707737.43,99.915
