stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:16,2,0.97,2.020,0.97,6491.59,6491.59,0.67,64.84,5485.31,64.412,5485.31,64.412,0.67,64.84,5485.31,64.412,5485.31,64.412
Average,1:16,3,1.49,16.616,1.49,10488.88,10488.88,1.19,81.81,9399.25,84.820,9399.25,84.820,1.19,81.81,9399.25,84.820,9399.25,84.820
Average,1:16,4,2.01,31.212,2.01,14469.97,14469.97,1.69,85.20,13341.64,90.405,13341.64,90.405,1.69,85.20,13341.64,90.405,13341.64,90.405
Average,1:16,5,2.50,40.707,2.50,18972.34,18972.34,2.23,90.02,17851.29,93.578,17851.29,93.578,2.23,90.02,17851.29,93.578,17851.29,93.578
Average,1:16,10,4.94,65.665,4.94,38567.75,38567.75,4.67,94.79,37509.89,97.133,37509.89,97.133,4.67,94.79,37509.89,97.133,37509.89,97.133
Average,1:16,15,7.48,76.060,7.48,58593.86,58593.86,7.19,96.31,57483.00,98.051,57483.00,98.051,7.19,96.31,57483.00,98.051,57483.00,98.051
Average,1:16,25,12.40,84.936,12.40,97491.32,97491.32,12.16,98.07,96516.05,98.967,96516.05,98.967,12.16,98.07,96516.05,98.967,96516.05,98.967
Average,1:16,50,25.10,92.298,25.10,199478.90,199478.90,24.81,98.89,198407.86,99.459,198407.86,99.459,24.81,98.89,198407.86,99.459,198407.86,99.459
Average,1:16,100,49.91,96.063,49.91,396892.31,396892.31,49.62,99.43,395791.12,99.721,395791.12,99.721,49.62,99.43,395791.12,99.721,395791.12,99.721
Average,1:16,500,249.80,99.202,249.80,1997950.68,1997950.68,249.54,99.89,1996862.10,99.945,1996862.10,99.945,249.54,99.89,1996862.10,99.945,1996862.10,99.945
Average,1:16,1000,500.38,99.601,500.38,3995544.66,3995544.66,500.11,99.94,3994531.26,99.974,3994531.26,99.974,500.11,99.94,3994531.26,99.974,3994531.26,99.974
