stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1,2,0.97,5.909,0.97,742.01,742.01,0.53,47.42,538.15,50.045,538.15,50.045,0.53,47.42,538.15,50.045,538.15,50.045
Average,1:1:1,3,1.42,23.030,1.42,1139.56,1139.56,0.93,62.87,915.82,69.494,915.82,69.494,0.93,62.87,915.82,69.494,915.82,69.494
Average,1:1:1,4,1.99,43.383,1.99,1728.55,1728.55,1.51,74.74,1523.78,82.722,1523.78,82.722,1.51,74.74,1523.78,82.722,1523.78,82.722
Average,1:1:1,5,2.46,54.813,2.46,2215.12,2215.12,1.97,80.39,2003.33,89.203,2003.33,89.203,1.97,80.39,2003.33,89.203,2003.33,89.203
Average,1:1:1,10,5.06,79.357,5.06,4838.60,4838.60,4.56,90.36,4640.24,95.678,4640.24,95.678,4.56,90.36,4640.24,95.678,4640.24,95.678
Average,1:1:1,15,7.36,85.956,7.36,7079.33,7079.33,6.89,93.56,6897.94,97.316,6897.94,97.316,6.89,93.56,6897.94,97.316,6897.94,97.316
Average,1:1:1,25,12.41,91.806,12.41,11912.32,11912.32,11.90,96.03,11724.72,98.426,11724.72,98.426,11.90,96.03,11724.72,98.426,11724.72,98.426
Average,1:1:1,50,24.87,95.948,24.87,24666.66,24666.66,24.39,98.06,24477.78,99.217,24477.78,99.217,24.39,98.06,24477.78,99.217,24477.78,99.217
Average,1:1:1,100,49.83,97.986,49.83,49672.48,49672.48,49.32,98.96,49465.23,99.583,49465.23,99.583,49.32,98.96,49465.23,99.583,49465.23,99.583
Average,1:1:1,500,250.26,99.600,250.26,249631.48,249631.48,249.73,99.78,249431.11,99.919,249431.11,99.919,249.73,99.78,249431.11,99.919,249431.11,99.919
Average,1:1:1,1000,500.07,99.799,500.07,499350.33,499350.33,499.55,99.89,499147.01,99.959,499147.01,99.959,499.55,99.89,499147.01,99.959,499147.01,99.959
