stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:2,2,0.99,4.040,0.99,180293.57,180293.57,0.63,57.57,148670.06,58.920,148670.06,58.920,0.63,57.57,148670.06,58.920,148670.06,58.920
Average,1:2,3,1.47,16.767,1.47,273781.33,273781.33,1.09,73.23,247410.45,78.710,247410.45,78.710,1.09,73.23,247410.45,78.710,247410.45,78.710
Average,1:2,4,1.99,29.949,1.99,448719.90,448719.90,1.61,81.81,424763.00,88.130,424763.00,88.130,1.61,81.81,424763.00,88.130,424763.00,88.130
Average,1:2,5,2.43,38.767,2.43,513052.02,513052.02,2.06,85.65,496977.92,92.613,496977.92,92.613,2.06,85.65,496977.92,92.613,496977.92,92.613
Average,1:2,10,4.97,65.627,4.97,1022897.75,1022897.75,4.57,91.98,1006317.81,96.831,1006317.81,96.831,4.57,91.98,1006317.81,96.831,1006317.81,96.831
Average,1:2,15,7.54,76.074,7.54,1591060.30,1591060.30,7.13,94.53,1576452.58,98.236,1576452.58,98.236,7.13,94.53,1576452.58,98.236,1576452.58,98.236
Average,1:2,25,12.48,84.971,12.49,2869651.74,2869651.74,12.13,97.23,2852040.28,99.075,2852040.28,99.075,12.13,97.18,2852040.28,99.075,2852040.28,99.075
Average,1:2,50,25.15,92.301,25.15,5803024.38,5803024.38,24.74,98.39,5786923.77,99.517,5786923.77,99.517,24.74,98.38,5786923.77,99.517,5786923.77,99.517
Average,1:2,100,49.95,96.060,49.97,11314356.93,11314356.93,49.63,99.36,11301730.70,99.778,11301730.70,99.778,49.63,99.31,11301730.70,99.778,11301730.70,99.778
Average,1:2,500,249.60,99.201,249.64,56812631.07,56812631.07,249.33,99.89,56799685.63,99.958,56799685.63,99.958,249.33,99.87,56799685.63,99.958,56799685.63,99.958
Average,1:2,1000,499.46,99.600,499.70,114801333.72,114801333.72,499.42,99.99,114787364.71,99.980,114787364.71,99.980,499.42,99.94,114787364.71,99.980,114787364.71,99.980
