stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1,2,1.02,6.818,1.02,1500.76,1500.76,0.58,51.96,1171.92,55.790,1171.92,55.790,0.58,51.96,1171.92,55.790,1171.92,55.790
Average,1:1:1:1:1,3,1.48,25.151,1.48,2433.81,2433.81,1.03,69.54,2084.01,77.856,2084.01,77.856,1.03,69.54,2084.01,77.856,2084.01,77.856
Average,1:1:1:1:1,4,1.99,42.853,1.99,3351.65,3351.65,1.53,77.39,3006.23,86.678,3006.23,86.678,1.53,77.39,3006.23,86.678,3006.23,86.678
Average,1:1:1:1:1,5,2.51,56.085,2.51,4376.12,4376.12,2.03,81.23,4016.08,90.259,4016.08,90.259,2.03,81.23,4016.08,90.259,4016.08,90.259
Average,1:1:1:1:1,10,5.00,79.142,5.00,9361.28,9361.28,4.54,91.39,9025.15,96.395,9025.15,96.395,4.54,91.39,9025.15,96.395,9025.15,96.395
Average,1:1:1:1:1,15,7.44,86.225,7.44,14289.69,14289.69,6.98,93.89,13987.17,97.798,13987.17,97.798,6.98,93.89,13987.17,97.798,13987.17,97.798
Average,1:1:1:1:1,25,12.70,92.024,12.70,24641.44,24641.44,12.19,96.03,24311.50,98.657,24311.50,98.657,12.19,96.03,24311.50,98.657,24311.50,98.657
Average,1:1:1:1:1,50,24.86,95.952,24.86,49084.17,49084.17,24.33,97.88,48753.75,99.322,48753.75,99.322,24.33,97.88,48753.75,99.322,48753.75,99.322
Average,1:1:1:1:1,100,50.06,97.996,50.06,99733.08,99733.08,49.56,98.99,99396.87,99.657,99396.87,99.657,49.56,98.99,99396.87,99.657,99396.87,99.657
Average,1:1:1:1:1,500,250.61,99.600,250.61,500356.43,500356.43,250.10,99.79,500039.70,99.936,500039.70,99.936,250.10,99.79,500039.70,99.936,500039.70,99.936
Average,1:1:1:1:1,1000,499.16,99.799,499.16,997700.20,997700.20,498.67,99.90,997390.90,99.968,997390.90,99.968,498.67,99.90,997390.90,99.968,997390.90,99.968
