stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1,2,0.93,5.151,0.93,161413.87,161413.87,0.48,43.33,111913.11,45.586,111913.11,45.586,0.48,43.33,111913.11,45.586,111913.11,45.586
Average,1:1:1,3,1.48,25.505,1.48,279917.79,279917.79,0.96,63.23,249376.32,71.929,249376.32,71.929,0.96,63.23,249376.32,71.929,249376.32,71.929
Average,1:1:1,4,1.91,40.707,1.91,403902.02,403902.02,1.44,74.19,380770.17,83.469,380770.17,83.469,1.44,74.19,380770.17,83.469,380770.17,83.469
Average,1:1:1,5,2.41,53.560,2.41,584959.64,584959.64,1.93,79.41,561324.03,89.977,561324.03,89.977,1.93,79.41,561324.03,89.977,561324.03,89.977
Average,1:1:1,10,4.89,78.238,4.89,1022867.16,1022867.16,4.41,90.56,1003945.28,96.992,1003945.28,96.992,4.41,90.56,1003945.28,96.992,1003945.28,96.992
Average,1:1:1,15,7.38,86.045,7.38,1769496.52,1769496.52,6.87,93.25,1749321.60,98.073,1749321.60,98.073,6.87,93.25,1749321.60,98.073,1749321.60,98.073
Average,1:1:1,25,12.32,91.754,12.32,2767287.56,2767287.56,11.83,96.02,2748993.00,98.905,2748993.00,98.905,11.83,96.02,2748993.00,98.905,2748993.00,98.905
Average,1:1:1,50,24.82,95.936,24.82,5900957.12,5900957.12,24.32,97.96,5883872.29,99.549,5883872.29,99.549,24.32,97.96,5883872.29,99.549,5883872.29,99.549
Average,1:1:1,100,50.15,97.998,50.16,11438327.67,11438327.67,49.62,98.95,11419783.57,99.755,11419783.57,99.755,49.62,98.93,11419783.57,99.755,11419783.57,99.755
Average,1:1:1,500,249.84,99.599,249.90,57468199.36,57468199.36,249.39,99.81,57453003.41,99.954,57453003.41,99.954,249.39,99.79,57453003.41,99.954,57453003.41,99.954
Average,1:1:1,1000,499.54,99.799,499.64,113547678.74,113547678.74,499.17,99.92,113535196.67,99.978,113535196.67,99.978,499.17,99.90,113535196.67,99.978,113535196.67,99.978
