stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:4,2,0.99,2.929,0.99,428146.38,428146.38,0.68,64.09,388012.73,64.521,388012.73,64.521,0.68,64.09,388012.73,64.521,388012.73,64.521
Average,1:4,3,1.49,16.717,1.49,645818.95,645818.95,1.18,80.30,608882.82,84.398,608882.82,84.398,1.18,80.30,608882.82,84.398,608882.82,84.398
Average,1:4,4,1.95,29.393,1.95,916461.42,916461.42,1.62,83.78,888607.18,90.743,888607.18,90.743,1.62,83.78,888607.18,90.743,888607.18,90.743
Average,1:4,5,2.54,41.656,2.54,1051950.15,1051950.15,2.21,87.60,1018812.48,94.168,1018812.48,94.168,2.21,87.60,1018812.48,94.168,1018812.48,94.168
Average,1:4,10,5.05,66.138,5.05,2038708.89,2038708.89,4.71,93.60,2002106.46,97.499,2002106.46,97.499,4.71,93.60,2002106.46,97.499,2002106.46,97.499
Average,1:4,15,7.60,76.331,7.61,3186385.87,3186385.87,7.26,95.52,3159254.47,98.390,3159254.47,98.390,7.26,95.48,3159254.47,98.390,3159254.47,98.390
Average,1:4,25,12.67,85.233,12.67,5473696.43,5473696.43,12.35,97.54,5439030.63,99.222,5439030.63,99.222,12.35,97.54,5439030.63,99.222,5439030.63,99.222
Average,1:4,50,25.04,92.274,25.04,11978890.03,11978890.03,24.76,98.90,11952420.11,99.645,11952420.11,99.645,24.76,98.87,11952420.11,99.645,11952420.11,99.645
Average,1:4,100,49.93,96.063,49.94,23484106.88,23484106.88,49.66,99.45,23462410.73,99.818,23462410.73,99.818,49.66,99.43,23462410.73,99.818,23462410.73,99.818
Average,1:4,500,249.92,99.202,249.97,113487073.42,113487073.42,249.68,99.90,113464558.61,99.956,113464558.61,99.956,249.68,99.88,113464558.61,99.956,113464558.61,99.956
Average,1:4,1000,499.00,99.599,499.18,226144159.70,226144159.70,498.95,99.98,226126465.57,99.981,226126465.57,99.981,498.95,99.95,226126465.57,99.981,226126465.57,99.981
