stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1,2,0.89,4.090,0.89,326394.07,326394.07,0.47,43.18,274554.48,45.520,274554.48,45.520,0.47,43.18,274554.48,45.520,274554.48,45.520
Average,1:1:1:1:1,3,1.42,22.575,1.42,630065.10,630065.10,0.93,64.09,584469.73,71.454,584469.73,71.454,0.93,64.09,584469.73,71.454,584469.73,71.454
Average,1:1:1:1:1,4,1.88,39.166,1.88,806306.31,806306.31,1.40,74.82,746297.60,85.322,746297.60,85.322,1.40,74.82,746297.60,85.322,746297.60,85.322
Average,1:1:1:1:1,5,2.44,54.368,2.44,1381087.04,1381087.04,1.98,81.13,1347036.85,91.420,1347036.85,91.420,1.98,81.13,1347036.85,91.420,1347036.85,91.420
Average,1:1:1:1:1,10,4.96,79.054,4.96,2153271.75,2153271.75,4.45,89.73,2122274.42,97.114,2122274.42,97.114,4.45,89.73,2122274.42,97.114,2122274.42,97.114
Average,1:1:1:1:1,15,7.38,86.058,7.38,3197384.88,3197384.88,6.86,93.10,3167776.82,98.406,3167776.82,98.406,6.86,93.10,3167776.82,98.406,3167776.82,98.406
Average,1:1:1:1:1,25,12.27,91.745,12.27,5631790.64,5631790.64,11.73,95.59,5592311.26,98.957,5592311.26,98.957,11.73,95.59,5592311.26,98.957,5592311.26,98.957
Average,1:1:1:1:1,50,25.18,96.003,25.18,11733155.30,11733155.30,24.67,97.99,11707494.35,99.559,11707494.35,99.559,24.67,97.99,11707494.35,99.559,11707494.35,99.559
Average,1:1:1:1:1,100,49.62,97.978,49.62,23212540.96,23212540.96,49.12,98.98,23189456.80,99.807,23189456.80,99.807,49.12,98.97,23189456.80,99.807,23189456.80,99.807
Average,1:1:1:1:1,500,249.25,99.598,249.26,114471769.99,114471769.99,248.74,99.79,114445587.51,99.960,114445587.51,99.960,248.74,99.78,114445587.51,99.960,114445587.51,99.960
Average,1:1:1:1:1,1000,498.92,99.799,498.96,229536538.34,229536538.34,498.47,99.90,229513411.12,99.982,229513411.12,99.982,498.47,99.90,229513411.12,99.982,229513411.12,99.982
