stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2,0.90,3.787,0.90,1593841.79,1593841.79,0.43,39.54,1424435.11,42.044,1424435.11,42.044,0.43,39.54,1424435.11,42.044,1424435.11,42.044
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,3,1.35,19.696,1.35,2043764.66,2043764.66,0.86,63.48,1887666.56,72.671,1887666.56,72.671,0.86,63.48,1887666.56,72.671,1887666.56,72.671
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,4,1.86,38.434,1.86,2447179.72,2447179.72,1.38,76.36,2293147.02,88.112,2293147.02,88.112,1.38,76.36,2293147.02,88.112,2293147.02,88.112
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5,2.45,55.404,2.45,4793786.82,4793786.82,1.97,81.69,4574921.54,93.196,4574921.54,93.196,1.97,81.69,4574921.54,93.196,4574921.54,93.196
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10,4.98,79.209,4.98,8307778.23,8307778.23,4.49,90.31,8160267.10,97.601,8160267.10,97.601,4.49,90.31,8160267.10,97.601,8160267.10,97.601
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,15,7.34,86.072,7.34,13078559.70,13078559.70,6.82,92.88,12975738.34,98.445,12975738.34,98.445,6.82,92.88,12975738.34,98.445,12975738.34,98.445
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,25,12.34,91.799,12.34,25189706.14,25189706.14,11.84,96.04,25101595.12,99.200,25101595.12,99.200,11.84,96.04,25101595.12,99.200,25101595.12,99.200
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,50,24.75,95.935,24.75,44340609.10,44340609.10,24.22,97.87,44241753.33,99.628,44241753.33,99.628,24.22,97.87,44241753.33,99.628,44241753.33,99.628
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,100,49.46,97.972,49.46,88442262.49,88442262.49,48.96,98.98,88377012.48,99.834,88377012.48,99.834,48.96,98.98,88377012.48,99.834,88377012.48,99.834
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,500,249.13,99.598,249.13,453400793.02,453400793.02,248.65,99.81,453304686.88,99.970,453304686.88,99.970,248.65,99.81,453304686.88,99.970,453304686.88,99.970
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,1000,498.46,99.799,498.46,908399198.83,908399198.83,497.98,99.90,908327224.85,99.983,908327224.85,99.983,497.98,99.90,908327224.85,99.983,908327224.85,99.983
