stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1,2,0.99,6.140,0.99,1460.82,1460.82,0.53,47.61,1089.64,50.874,1089.64,50.874,0.53,47.61,1089.64,50.874,1089.64,50.874
Average,1:1:1:1:1,3,1.49,25.071,1.49,2416.00,2416.00,1.02,68.35,2044.62,76.164,2044.62,76.164,1.02,68.35,2044.62,76.164,2044.62,76.164
Average,1:1:1:1:1,4,2.00,43.557,2.00,3393.89,3393.89,1.51,76.60,3031.71,86.173,3031.71,86.173,1.51,76.60,3031.71,86.173,3031.71,86.173
Average,1:1:1:1:1,5,2.49,55.732,2.49,4382.33,4382.33,2.01,81.33,4030.71,90.542,4030.71,90.542,2.01,81.33,4030.71,90.542,4030.71,90.542
Average,1:1:1:1:1,10,5.00,79.201,5.00,9348.87,9348.87,4.50,90.31,9014.67,96.232,9014.67,96.232,4.50,90.31,9014.67,96.232,9014.67,96.232
Average,1:1:1:1:1,15,7.50,86.345,7.50,14324.64,14324.64,7.00,93.50,13996.71,97.639,13996.71,97.639,7.00,93.50,13996.71,97.639,13996.71,97.639
Average,1:1:1:1:1,25,12.50,91.894,12.50,24319.63,24319.63,12.00,96.00,23992.33,98.630,23992.33,98.630,12.00,96.00,23992.33,98.630,23992.33,98.630
Average,1:1:1:1:1,50,24.99,95.973,24.99,49278.59,49278.59,24.50,98.03,48966.22,99.361,48966.22,99.361,24.50,98.03,48966.22,99.361,48966.22,99.361
Average,1:1:1:1:1,100,50.02,97.994,50.02,99249.05,99249.05,49.52,98.99,98932.70,99.679,98932.70,99.679,49.52,98.99,98932.70,99.679,98932.70,99.679
Average,1:1:1:1:1,500,249.98,99.599,249.98,498767.13,498767.13,249.48,99.79,498453.41,99.937,498453.41,99.937,249.48,99.79,498453.41,99.937,498453.41,99.937
Average,1:1:1:1:1,1000,499.98,99.799,499.98,998273.92,998273.92,499.49,99.90,997962.03,99.968,997962.03,99.968,499.49,99.90,997962.03,99.968,997962.03,99.968
