stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1,2,0.95,5.903,0.95,191943.48,191943.48,0.47,41.41,149128.73,44.235,149128.73,44.235,0.47,41.40,149128.73,44.235,149128.73,44.235
Average,1:1:1,3,1.45,23.634,1.45,301286.36,301286.36,0.96,64.65,267576.98,72.673,267576.98,72.673,0.96,64.65,267576.98,72.673,267576.98,72.673
Average,1:1:1,4,1.94,41.278,1.94,421421.09,421421.09,1.45,74.58,390560.89,84.771,390560.89,84.771,1.45,74.57,390560.89,84.771,390560.89,84.771
Average,1:1:1,5,2.45,54.176,2.45,539936.00,539936.00,1.96,80.07,512663.93,90.350,512663.93,90.350,1.96,80.05,512663.93,90.350,512663.93,90.350
Average,1:1:1,10,4.94,78.755,4.94,1112791.99,1112791.99,4.44,90.02,1092155.79,96.791,1092155.79,96.791,4.44,90.00,1092155.79,96.791,1092155.79,96.791
Average,1:1:1,15,7.44,86.156,7.44,1679170.85,1679170.85,6.94,93.38,1660767.26,98.111,1660767.26,98.111,6.94,93.36,1660767.26,98.111,1660767.26,98.111
Average,1:1:1,25,12.43,91.824,12.44,2839044.04,2839044.04,11.94,96.01,2821744.47,98.956,2821744.47,98.956,11.94,96.00,2821744.47,98.956,2821744.47,98.956
Average,1:1:1,50,24.91,95.953,24.91,5697123.11,5697123.11,24.41,98.01,5681276.16,99.515,5681276.16,99.515,24.41,97.99,5681276.16,99.515,5681276.16,99.515
Average,1:1:1,100,49.89,97.987,49.90,11433119.54,11433119.54,49.40,99.03,11418359.51,99.770,11418359.51,99.770,49.40,99.01,11418359.51,99.770,11418359.51,99.770
Average,1:1:1,500,249.75,99.599,249.80,57126712.60,57126712.60,249.30,99.82,57112786.57,99.955,57112786.57,99.955,249.30,99.80,57112786.57,99.955,57112786.57,99.955
Average,1:1:1,1000,499.68,99.799,499.78,114503937.31,114503937.31,499.28,99.91,114489787.49,99.977,114489787.49,99.977,499.28,99.89,114489787.49,99.977,114489787.49,99.977
