stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2,0.90,3.428,0.90,1485533.42,1485533.42,0.43,39.58,1209728.09,41.796,1209728.09,41.796,0.43,39.58,1209728.09,41.796,1209728.09,41.796
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,3,1.39,21.048,1.39,2326411.12,2326411.12,0.91,65.36,2090179.45,74.481,2090179.45,74.481,0.91,65.36,2090179.45,74.481,2090179.45,74.481
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,4,1.89,40.200,1.89,3280726.34,3280726.34,1.40,75.05,3097606.73,86.859,3097606.73,86.859,1.40,75.05,3097606.73,86.859,3097606.73,86.859
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5,2.39,53.814,2.39,4234780.34,4234780.34,1.90,80.40,4075832.91,92.385,4075832.91,92.385,1.90,80.40,4075832.91,92.385,4075832.91,92.385
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10,4.88,78.753,4.88,8810945.18,8810945.18,4.39,90.17,8687530.39,97.613,8687530.39,97.613,4.39,90.17,8687530.39,97.613,8687530.39,97.613
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,15,7.37,86.132,7.37,13371435.85,13371435.85,6.87,93.30,13261613.37,98.575,13261613.37,98.575,6.87,93.30,13261613.37,98.575,13261613.37,98.575
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,25,12.35,91.801,12.35,22599240.01,22599240.01,11.85,96.01,22500580.68,99.244,22500580.68,99.244,11.85,96.01,22500580.68,99.244,22500580.68,99.244
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,50,24.79,95.942,24.79,45374271.96,45374271.96,24.29,97.99,45284516.46,99.650,45284516.46,99.650,24.29,97.99,45284516.46,99.650,45284516.46,99.650
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,100,49.74,97.983,49.74,91035844.04,91035844.04,49.24,98.99,90952815.68,99.834,90952815.68,99.834,49.24,98.99,90952815.68,99.834,90952815.68,99.834
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,500,249.54,99.599,249.54,457206789.64,457206789.64,249.04,99.80,457126418.31,99.968,457126418.31,99.968,249.04,99.80,457126418.31,99.968,457126418.31,99.968
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,1000,499.47,99.799,499.47,916556218.86,916556218.86,498.97,99.89,916475511.06,99.984,916475511.06,99.984,498.97,99.89,916475511.06,99.984,916475511.06,99.984
